Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,150000000
Stop Frequency,250000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,190.533333 MHz,-48.25 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
150000000.000000,-60.61,,,
150133333.000000,-60.60,,,
150266667.000000,-60.39,,,
150400000.000000,-60.33,,,
150533333.000000,-60.30,,,
150666667.000000,-60.31,,,
150800000.000000,-60.15,,,
150933333.000000,-60.19,,,
151066667.000000,-60.15,,,
151200000.000000,-60.11,,,
151333333.000000,-60.18,,,
151466667.000000,-60.04,,,
151600000.000000,-60.09,,,
151733333.000000,-60.06,,,
151866667.000000,-60.06,,,
152000000.000000,-60.05,,,
152133333.000000,-60.10,,,
152266667.000000,-60.18,,,
152400000.000000,-60.26,,,
152533333.000000,-60.26,,,
152666667.000000,-60.44,,,
152800000.000000,-60.46,,,
152933333.000000,-60.41,,,
153066667.000000,-60.43,,,
153200000.000000,-60.63,,,
153333333.000000,-60.75,,,
153466667.000000,-60.77,,,
153600000.000000,-60.99,,,
153733333.000000,-61.15,,,
153866667.000000,-61.22,,,
154000000.000000,-61.28,,,
154133333.000000,-61.43,,,
154266667.000000,-61.47,,,
154400000.000000,-61.66,,,
154533333.000000,-61.87,,,
154666667.000000,-62.05,,,
154800000.000000,-62.09,,,
154933333.000000,-62.38,,,
155066667.000000,-62.55,,,
155200000.000000,-62.51,,,
155333333.000000,-62.71,,,
155466667.000000,-63.06,,,
155600000.000000,-63.20,,,
155733333.000000,-63.40,,,
155866667.000000,-63.48,,,
156000000.000000,-63.72,,,
156133333.000000,-63.88,,,
156266667.000000,-63.97,,,
156400000.000000,-64.20,,,
156533333.000000,-64.37,,,
156666667.000000,-64.43,,,
156800000.000000,-64.67,,,
156933333.000000,-64.85,,,
157066667.000000,-64.98,,,
157200000.000000,-65.14,,,
157333333.000000,-65.44,,,
157466667.000000,-65.53,,,
157600000.000000,-65.78,,,
157733333.000000,-65.88,,,
157866667.000000,-66.12,,,
158000000.000000,-66.21,,,
158133333.000000,-66.48,,,
158266667.000000,-66.54,,,
158400000.000000,-66.62,,,
158533333.000000,-66.86,,,
158666667.000000,-67.08,,,
158800000.000000,-67.18,,,
158933333.000000,-67.36,,,
159066667.000000,-67.45,,,
159200000.000000,-67.60,,,
159333333.000000,-67.78,,,
159466667.000000,-67.80,,,
159600000.000000,-67.86,,,
159733333.000000,-68.03,,,
159866667.000000,-68.30,,,
160000000.000000,-68.62,,,
160133333.000000,-68.79,,,
160266667.000000,-68.77,,,
160400000.000000,-68.77,,,
160533333.000000,-68.82,,,
160666667.000000,-69.34,,,
160800000.000000,-69.25,,,
160933333.000000,-69.32,,,
161066667.000000,-69.38,,,
161200000.000000,-69.38,,,
161333333.000000,-69.43,,,
161466667.000000,-69.58,,,
161600000.000000,-69.64,,,
161733333.000000,-69.81,,,
161866667.000000,-70.29,,,
162000000.000000,-69.80,,,
162133333.000000,-70.03,,,
162266667.000000,-70.26,,,
162400000.000000,-70.21,,,
162533333.000000,-70.52,,,
162666667.000000,-70.30,,,
162800000.000000,-70.54,,,
162933333.000000,-70.65,,,
163066667.000000,-70.82,,,
163200000.000000,-70.35,,,
163333333.000000,-70.63,,,
163466667.000000,-70.70,,,
163600000.000000,-70.71,,,
163733333.000000,-70.82,,,
163866667.000000,-70.74,,,
164000000.000000,-71.13,,,
164133333.000000,-70.84,,,
164266667.000000,-70.75,,,
164400000.000000,-70.91,,,
164533333.000000,-70.88,,,
164666667.000000,-71.25,,,
164800000.000000,-70.97,,,
164933333.000000,-70.94,,,
165066667.000000,-70.94,,,
165200000.000000,-70.94,,,
165333333.000000,-71.04,,,
165466667.000000,-70.75,,,
165600000.000000,-70.75,,,
165733333.000000,-70.56,,,
165866667.000000,-70.55,,,
166000000.000000,-70.66,,,
166133333.000000,-70.72,,,
166266667.000000,-70.44,,,
166400000.000000,-70.56,,,
166533333.000000,-70.30,,,
166666667.000000,-70.29,,,
166800000.000000,-70.42,,,
166933333.000000,-70.29,,,
167066667.000000,-69.69,,,
167200000.000000,-70.23,,,
167333333.000000,-69.77,,,
167466667.000000,-69.75,,,
167600000.000000,-69.64,,,
167733333.000000,-69.71,,,
167866667.000000,-69.58,,,
168000000.000000,-69.39,,,
168133333.000000,-69.14,,,
168266667.000000,-69.12,,,
168400000.000000,-68.84,,,
168533333.000000,-68.98,,,
168666667.000000,-68.62,,,
168800000.000000,-68.58,,,
168933333.000000,-68.48,,,
169066667.000000,-68.27,,,
169200000.000000,-68.32,,,
169333333.000000,-68.07,,,
169466667.000000,-67.91,,,
169600000.000000,-67.76,,,
169733333.000000,-67.62,,,
169866667.000000,-67.36,,,
170000000.000000,-67.16,,,
170133333.000000,-67.10,,,
170266667.000000,-66.91,,,
170400000.000000,-66.80,,,
170533333.000000,-66.50,,,
170666667.000000,-66.17,,,
170800000.000000,-66.15,,,
170933333.000000,-65.92,,,
171066667.000000,-65.79,,,
171200000.000000,-65.76,,,
171333333.000000,-65.51,,,
171466667.000000,-65.34,,,
171600000.000000,-65.03,,,
171733333.000000,-64.83,,,
171866667.000000,-64.71,,,
172000000.000000,-64.56,,,
172133333.000000,-64.32,,,
172266667.000000,-64.13,,,
172400000.000000,-63.92,,,
172533333.000000,-63.78,,,
172666667.000000,-63.66,,,
172800000.000000,-63.41,,,
172933333.000000,-63.15,,,
173066667.000000,-62.92,,,
173200000.000000,-62.73,,,
173333333.000000,-62.69,,,
173466667.000000,-62.31,,,
173600000.000000,-62.32,,,
173733333.000000,-61.98,,,
173866667.000000,-61.72,,,
174000000.000000,-61.63,,,
174133333.000000,-61.47,,,
174266667.000000,-61.16,,,
174400000.000000,-61.09,,,
174533333.000000,-60.82,,,
174666667.000000,-60.68,,,
174800000.000000,-60.46,,,
174933333.000000,-60.38,,,
175066667.000000,-60.16,,,
175200000.000000,-59.99,,,
175333333.000000,-59.82,,,
175466667.000000,-59.61,,,
175600000.000000,-59.43,,,
175733333.000000,-59.33,,,
175866667.000000,-59.10,,,
176000000.000000,-58.93,,,
176133333.000000,-58.86,,,
176266667.000000,-58.75,,,
176400000.000000,-58.47,,,
176533333.000000,-58.43,,,
176666667.000000,-58.15,,,
176800000.000000,-58.01,,,
176933333.000000,-57.91,,,
177066667.000000,-57.74,,,
177200000.000000,-57.69,,,
177333333.000000,-57.56,,,
177466667.000000,-57.41,,,
177600000.000000,-57.33,,,
177733333.000000,-57.15,,,
177866667.000000,-57.04,,,
178000000.000000,-56.84,,,
178133333.000000,-56.78,,,
178266667.000000,-56.72,,,
178400000.000000,-56.64,,,
178533333.000000,-56.49,,,
178666667.000000,-56.43,,,
178800000.000000,-56.32,,,
178933333.000000,-56.25,,,
179066667.000000,-56.12,,,
179200000.000000,-56.03,,,
179333333.000000,-55.93,,,
179466667.000000,-55.91,,,
179600000.000000,-55.84,,,
179733333.000000,-55.73,,,
179866667.000000,-55.70,,,
180000000.000000,-55.65,,,
180133333.000000,-55.58,,,
180266667.000000,-55.52,,,
180400000.000000,-55.43,,,
180533333.000000,-55.33,,,
180666667.000000,-55.30,,,
180800000.000000,-55.22,,,
180933333.000000,-55.19,,,
181066667.000000,-55.15,,,
181200000.000000,-55.09,,,
181333333.000000,-55.03,,,
181466667.000000,-54.96,,,
181600000.000000,-54.89,,,
181733333.000000,-54.82,,,
181866667.000000,-54.77,,,
182000000.000000,-54.74,,,
182133333.000000,-54.64,,,
182266667.000000,-54.57,,,
182400000.000000,-54.57,,,
182533333.000000,-54.53,,,
182666667.000000,-54.45,,,
182800000.000000,-54.33,,,
182933333.000000,-54.27,,,
183066667.000000,-54.15,,,
183200000.000000,-54.09,,,
183333333.000000,-54.04,,,
183466667.000000,-53.96,,,
183600000.000000,-53.89,,,
183733333.000000,-53.78,,,
183866667.000000,-53.66,,,
184000000.000000,-53.60,,,
184133333.000000,-53.46,,,
184266667.000000,-53.35,,,
184400000.000000,-53.30,,,
184533333.000000,-53.16,,,
184666667.000000,-53.02,,,
184800000.000000,-52.93,,,
184933333.000000,-52.86,,,
185066667.000000,-52.71,,,
185200000.000000,-52.55,,,
185333333.000000,-52.46,,,
185466667.000000,-52.25,,,
185600000.000000,-52.11,,,
185733333.000000,-52.03,,,
185866667.000000,-51.88,,,
186000000.000000,-51.74,,,
186133333.000000,-51.58,,,
186266667.000000,-51.46,,,
186400000.000000,-51.28,,,
186533333.000000,-51.14,,,
186666667.000000,-50.99,,,
186800000.000000,-50.81,,,
186933333.000000,-50.66,,,
187066667.000000,-50.55,,,
187200000.000000,-50.41,,,
187333333.000000,-50.24,,,
187466667.000000,-50.12,,,
187600000.000000,-49.97,,,
187733333.000000,-49.86,,,
187866667.000000,-49.69,,,
188000000.000000,-49.51,,,
188133333.000000,-49.43,,,
188266667.000000,-49.30,,,
188400000.000000,-49.16,,,
188533333.000000,-49.10,,,
188666667.000000,-49.00,,,
188800000.000000,-48.92,,,
188933333.000000,-48.78,,,
189066667.000000,-48.67,,,
189200000.000000,-48.60,,,
189333333.000000,-48.49,,,
189466667.000000,-48.46,,,
189600000.000000,-48.39,,,
189733333.000000,-48.37,,,
189866667.000000,-48.32,,,
190000000.000000,-48.34,,,
190133333.000000,-48.33,,,
190266667.000000,-48.29,,,
190400000.000000,-48.28,,,
190533333.000000,-48.25,,,
190666667.000000,-48.32,,,
190800000.000000,-48.36,,,
190933333.000000,-48.40,,,
191066667.000000,-48.46,,,
191200000.000000,-48.54,,,
191333333.000000,-48.61,,,
191466667.000000,-48.69,,,
191600000.000000,-48.75,,,
191733333.000000,-48.84,,,
191866667.000000,-48.95,,,
192000000.000000,-49.07,,,
192133333.000000,-49.23,,,
192266667.000000,-49.34,,,
192400000.000000,-49.50,,,
192533333.000000,-49.66,,,
192666667.000000,-49.83,,,
192800000.000000,-49.97,,,
192933333.000000,-50.14,,,
193066667.000000,-50.26,,,
193200000.000000,-50.47,,,
193333333.000000,-50.66,,,
193466667.000000,-50.84,,,
193600000.000000,-51.06,,,
193733333.000000,-51.25,,,
193866667.000000,-51.49,,,
194000000.000000,-51.68,,,
194133333.000000,-51.85,,,
194266667.000000,-52.03,,,
194400000.000000,-52.30,,,
194533333.000000,-52.52,,,
194666667.000000,-52.72,,,
194800000.000000,-52.96,,,
194933333.000000,-53.14,,,
195066667.000000,-53.39,,,
195200000.000000,-53.59,,,
195333333.000000,-53.83,,,
195466667.000000,-54.04,,,
195600000.000000,-54.19,,,
195733333.000000,-54.42,,,
195866667.000000,-54.69,,,
196000000.000000,-54.97,,,
196133333.000000,-55.20,,,
196266667.000000,-55.43,,,
196400000.000000,-55.61,,,
196533333.000000,-55.86,,,
196666667.000000,-56.01,,,
196800000.000000,-56.20,,,
196933333.000000,-56.47,,,
197066667.000000,-56.71,,,
197200000.000000,-56.92,,,
197333333.000000,-57.14,,,
197466667.000000,-57.37,,,
197600000.000000,-57.60,,,
197733333.000000,-57.74,,,
197866667.000000,-57.97,,,
198000000.000000,-58.13,,,
198133333.000000,-58.31,,,
198266667.000000,-58.51,,,
198400000.000000,-58.74,,,
198533333.000000,-58.87,,,
198666667.000000,-59.03,,,
198800000.000000,-59.26,,,
