Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,50000000
Stop Frequency,150000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,110.000000 MHz,-52.95 dBm
1,1,69.866667 MHz,-58.03 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
50000000.000000,-66.85,,,
50133333.000000,-67.54,,,
50266667.000000,-67.78,,,
50400000.000000,-68.33,,,
50533333.000000,-68.88,,,
50666667.000000,-69.42,,,
50800000.000000,-69.78,,,
50933333.000000,-70.30,,,
51066667.000000,-70.36,,,
51200000.000000,-71.09,,,
51333333.000000,-71.25,,,
51466667.000000,-71.68,,,
51600000.000000,-71.64,,,
51733333.000000,-72.24,,,
51866667.000000,-72.65,,,
52000000.000000,-72.54,,,
52133333.000000,-73.14,,,
52266667.000000,-72.82,,,
52400000.000000,-73.19,,,
52533333.000000,-73.38,,,
52666667.000000,-73.26,,,
52800000.000000,-73.39,,,
52933333.000000,-73.65,,,
53066667.000000,-73.65,,,
53200000.000000,-73.92,,,
53333333.000000,-74.16,,,
53466667.000000,-74.21,,,
53600000.000000,-73.78,,,
53733333.000000,-74.18,,,
53866667.000000,-73.80,,,
54000000.000000,-74.00,,,
54133333.000000,-73.88,,,
54266667.000000,-73.79,,,
54400000.000000,-73.84,,,
54533333.000000,-74.11,,,
54666667.000000,-73.36,,,
54800000.000000,-73.95,,,
54933333.000000,-73.82,,,
55066667.000000,-73.21,,,
55200000.000000,-73.41,,,
55333333.000000,-73.43,,,
55466667.000000,-73.59,,,
55600000.000000,-73.47,,,
55733333.000000,-73.34,,,
55866667.000000,-73.01,,,
56000000.000000,-73.28,,,
56133333.000000,-72.81,,,
56266667.000000,-72.75,,,
56400000.000000,-72.77,,,
56533333.000000,-72.55,,,
56666667.000000,-72.53,,,
56800000.000000,-72.84,,,
56933333.000000,-72.54,,,
57066667.000000,-72.55,,,
57200000.000000,-72.66,,,
57333333.000000,-72.22,,,
57466667.000000,-72.33,,,
57600000.000000,-72.07,,,
57733333.000000,-72.00,,,
57866667.000000,-71.87,,,
58000000.000000,-71.95,,,
58133333.000000,-72.31,,,
58266667.000000,-71.73,,,
58400000.000000,-71.64,,,
58533333.000000,-71.53,,,
58666667.000000,-71.78,,,
58800000.000000,-71.60,,,
58933333.000000,-71.48,,,
59066667.000000,-71.32,,,
59200000.000000,-71.21,,,
59333333.000000,-70.88,,,
59466667.000000,-71.09,,,
59600000.000000,-71.03,,,
59733333.000000,-70.47,,,
59866667.000000,-70.55,,,
60000000.000000,-70.44,,,
60133333.000000,-70.80,,,
60266667.000000,-70.59,,,
60400000.000000,-70.33,,,
60533333.000000,-70.23,,,
60666667.000000,-70.39,,,
60800000.000000,-70.24,,,
60933333.000000,-69.90,,,
61066667.000000,-69.82,,,
61200000.000000,-69.80,,,
61333333.000000,-69.99,,,
61466667.000000,-69.63,,,
61600000.000000,-69.18,,,
61733333.000000,-69.27,,,
61866667.000000,-69.23,,,
62000000.000000,-69.01,,,
62133333.000000,-69.12,,,
62266667.000000,-69.00,,,
62400000.000000,-69.12,,,
62533333.000000,-69.01,,,
62666667.000000,-68.74,,,
62800000.000000,-68.74,,,
62933333.000000,-68.86,,,
63066667.000000,-68.26,,,
63200000.000000,-68.31,,,
63333333.000000,-68.16,,,
63466667.000000,-68.22,,,
63600000.000000,-68.04,,,
63733333.000000,-67.91,,,
63866667.000000,-67.85,,,
64000000.000000,-67.54,,,
64133333.000000,-67.56,,,
64266667.000000,-67.46,,,
64400000.000000,-67.46,,,
64533333.000000,-67.36,,,
64666667.000000,-67.24,,,
64800000.000000,-67.01,,,
64933333.000000,-66.88,,,
65066667.000000,-66.89,,,
65200000.000000,-66.53,,,
65333333.000000,-66.63,,,
65466667.000000,-66.61,,,
65600000.000000,-66.21,,,
65733333.000000,-66.01,,,
65866667.000000,-66.02,,,
66000000.000000,-65.81,,,
66133333.000000,-65.67,,,
66266667.000000,-65.34,,,
66400000.000000,-65.34,,,
66533333.000000,-65.18,,,
66666667.000000,-65.04,,,
66800000.000000,-64.69,,,
66933333.000000,-64.60,,,
67066667.000000,-64.39,,,
67200000.000000,-64.16,,,
67333333.000000,-63.93,,,
67466667.000000,-63.75,,,
67600000.000000,-63.59,,,
67733333.000000,-63.22,,,
67866667.000000,-62.97,,,
68000000.000000,-62.63,,,
68133333.000000,-62.43,,,
68266667.000000,-62.06,,,
68400000.000000,-61.76,,,
68533333.000000,-61.35,,,
68666667.000000,-61.00,,,
68800000.000000,-60.67,,,
68933333.000000,-60.20,,,
69066667.000000,-59.79,,,
69200000.000000,-59.27,,,
69333333.000000,-58.90,,,
69466667.000000,-58.46,,,
69600000.000000,-58.19,,,
69733333.000000,-58.06,,,
69866667.000000,-58.03,,,
70000000.000000,-58.31,,,
70133333.000000,-58.79,,,
70266667.000000,-59.35,,,
70400000.000000,-60.19,,,
70533333.000000,-61.18,,,
70666667.000000,-62.19,,,
70800000.000000,-63.43,,,
70933333.000000,-64.61,,,
71066667.000000,-65.70,,,
71200000.000000,-67.04,,,
71333333.000000,-68.31,,,
71466667.000000,-69.20,,,
71600000.000000,-70.29,,,
71733333.000000,-71.84,,,
71866667.000000,-72.64,,,
72000000.000000,-74.02,,,
72133333.000000,-74.97,,,
72266667.000000,-76.15,,,
72400000.000000,-77.59,,,
72533333.000000,-78.32,,,
72666667.000000,-78.97,,,
72800000.000000,-79.76,,,
72933333.000000,-79.90,,,
73066667.000000,-80.14,,,
73200000.000000,-81.36,,,
73333333.000000,-80.53,,,
73466667.000000,-80.97,,,
73600000.000000,-79.57,,,
73733333.000000,-79.67,,,
73866667.000000,-78.36,,,
74000000.000000,-78.21,,,
74133333.000000,-78.16,,,
74266667.000000,-77.81,,,
74400000.000000,-77.15,,,
74533333.000000,-77.15,,,
74666667.000000,-76.69,,,
74800000.000000,-76.55,,,
74933333.000000,-76.06,,,
75066667.000000,-76.26,,,
75200000.000000,-76.09,,,
75333333.000000,-75.39,,,
75466667.000000,-75.24,,,
75600000.000000,-75.71,,,
75733333.000000,-75.09,,,
75866667.000000,-74.38,,,
76000000.000000,-74.92,,,
76133333.000000,-74.83,,,
76266667.000000,-74.97,,,
76400000.000000,-74.46,,,
76533333.000000,-74.48,,,
76666667.000000,-74.31,,,
76800000.000000,-74.13,,,
76933333.000000,-74.32,,,
77066667.000000,-73.65,,,
77200000.000000,-74.24,,,
77333333.000000,-74.28,,,
77466667.000000,-73.73,,,
77600000.000000,-73.40,,,
77733333.000000,-73.35,,,
77866667.000000,-73.85,,,
78000000.000000,-73.43,,,
78133333.000000,-73.51,,,
78266667.000000,-73.27,,,
78400000.000000,-73.39,,,
78533333.000000,-72.94,,,
78666667.000000,-73.96,,,
78800000.000000,-73.50,,,
78933333.000000,-73.40,,,
79066667.000000,-73.29,,,
79200000.000000,-73.40,,,
79333333.000000,-73.37,,,
79466667.000000,-73.34,,,
79600000.000000,-73.39,,,
79733333.000000,-73.64,,,
79866667.000000,-73.13,,,
80000000.000000,-73.35,,,
80133333.000000,-73.25,,,
80266667.000000,-73.41,,,
80400000.000000,-73.54,,,
80533333.000000,-73.20,,,
80666667.000000,-73.49,,,
80800000.000000,-73.33,,,
80933333.000000,-73.53,,,
81066667.000000,-73.59,,,
81200000.000000,-73.40,,,
81333333.000000,-73.18,,,
81466667.000000,-73.11,,,
81600000.000000,-73.06,,,
81733333.000000,-72.93,,,
81866667.000000,-72.93,,,
82000000.000000,-73.12,,,
82133333.000000,-73.01,,,
82266667.000000,-73.79,,,
82400000.000000,-73.03,,,
82533333.000000,-72.77,,,
82666667.000000,-72.99,,,
82800000.000000,-72.81,,,
82933333.000000,-72.67,,,
83066667.000000,-72.48,,,
83200000.000000,-72.94,,,
83333333.000000,-72.75,,,
83466667.000000,-72.60,,,
83600000.000000,-72.22,,,
83733333.000000,-72.78,,,
83866667.000000,-72.75,,,
84000000.000000,-72.31,,,
84133333.000000,-72.37,,,
84266667.000000,-72.21,,,
84400000.000000,-72.13,,,
84533333.000000,-71.97,,,
84666667.000000,-72.36,,,
84800000.000000,-71.70,,,
84933333.000000,-71.94,,,
85066667.000000,-71.49,,,
85200000.000000,-71.50,,,
85333333.000000,-71.25,,,
85466667.000000,-71.29,,,
85600000.000000,-71.42,,,
85733333.000000,-71.19,,,
85866667.000000,-71.14,,,
86000000.000000,-70.88,,,
86133333.000000,-70.97,,,
86266667.000000,-70.90,,,
86400000.000000,-70.76,,,
86533333.000000,-70.78,,,
86666667.000000,-70.26,,,
86800000.000000,-70.15,,,
86933333.000000,-70.55,,,
87066667.000000,-69.95,,,
87200000.000000,-70.12,,,
87333333.000000,-70.00,,,
87466667.000000,-70.08,,,
87600000.000000,-69.74,,,
87733333.000000,-69.79,,,
87866667.000000,-69.51,,,
88000000.000000,-69.32,,,
88133333.000000,-69.17,,,
88266667.000000,-69.14,,,
88400000.000000,-68.98,,,
88533333.000000,-69.04,,,
88666667.000000,-68.64,,,
88800000.000000,-68.81,,,
88933333.000000,-68.81,,,
89066667.000000,-68.59,,,
89200000.000000,-68.46,,,
89333333.000000,-68.58,,,
89466667.000000,-68.40,,,
89600000.000000,-68.44,,,
89733333.000000,-68.05,,,
89866667.000000,-67.95,,,
90000000.000000,-67.92,,,
90133333.000000,-68.03,,,
90266667.000000,-67.72,,,
90400000.000000,-67.73,,,
90533333.000000,-67.50,,,
90666667.000000,-67.59,,,
90800000.000000,-67.42,,,
90933333.000000,-67.22,,,
91066667.000000,-67.27,,,
91200000.000000,-67.15,,,
91333333.000000,-67.14,,,
91466667.000000,-66.87,,,
91600000.000000,-66.98,,,
91733333.000000,-66.57,,,
91866667.000000,-66.52,,,
92000000.000000,-66.63,,,
92133333.000000,-66.44,,,
92266667.000000,-66.46,,,
92400000.000000,-66.25,,,
92533333.000000,-66.16,,,
92666667.000000,-66.16,,,
92800000.000000,-66.13,,,
92933333.000000,-65.97,,,
93066667.000000,-65.81,,,
93200000.000000,-65.74,,,
93333333.000000,-65.77,,,
93466667.000000,-65.76,,,
93600000.000000,-65.59,,,
93733333.000000,-65.37,,,
93866667.000000,-65.24,,,
94000000.000000,-65.15,,,
94133333.000000,-64.98,,,
94266667.000000,-64.85,,,
94400000.000000,-64.74,,,
94533333.000000,-64.68,,,
94666667.000000,-64.62,,,
94800000.000000,-64.40,,,
94933333.000000,-64.24,,,
95066667.000000,-64.18,,,
95200000.000000,-64.05,,,
95333333.000000,-63.84,,,
95466667.000000,-63.56,,,
95600000.000000,-63.41,,,
95733333.000000,-63.24,,,
95866667.000000,-63.06,,,
96000000.000000,-62.98,,,
96133333.000000,-62.50,,,
96266667.000000,-62.45,,,
96400000.000000,-62.18,,,
96533333.000000,-62.06,,,
96666667.000000,-61.64,,,
96800000.000000,-61.44,,,
96933333.000000,-61.24,,,
97066667.000000,-60.91,,,
97200000.000000,-60.69,,,
97333333.000000,-60.37,,,
97466667.000000,-60.06,,,
97600000.000000,-59.92,,,
97733333.000000,-59.66,,,
97866667.000000,-59.38,,,
98000000.000000,-59.11,,,
98133333.000000,-58.89,,,
98266667.000000,-58.62,,,
98400000.000000,-58.34,,,
98533333.000000,-58.19,,,
98666667.000000,-57.94,,,
