liquid_type,150-250__180.000000MHz,150-250__180.133333MHz,150-250__180.266667MHz,150-250__180.400000MHz,150-250__180.533333MHz,150-250__180.666667MHz,150-250__180.800000MHz,150-250__180.933333MHz,150-250__181.066667MHz,150-250__181.200000MHz,150-250__181.333333MHz,150-250__181.466667MHz,150-250__181.600000MHz,150-250__181.733333MHz,150-250__181.866667MHz,150-250__182.000000MHz,150-250__182.133333MHz,150-250__182.266667MHz,150-250__182.400000MHz,150-250__182.533333MHz,150-250__182.666667MHz,150-250__182.800000MHz,150-250__182.933333MHz,150-250__183.066667MHz,150-250__183.200000MHz,150-250__183.333333MHz,150-250__183.466667MHz,150-250__183.600000MHz,150-250__183.733333MHz,150-250__183.866667MHz,150-250__184.000000MHz,150-250__184.133333MHz,150-250__184.266667MHz,150-250__184.400000MHz,150-250__184.533333MHz,150-250__184.666667MHz,150-250__184.800000MHz,150-250__184.933333MHz,150-250__185.066667MHz,150-250__185.200000MHz,150-250__185.333333MHz,150-250__185.466667MHz,150-250__185.600000MHz,150-250__185.733333MHz,150-250__185.866667MHz,150-250__186.000000MHz,150-250__186.133333MHz,150-250__186.266667MHz,150-250__186.400000MHz,150-250__186.533333MHz,150-250__186.666667MHz,150-250__186.800000MHz,150-250__186.933333MHz,150-250__187.066667MHz,150-250__187.200000MHz,150-250__187.333333MHz,150-250__187.466667MHz,150-250__187.600000MHz,150-250__187.733333MHz,150-250__187.866667MHz,150-250__188.000000MHz,150-250__188.133333MHz,150-250__188.266667MHz,150-250__188.400000MHz,150-250__188.533333MHz,150-250__188.666667MHz,150-250__188.800000MHz,150-250__188.933333MHz,150-250__189.066667MHz,150-250__189.200000MHz,150-250__189.333333MHz,150-250__189.466667MHz,150-250__189.600000MHz,150-250__189.733333MHz,150-250__189.866667MHz,150-250__190.000000MHz,150-250__190.133333MHz,150-250__190.266667MHz,150-250__190.400000MHz,150-250__190.533333MHz,150-250__190.666667MHz,150-250__190.800000MHz,150-250__190.933333MHz,150-250__191.066667MHz,150-250__191.200000MHz,150-250__191.333333MHz,150-250__191.466667MHz,150-250__191.600000MHz,150-250__191.733333MHz,150-250__191.866667MHz,150-250__192.000000MHz,150-250__192.133333MHz,150-250__192.266667MHz,150-250__192.400000MHz,150-250__192.533333MHz,150-250__192.666667MHz,150-250__192.800000MHz,150-250__192.933333MHz,150-250__193.066667MHz,150-250__193.200000MHz,150-250__193.333333MHz,150-250__193.466667MHz,150-250__193.600000MHz,150-250__193.733333MHz,150-250__193.866667MHz,150-250__194.000000MHz,150-250__194.133333MHz,150-250__194.266667MHz,150-250__194.400000MHz,150-250__194.533333MHz,150-250__194.666667MHz,150-250__194.800000MHz,150-250__194.933333MHz,150-250__195.066667MHz,150-250__195.200000MHz,150-250__195.333333MHz,150-250__195.466667MHz,150-250__195.600000MHz,150-250__195.733333MHz,150-250__195.866667MHz,150-250__196.000000MHz,150-250__196.133333MHz,150-250__196.266667MHz,150-250__196.400000MHz,150-250__196.533333MHz,150-250__196.666667MHz,150-250__196.800000MHz,150-250__196.933333MHz,150-250__197.066667MHz,150-250__197.200000MHz,150-250__197.333333MHz,150-250__197.466667MHz,150-250__197.600000MHz,150-250__197.733333MHz,150-250__197.866667MHz,150-250__198.000000MHz,150-250__198.133333MHz,150-250__198.266667MHz,150-250__198.400000MHz,150-250__198.533333MHz,150-250__198.666667MHz,150-250__198.800000MHz,150-250__198.933333MHz,150-250__199.066667MHz,150-250__199.200000MHz,150-250__199.333333MHz,150-250__199.466667MHz,150-250__199.600000MHz,150-250__199.733333MHz,150-250__199.866667MHz,150-250__200.000000MHz,150-250__200.133333MHz,150-250__200.266667MHz,150-250__200.400000MHz,150-250__200.533333MHz,150-250__200.666667MHz,150-250__200.800000MHz,150-250__200.933333MHz,150-250__201.066667MHz,150-250__201.200000MHz,150-250__201.333333MHz,150-250__201.466667MHz,150-250__201.600000MHz,150-250__201.733333MHz,150-250__201.866667MHz,150-250__202.000000MHz,150-250__202.133333MHz,150-250__202.266667MHz,150-250__202.400000MHz,150-250__202.533333MHz,150-250__202.666667MHz,150-250__202.800000MHz,150-250__202.933333MHz,150-250__203.066667MHz,150-250__203.200000MHz,150-250__203.333333MHz,150-250__203.466667MHz,150-250__203.600000MHz,150-250__203.733333MHz,150-250__203.866667MHz,150-250__204.000000MHz,150-250__204.133333MHz,150-250__204.266667MHz,150-250__204.400000MHz,150-250__204.533333MHz,150-250__204.666667MHz,150-250__204.800000MHz,150-250__204.933333MHz,150-250__205.066667MHz,150-250__205.200000MHz,150-250__205.333333MHz,150-250__205.466667MHz,150-250__205.600000MHz,150-250__205.733333MHz,150-250__205.866667MHz,150-250__206.000000MHz,150-250__206.133333MHz,150-250__206.266667MHz,150-250__206.400000MHz,150-250__206.533333MHz,150-250__206.666667MHz,150-250__206.800000MHz,150-250__206.933333MHz,150-250__207.066667MHz,150-250__207.200000MHz,150-250__207.333333MHz,150-250__207.466667MHz,150-250__207.600000MHz,150-250__207.733333MHz,150-250__207.866667MHz,150-250__208.000000MHz,150-250__208.133333MHz,150-250__208.266667MHz,150-250__208.400000MHz,150-250__208.533333MHz,150-250__208.666667MHz,150-250__208.800000MHz,150-250__208.933333MHz,150-250__209.066667MHz,150-250__209.200000MHz,150-250__209.333333MHz,150-250__209.466667MHz,150-250__209.600000MHz,150-250__209.733333MHz,150-250__209.866667MHz,150-250__210.000000MHz,150-250__210.133333MHz,150-250__210.266667MHz,150-250__210.400000MHz,150-250__210.533333MHz,150-250__210.666667MHz,150-250__210.800000MHz,150-250__210.933333MHz,150-250__211.066667MHz,150-250__211.200000MHz,150-250__211.333333MHz,150-250__211.466667MHz,150-250__211.600000MHz,150-250__211.733333MHz,150-250__211.866667MHz,150-250__212.000000MHz,150-250__212.133333MHz,150-250__212.266667MHz,150-250__212.400000MHz,150-250__212.533333MHz,150-250__212.666667MHz,150-250__212.800000MHz,150-250__212.933333MHz,150-250__213.066667MHz,150-250__213.200000MHz,150-250__213.333333MHz,150-250__213.466667MHz,150-250__213.600000MHz,150-250__213.733333MHz,150-250__213.866667MHz,150-250__214.000000MHz,150-250__214.133333MHz,150-250__214.266667MHz,150-250__214.400000MHz,150-250__214.533333MHz,150-250__214.666667MHz,150-250__214.800000MHz,150-250__214.933333MHz,150-250__215.066667MHz,150-250__215.200000MHz,150-250__215.333333MHz,150-250__215.466667MHz,150-250__215.600000MHz,150-250__215.733333MHz,150-250__215.866667MHz,150-250__216.000000MHz,150-250__216.133333MHz,150-250__216.266667MHz,150-250__216.400000MHz,150-250__216.533333MHz,150-250__216.666667MHz,150-250__216.800000MHz,150-250__216.933333MHz,150-250__217.066667MHz,150-250__217.200000MHz,150-250__217.333333MHz,150-250__217.466667MHz,150-250__217.600000MHz,150-250__217.733333MHz,150-250__217.866667MHz,150-250__218.000000MHz,150-250__218.133333MHz,150-250__218.266667MHz,150-250__218.400000MHz,150-250__218.533333MHz,150-250__218.666667MHz,150-250__218.800000MHz,150-250__218.933333MHz,150-250__219.066667MHz,150-250__219.200000MHz,150-250__219.333333MHz,150-250__219.466667MHz,150-250__219.600000MHz,150-250__219.733333MHz,150-250__219.866667MHz,150-250__220.000000MHz,350__270.000000MHz,350__270.133333MHz,350__270.266667MHz,350__270.400000MHz,350__270.533333MHz,350__270.666667MHz,350__270.800000MHz,350__270.933333MHz,350__271.066667MHz,350__271.200000MHz,350__271.333333MHz,350__271.466667MHz,350__271.600000MHz,350__271.733333MHz,350__271.866667MHz,350__272.000000MHz,350__272.133333MHz,350__272.266667MHz,350__272.400000MHz,350__272.533333MHz,350__272.666667MHz,350__272.800000MHz,350__272.933333MHz,350__273.066667MHz,350__273.200000MHz,350__273.333333MHz,350__273.466667MHz,350__273.600000MHz,350__273.733333MHz,350__273.866667MHz,350__274.000000MHz,350__274.133333MHz,350__274.266667MHz,350__274.400000MHz,350__274.533333MHz,350__274.666667MHz,350__274.800000MHz,350__274.933333MHz,350__275.066667MHz,350__275.200000MHz,350__275.333333MHz,350__275.466667MHz,350__275.600000MHz,350__275.733333MHz,350__275.866667MHz,350__276.000000MHz,350__276.133333MHz,350__276.266667MHz,350__276.400000MHz,350__276.533333MHz,350__276.666667MHz,350__276.800000MHz,350__276.933333MHz,350__277.066667MHz,350__277.200000MHz,350__277.333333MHz,350__277.466667MHz,350__277.600000MHz,350__277.733333MHz,350__277.866667MHz,350__278.000000MHz,350__278.133333MHz,350__278.266667MHz,350__278.400000MHz,350__278.533333MHz,350__278.666667MHz,350__278.800000MHz,350__278.933333MHz,350__279.066667MHz,350__279.200000MHz,350__279.333333MHz,350__279.466667MHz,350__279.600000MHz,350__279.733333MHz,350__279.866667MHz,350__280.000000MHz,350__280.133333MHz,350__280.266667MHz,350__280.400000MHz,350__280.533333MHz,350__280.666667MHz,350__280.800000MHz,350__280.933333MHz,350__281.066667MHz,350__281.200000MHz,350__281.333333MHz,350__281.466667MHz,350__281.600000MHz,350__281.733333MHz,350__281.866667MHz,350__282.000000MHz,350__282.133333MHz,350__282.266667MHz,350__282.400000MHz,350__282.533333MHz,350__282.666667MHz,350__282.800000MHz,350__282.933333MHz,350__283.066667MHz,350__283.200000MHz,350__283.333333MHz,350__283.466667MHz,350__283.600000MHz,350__283.733333MHz,350__283.866667MHz,350__284.000000MHz,350__284.133333MHz,350__284.266667MHz,350__284.400000MHz,350__284.533333MHz,350__284.666667MHz,350__284.800000MHz,350__284.933333MHz,350__285.066667MHz,350__285.200000MHz,350__285.333333MHz,350__285.466667MHz,350__285.600000MHz,350__285.733333MHz,350__285.866667MHz,350__286.000000MHz,350__286.133333MHz,350__286.266667MHz,350__286.400000MHz,350__286.533333MHz,350__286.666667MHz,350__286.800000MHz,350__286.933333MHz,350__287.066667MHz,350__287.200000MHz,350__287.333333MHz,350__287.466667MHz,350__287.600000MHz,350__287.733333MHz,350__287.866667MHz,350__288.000000MHz,350__288.133333MHz,350__288.266667MHz,350__288.400000MHz,350__288.533333MHz,350__288.666667MHz,350__288.800000MHz,350__288.933333MHz,350__289.066667MHz,350__289.200000MHz,350__289.333333MHz,350__289.466667MHz,350__289.600000MHz,350__289.733333MHz,350__289.866667MHz,350__290.000000MHz,350__290.133333MHz,350__290.266667MHz,350__290.400000MHz,350__290.533333MHz,350__290.666667MHz,350__290.800000MHz,350__290.933333MHz,350__291.066667MHz,350__291.200000MHz,350__291.333333MHz,350__291.466667MHz,350__291.600000MHz,350__291.733333MHz,350__291.866667MHz,350__292.000000MHz,350__292.133333MHz,350__292.266667MHz,350__292.400000MHz,350__292.533333MHz,350__292.666667MHz,350__292.800000MHz,350__292.933333MHz,350__293.066667MHz,350__293.200000MHz,350__293.333333MHz,350__293.466667MHz,350__293.600000MHz,350__293.733333MHz,350__293.866667MHz,350__294.000000MHz,350__294.133333MHz,350__294.266667MHz,350__294.400000MHz,350__294.533333MHz,350__294.666667MHz,350__294.800000MHz,350__294.933333MHz,350__295.066667MHz,350__295.200000MHz,350__295.333333MHz,350__295.466667MHz,350__295.600000MHz,350__295.733333MHz,350__295.866667MHz,350__296.000000MHz,350__296.133333MHz,350__296.266667MHz,350__296.400000MHz,350__296.533333MHz,350__296.666667MHz,350__296.800000MHz,350__296.933333MHz,350__297.066667MHz,350__297.200000MHz,350__297.333333MHz,350__297.466667MHz,350__297.600000MHz,350__297.733333MHz,350__297.866667MHz,350__298.000000MHz,350__298.133333MHz,350__298.266667MHz,350__298.400000MHz,350__298.533333MHz,350__298.666667MHz,350__298.800000MHz,350__298.933333MHz,350__299.066667MHz,350__299.200000MHz,350__299.333333MHz,350__299.466667MHz,350__299.600000MHz,350__299.733333MHz,350__299.866667MHz,350__300.000000MHz
Air,0.15079238491808508,0.15283230451616836,0.15387863885855163,0.15348431781712363,0.15401224105350778,0.15545938198076226,0.15583467876141935,0.15606253752110302,0.15557352754538492,0.1540338595316569,0.1528595437986356,0.1519299492382551,0.14967816855431637,0.14859162384257749,0.1475790143261066,0.14654651580973962,0.14536052609851768,0.14394451577979825,0.14204338681142664,0.13975658419288972,0.13698163633776173,0.13465592045855596,0.13225021621020153,0.12971436872339437,0.12915531487847703,0.12829662892642182,0.12730607025766263,0.12615337300278953,0.12521210446420838,0.12434217690351698,0.12461543446731274,0.124180038317404,0.12431839657755404,0.12622601108936793,0.12722954084501736,0.12873764588065056,0.13017311282970345,0.13179320158214458,0.1339684528534371,0.13611732958138748,0.13938388162961088,0.1429794669152532,0.14695726689455843,0.1521128415633902,0.15909128630969332,0.1653705894726769,0.17337547956146726,0.18012174185245725,0.1888166937637447,0.19804778393311073,0.2063021512597339,0.21562014771125723,0.22656515082822934,0.23783140453048757,0.24976696631621984,0.2625702938148278,0.27509085161925506,0.2876066533584903,0.3014506943951635,0.3149916443681954,0.3294565680972897,0.34467295012682236,0.359481607658478,0.3757646453998535,0.39243595100877443,0.40922096981275546,0.4262753548544654,0.4421143490546733,0.4591570601181844,0.4752515847301048,0.492186203402874,0.5098614711370051,0.5273841124154101,0.5447990936726365,0.5631172949469013,0.5806542044208833,0.5972295239868255,0.6140223254429393,0.6310365001152956,0.6480290563095007,0.6655754779138677,0.6832369098219861,0.700261028994288,0.7176228287952686,0.7348224900101363,0.7520710089856204,0.7685235355956791,0.7845428279036438,0.8008578609926786,0.8173056315375434,0.834129995971755,0.8500260629542746,0.8667678448019592,0.8833518117591603,0.8998432516298861,0.915180697137051,0.9303326561017016,0.946112415671783,0.962096253675584,0.978284170113106,0.9948158203531882,1.0112272718547644,1.0274212414661688,1.043514036599839,1.0592782308656516,1.0739904699847642,1.0885176549309268,1.1030863473551344,1.117584131171015,1.132270428116349,1.145984758284132,1.158813595586956,1.1713103730654193,1.1818952123364395,1.1910294517237023,1.1988358841830893,1.205178313302268,1.2106564356650726,1.2147150887526525,1.21744031410804,1.2187465025577664,1.2179077056056091,1.214807615839128,1.20930701025905,1.2014063212349348,1.1912836850267283,1.1798717227817497,1.1670069988052005,1.1523094602512276,1.1355283327733134,1.1164582408290458,1.0964754167373538,1.074375711265369,1.0503229924774589,1.0256515528449404,0.9990703368527944,0.9725531115559651,0.9463160617359411,0.9192147051595418,0.8920869740398034,0.8652030993535778,0.838253936863344,0.8107950106583719,0.7838320123421236,0.757749318456078,0.732954221128551,0.7093680290990839,0.6859050623950609,0.6630871910789873,0.6416204746471885,0.6219005312497803,0.6027033226540007,0.5846583789435316,0.56743796398964,0.5517559199407904,0.5363985854337295,0.523845167542516,0.5117716798661972,0.5000769479270388,0.49050558291161583,0.48135664295921315,0.4726599615696745,0.46512635430451904,0.4587817633375264,0.4540646114055451,0.45084302579187024,0.4482215691315954,0.4460783132079631,0.4449403165182324,0.4450864574305153,0.4456900453404186,0.4463398967935592,0.4480866698279506,0.4504288157505481,0.45405380216647145,0.4578110936686651,0.46254164905709644,0.467477579987939,0.47255230154849603,0.47842171836578595,0.4831297905369439,0.4884717164874151,0.49548085947268977,0.5028467073474122,0.5106691374806291,0.5185417224831501,0.527349955219936,0.535188383026983,0.5428348387480715,0.5505777128817023,0.5586967485351172,0.5662666748435604,0.574712149517014,0.5839618315775884,0.5928232457706183,0.601672553615885,0.6112426215226184,0.6203353534318363,0.6291336416686728,0.6373439072998724,0.6452761593020826,0.6542793907117659,0.664077317378183,0.6731155707224673,0.6815774754393137,0.69046872313219,0.6997724513881344,0.7068788775250765,0.7145331158982987,0.7212971053413719,0.7284666574345056,0.73540575655058,0.7431525220102787,0.7500215772571511,0.7567107667658294,0.7632698130360538,0.770180808130535,0.7760268769914246,0.7809009790747643,0.7856276431371296,0.7914754414762714,0.7971018665991755,0.802155402051145,0.8066256709626717,0.8109385573532775,0.8152047478310834,0.8189685248767193,0.8215316116459938,0.8236242803307594,0.8257013837112575,0.8284062876971854,0.8309503502056889,0.8330469102165213,0.8351201222709526,0.8367899335231352,0.8385319504923328,0.8400335699845208,0.8400668624408687,0.8401931143532565,0.8418304978882154,0.8431980828158838,0.8435426813575694,0.8435742443356661,0.8436944430741713,0.843627425791911,0.8430774517078151,0.8423484766246511,0.841197508848031,0.8401049109624106,0.8401122612449808,0.8398377065724963,0.8390166367724204,0.8380831508859731,0.8376931535401755,0.8365832608720372,0.8352870169222575,0.8335891016484824,0.8315980398110157,0.8314043382468059,0.8313468330949306,0.830355842056608,0.8295226659087678,0.8285217303704976,0.8273824365720763,0.8252132384746673,0.8237142131998566,0.8225096315974272,0.8219557661872654,0.8211230224089888,0.8204130715865956,0.8198029981332472,0.8189045341813999,0.8183039728584374,0.8176100197098743,0.8160405181962999,0.8142137567927608,0.8136188162741163,0.8135786059047607,0.8137753340559112,0.8140875048803748,0.8144039994004652,0.8150339618537106,0.8146141310080685,0.8136962104258877,0.8129879890817466,0.8128945972561442,0.813044629494495,0.8128980562126485,0.8124163965195016,0.8122888474984271,0.8124535803019174,0.8111115051784641,0.8093746766440221,0.806111583552303,0.802755531004545,0.7998283890632515,0.7971239174468872,0.7938132637032403,0.7894835148996784,0.7853647624428459,0.7794724300387181,-0.8772520633978613,-0.8985164048629912,-0.9222445271778592,-0.9444936978643519,-0.9621044936978709,-0.9796150988129179,-0.9993397670021127,-1.0170875660529375,-1.0334630558689146,-1.0496381642479427,-1.0659673538076537,-1.0824927501910442,-1.0965756183013413,-1.113095701540569,-1.123986888051008,-1.1353737150096506,-1.1475821817618377,-1.1616559416250025,-1.1721330824011424,-1.185015938951539,-1.197958758128903,-1.20799908255291,-1.2177312446155517,-1.230441044470404,-1.2418271124084526,-1.2557627305234194,-1.2670873177933129,-1.2808312832081692,-1.2939835920696128,-1.308578799081195,-1.3147910031368577,-1.3250290524257304,-1.3355077112430596,-1.346827744389387,-1.3542065630987918,-1.3629398540590738,-1.3715687796876113,-1.377758972146034,-1.3842337973273882,-1.3899860349027857,-1.3896452346558557,-1.3897401122301694,-1.3923777087960454,-1.397518555282573,-1.4013546453671624,-1.4057269835017625,-1.4065148468788484,-1.4104427784553712,-1.411590417594252,-1.410542589663548,-1.4041394919283718,-1.4050784004037637,-1.4088932379117052,-1.4146957606014878,-1.4193032053652312,-1.4225265760749133,-1.4229582690380331,-1.4213884246934632,-1.421681786153238,-1.4207709614398414,-1.4207216251011985,-1.4204533113210436,-1.4220654710637557,-1.4234966043946788,-1.4235895844175064,-1.423575163026211,-1.424306479369008,-1.4252894110388812,-1.4239345592777042,-1.4231744001523166,-1.4221497223497448,-1.4217667964598208,-1.4237011604448968,-1.422446878912492,-1.42224422041376,-1.417478899366358,-1.4136077045792745,-1.4095273996184086,-1.4064061171786864,-1.4023626247166523,-1.3954551577964327,-1.3854952895554442,-1.3820364327063188,-1.375030293108815,-1.372230645646013,-1.3710078634682785,-1.3682981599459243,-1.3644313295272599,-1.3589318458098312,-1.353691567625425,-1.353053231305451,-1.3526293183034257,-1.3501803383552817,-1.3457727057630369,-1.3426239088267649,-1.338012099694602,-1.334994613321179,-1.3304852719692715,-1.3283205452337667,-1.3204916273118275,-1.3129633764228834,-1.3091505313440008,-1.3104941875514096,-1.3091801331471868,-1.3120515080561685,-1.3130613849571466,-1.312805595016801,-1.3122093843398237,-1.3120826279005424,-1.3138739165035556,-1.31922235512268,-1.3196364008569776,-1.316258759211466,-1.3100784340207743,-1.3061660623664393,-1.307474613871352,-1.305305712522578,-1.3045948897358302,-1.302284810556478,-1.2967936760655894,-1.2951735466066359,-1.294756085279663,-1.2970759368491684,-1.29640752433814,-1.2976703448522338,-1.2997527178532355,-1.3013491279186131,-1.3013652571062444,-1.3027973392129115,-1.3065159708605016,-1.3096835535564866,-1.3134424132955842,-1.3122460070835074,-1.3133224880416536,-1.3136380508538152,-1.3167722366436436,-1.316206576545593,-1.312584720023803,-1.3095495864215576,-1.3057922447236476,-1.3070368487434751,-1.3068366570616778,-1.3077214853197123,-1.3032935489265651,-1.303174572448377,-1.3073209122009661,-1.3083507133925494,-1.310019799679849,-1.3103514916796437,-1.3127727673760894,-1.3139124367987272,-1.3131139471333164,-1.3114190541458046,-1.3103492146178606,-1.3047950814176275,-1.3000777684228295,-1.2961885468966268,-1.292405588253653,-1.2940086397492312,-1.2958458490982105,-1.2970420655551371,-1.2980675023783044,-1.3008276807701926,-1.303379508008892,-1.304058451930669,-1.3085279447013642,-1.3103727442562898,-1.3105746437344263,-1.3074099073656713,-1.305283890680485,-1.2999646743542497,-1.2945608272317286,-1.2897926598570968,-1.283339466762684,-1.279089710454096,-1.274764052086057,-1.2749583613582474,-1.2739458278851896,-1.2707571823677069,-1.266798510457109,-1.2612345099891464,-1.258700140224121,-1.251583563130117,-1.2465356966664152,-1.2390267059250553,-1.2354426106778411,-1.2280193892636613,-1.2180754604551538,-1.2107607789859876,-1.2026555775676504,-1.1933860385573571,-1.186270979504541,-1.177404100919627,-1.1701979593954728,-1.1623956071943395,-1.153491157089998,-1.1431787237828654,-1.129460185557926,-1.116620213671117,-1.098954009334198,-1.0804953874966252,-1.062032211535485,-1.0430350645861164,-1.0255999820202215,-1.0077907023012413,-0.9881973446748956,-0.967200557969325,-0.9464045322109971,-0.9286362396041199,-0.9101381486956335,-0.8906271448037907,-0.8701574979010974,-0.8492487575844883,-0.830787479174834,-0.8090164914628758,-0.7859339161636264,-0.7635576095275588,-0.7416147036509472,-0.7189013918709201,-0.6909417297417316,-0.667314936676228,-0.6447424232164807,-0.6215463743383547,-0.5965271579922462,-0.5738297856447054,-0.5484295409601609
