Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,150000000
Stop Frequency,250000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,186.800000 MHz,-44.39 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
150000000.000000,-55.42,,,
150133333.000000,-55.31,,,
150266667.000000,-55.24,,,
150400000.000000,-55.25,,,
150533333.000000,-55.18,,,
150666667.000000,-55.19,,,
150800000.000000,-55.19,,,
150933333.000000,-55.17,,,
151066667.000000,-55.20,,,
151200000.000000,-55.14,,,
151333333.000000,-55.14,,,
151466667.000000,-55.17,,,
151600000.000000,-55.21,,,
151733333.000000,-55.18,,,
151866667.000000,-55.23,,,
152000000.000000,-55.27,,,
152133333.000000,-55.33,,,
152266667.000000,-55.41,,,
152400000.000000,-55.50,,,
152533333.000000,-55.57,,,
152666667.000000,-55.59,,,
152800000.000000,-55.63,,,
152933333.000000,-55.73,,,
153066667.000000,-55.83,,,
153200000.000000,-55.84,,,
153333333.000000,-56.07,,,
153466667.000000,-56.12,,,
153600000.000000,-56.28,,,
153733333.000000,-56.47,,,
153866667.000000,-56.57,,,
154000000.000000,-56.66,,,
154133333.000000,-56.76,,,
154266667.000000,-56.89,,,
154400000.000000,-57.13,,,
154533333.000000,-57.18,,,
154666667.000000,-57.31,,,
154800000.000000,-57.49,,,
154933333.000000,-57.71,,,
155066667.000000,-57.82,,,
155200000.000000,-57.91,,,
155333333.000000,-58.16,,,
155466667.000000,-58.22,,,
155600000.000000,-58.46,,,
155733333.000000,-58.62,,,
155866667.000000,-58.75,,,
156000000.000000,-58.90,,,
156133333.000000,-59.14,,,
156266667.000000,-59.26,,,
156400000.000000,-59.37,,,
156533333.000000,-59.60,,,
156666667.000000,-59.72,,,
156800000.000000,-59.88,,,
156933333.000000,-60.09,,,
157066667.000000,-60.24,,,
157200000.000000,-60.48,,,
157333333.000000,-60.57,,,
157466667.000000,-60.68,,,
157600000.000000,-60.83,,,
157733333.000000,-61.07,,,
157866667.000000,-61.26,,,
158000000.000000,-61.32,,,
158133333.000000,-61.51,,,
158266667.000000,-61.64,,,
158400000.000000,-61.77,,,
158533333.000000,-61.94,,,
158666667.000000,-62.13,,,
158800000.000000,-62.26,,,
158933333.000000,-62.35,,,
159066667.000000,-62.64,,,
159200000.000000,-62.68,,,
159333333.000000,-62.93,,,
159466667.000000,-62.93,,,
159600000.000000,-63.23,,,
159733333.000000,-63.17,,,
159866667.000000,-63.30,,,
160000000.000000,-63.42,,,
160133333.000000,-63.78,,,
160266667.000000,-63.89,,,
160400000.000000,-64.04,,,
160533333.000000,-63.99,,,
160666667.000000,-64.28,,,
160800000.000000,-64.51,,,
160933333.000000,-64.63,,,
161066667.000000,-64.55,,,
161200000.000000,-64.87,,,
161333333.000000,-64.88,,,
161466667.000000,-65.05,,,
161600000.000000,-65.17,,,
161733333.000000,-65.19,,,
161866667.000000,-65.36,,,
162000000.000000,-65.54,,,
162133333.000000,-65.59,,,
162266667.000000,-65.68,,,
162400000.000000,-65.75,,,
162533333.000000,-65.94,,,
162666667.000000,-66.09,,,
162800000.000000,-66.21,,,
162933333.000000,-66.24,,,
163066667.000000,-66.08,,,
163200000.000000,-66.43,,,
163333333.000000,-66.71,,,
163466667.000000,-66.85,,,
163600000.000000,-66.77,,,
163733333.000000,-66.99,,,
163866667.000000,-66.73,,,
164000000.000000,-67.11,,,
164133333.000000,-67.29,,,
164266667.000000,-67.14,,,
164400000.000000,-67.22,,,
164533333.000000,-67.27,,,
164666667.000000,-67.39,,,
164800000.000000,-67.54,,,
164933333.000000,-67.51,,,
165066667.000000,-67.79,,,
165200000.000000,-67.88,,,
165333333.000000,-67.81,,,
165466667.000000,-67.87,,,
165600000.000000,-67.84,,,
165733333.000000,-67.97,,,
165866667.000000,-68.15,,,
166000000.000000,-67.87,,,
166133333.000000,-67.82,,,
166266667.000000,-67.98,,,
166400000.000000,-68.08,,,
166533333.000000,-68.09,,,
166666667.000000,-68.10,,,
166800000.000000,-68.05,,,
166933333.000000,-68.28,,,
167066667.000000,-68.19,,,
167200000.000000,-67.91,,,
167333333.000000,-68.12,,,
167466667.000000,-67.94,,,
167600000.000000,-68.14,,,
167733333.000000,-68.08,,,
167866667.000000,-67.88,,,
168000000.000000,-68.11,,,
168133333.000000,-67.96,,,
168266667.000000,-67.67,,,
168400000.000000,-67.76,,,
168533333.000000,-67.57,,,
168666667.000000,-67.63,,,
168800000.000000,-67.62,,,
168933333.000000,-67.44,,,
169066667.000000,-67.40,,,
169200000.000000,-67.18,,,
169333333.000000,-67.10,,,
169466667.000000,-66.89,,,
169600000.000000,-66.94,,,
169733333.000000,-66.57,,,
169866667.000000,-66.60,,,
170000000.000000,-66.40,,,
170133333.000000,-66.25,,,
170266667.000000,-66.05,,,
170400000.000000,-65.91,,,
170533333.000000,-65.54,,,
170666667.000000,-65.58,,,
170800000.000000,-65.35,,,
170933333.000000,-65.27,,,
171066667.000000,-65.07,,,
171200000.000000,-64.77,,,
171333333.000000,-64.68,,,
171466667.000000,-64.35,,,
171600000.000000,-64.15,,,
171733333.000000,-63.85,,,
171866667.000000,-63.60,,,
172000000.000000,-63.58,,,
172133333.000000,-63.37,,,
172266667.000000,-63.04,,,
172400000.000000,-62.86,,,
172533333.000000,-62.56,,,
172666667.000000,-62.40,,,
172800000.000000,-62.28,,,
172933333.000000,-62.07,,,
173066667.000000,-61.69,,,
173200000.000000,-61.51,,,
173333333.000000,-61.30,,,
173466667.000000,-61.15,,,
173600000.000000,-60.89,,,
173733333.000000,-60.64,,,
173866667.000000,-60.42,,,
174000000.000000,-60.26,,,
174133333.000000,-59.97,,,
174266667.000000,-59.69,,,
174400000.000000,-59.49,,,
174533333.000000,-59.21,,,
174666667.000000,-59.09,,,
174800000.000000,-58.81,,,
174933333.000000,-58.72,,,
175066667.000000,-58.42,,,
175200000.000000,-58.21,,,
175333333.000000,-58.08,,,
175466667.000000,-57.74,,,
175600000.000000,-57.50,,,
175733333.000000,-57.39,,,
175866667.000000,-57.17,,,
176000000.000000,-56.96,,,
176133333.000000,-56.75,,,
176266667.000000,-56.60,,,
176400000.000000,-56.47,,,
176533333.000000,-56.20,,,
176666667.000000,-55.94,,,
176800000.000000,-55.80,,,
176933333.000000,-55.63,,,
177066667.000000,-55.46,,,
177200000.000000,-55.25,,,
177333333.000000,-55.10,,,
177466667.000000,-54.92,,,
177600000.000000,-54.77,,,
177733333.000000,-54.53,,,
177866667.000000,-54.41,,,
178000000.000000,-54.18,,,
178133333.000000,-54.08,,,
178266667.000000,-53.94,,,
178400000.000000,-53.77,,,
178533333.000000,-53.60,,,
178666667.000000,-53.47,,,
178800000.000000,-53.34,,,
178933333.000000,-53.22,,,
179066667.000000,-53.01,,,
179200000.000000,-52.87,,,
179333333.000000,-52.70,,,
179466667.000000,-52.60,,,
179600000.000000,-52.49,,,
179733333.000000,-52.31,,,
179866667.000000,-52.19,,,
180000000.000000,-52.07,,,
180133333.000000,-51.91,,,
180266667.000000,-51.78,,,
180400000.000000,-51.61,,,
180533333.000000,-51.41,,,
180666667.000000,-51.35,,,
180800000.000000,-51.18,,,
180933333.000000,-51.02,,,
181066667.000000,-50.89,,,
181200000.000000,-50.74,,,
181333333.000000,-50.58,,,
181466667.000000,-50.41,,,
181600000.000000,-50.21,,,
181733333.000000,-50.07,,,
181866667.000000,-49.88,,,
182000000.000000,-49.76,,,
182133333.000000,-49.58,,,
182266667.000000,-49.37,,,
182400000.000000,-49.22,,,
182533333.000000,-49.03,,,
182666667.000000,-48.83,,,
182800000.000000,-48.65,,,
182933333.000000,-48.43,,,
183066667.000000,-48.18,,,
183200000.000000,-48.04,,,
183333333.000000,-47.80,,,
183466667.000000,-47.60,,,
183600000.000000,-47.45,,,
183733333.000000,-47.23,,,
183866667.000000,-47.02,,,
184000000.000000,-46.80,,,
184133333.000000,-46.60,,,
184266667.000000,-46.37,,,
184400000.000000,-46.23,,,
184533333.000000,-46.03,,,
184666667.000000,-45.83,,,
184800000.000000,-45.68,,,
184933333.000000,-45.53,,,
185066667.000000,-45.39,,,
185200000.000000,-45.21,,,
185333333.000000,-45.08,,,
185466667.000000,-44.92,,,
185600000.000000,-44.81,,,
185733333.000000,-44.74,,,
185866667.000000,-44.66,,,
186000000.000000,-44.61,,,
186133333.000000,-44.53,,,
186266667.000000,-44.50,,,
186400000.000000,-44.47,,,
186533333.000000,-44.44,,,
186666667.000000,-44.41,,,
186800000.000000,-44.39,,,
186933333.000000,-44.44,,,
187066667.000000,-44.45,,,
187200000.000000,-44.48,,,
187333333.000000,-44.55,,,
187466667.000000,-44.62,,,
187600000.000000,-44.65,,,
187733333.000000,-44.71,,,
187866667.000000,-44.78,,,
188000000.000000,-44.80,,,
188133333.000000,-44.93,,,
188266667.000000,-45.01,,,
188400000.000000,-45.10,,,
188533333.000000,-45.20,,,
188666667.000000,-45.34,,,
188800000.000000,-45.43,,,
188933333.000000,-45.56,,,
189066667.000000,-45.65,,,
189200000.000000,-45.75,,,
189333333.000000,-45.85,,,
189466667.000000,-46.01,,,
189600000.000000,-46.13,,,
189733333.000000,-46.28,,,
189866667.000000,-46.44,,,
190000000.000000,-46.58,,,
190133333.000000,-46.73,,,
190266667.000000,-46.86,,,
190400000.000000,-46.98,,,
190533333.000000,-47.11,,,
190666667.000000,-47.27,,,
190800000.000000,-47.44,,,
190933333.000000,-47.62,,,
191066667.000000,-47.79,,,
191200000.000000,-47.98,,,
191333333.000000,-48.14,,,
191466667.000000,-48.31,,,
191600000.000000,-48.46,,,
191733333.000000,-48.62,,,
191866667.000000,-48.76,,,
192000000.000000,-49.00,,,
192133333.000000,-49.15,,,
192266667.000000,-49.37,,,
192400000.000000,-49.54,,,
192533333.000000,-49.75,,,
192666667.000000,-49.93,,,
192800000.000000,-50.11,,,
192933333.000000,-50.27,,,
193066667.000000,-50.42,,,
193200000.000000,-50.65,,,
193333333.000000,-50.86,,,
193466667.000000,-51.04,,,
193600000.000000,-51.23,,,
193733333.000000,-51.46,,,
193866667.000000,-51.65,,,
194000000.000000,-51.80,,,
194133333.000000,-51.98,,,
194266667.000000,-52.19,,,
194400000.000000,-52.32,,,
194533333.000000,-52.61,,,
194666667.000000,-52.77,,,
194800000.000000,-52.98,,,
194933333.000000,-53.16,,,
195066667.000000,-53.38,,,
195200000.000000,-53.56,,,
195333333.000000,-53.76,,,
195466667.000000,-53.88,,,
195600000.000000,-54.03,,,
195733333.000000,-54.20,,,
195866667.000000,-54.39,,,
196000000.000000,-54.64,,,
196133333.000000,-54.81,,,
196266667.000000,-55.03,,,
196400000.000000,-55.18,,,
196533333.000000,-55.37,,,
196666667.000000,-55.52,,,
196800000.000000,-55.67,,,
196933333.000000,-55.84,,,
197066667.000000,-56.07,,,
197200000.000000,-56.27,,,
197333333.000000,-56.49,,,
197466667.000000,-56.60,,,
197600000.000000,-56.73,,,
197733333.000000,-56.89,,,
197866667.000000,-57.05,,,
198000000.000000,-57.20,,,
198133333.000000,-57.42,,,
198266667.000000,-57.54,,,
198400000.000000,-57.66,,,
198533333.000000,-57.86,,,
198666667.000000,-57.95,,,
198800000.000000,-58.16,,,
