Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,50000000
Stop Frequency,150000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,107.866667 MHz,-54.67 dBm
1,1,150.000000 MHz,-55.74 dBm
2,1,67.733333 MHz,-63.29 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
50000000.000000,-70.52,,,
50133333.000000,-70.98,,,
50266667.000000,-71.25,,,
50400000.000000,-71.95,,,
50533333.000000,-72.36,,,
50666667.000000,-72.56,,,
50800000.000000,-72.92,,,
50933333.000000,-73.35,,,
51066667.000000,-73.69,,,
51200000.000000,-73.78,,,
51333333.000000,-74.61,,,
51466667.000000,-74.30,,,
51600000.000000,-74.64,,,
51733333.000000,-74.72,,,
51866667.000000,-75.17,,,
52000000.000000,-75.33,,,
52133333.000000,-75.69,,,
52266667.000000,-75.60,,,
52400000.000000,-75.46,,,
52533333.000000,-76.17,,,
52666667.000000,-75.30,,,
52800000.000000,-75.71,,,
52933333.000000,-76.32,,,
53066667.000000,-75.60,,,
53200000.000000,-75.91,,,
53333333.000000,-75.95,,,
53466667.000000,-76.25,,,
53600000.000000,-76.30,,,
53733333.000000,-76.43,,,
53866667.000000,-76.03,,,
54000000.000000,-75.96,,,
54133333.000000,-75.75,,,
54266667.000000,-75.81,,,
54400000.000000,-75.78,,,
54533333.000000,-76.14,,,
54666667.000000,-75.59,,,
54800000.000000,-75.82,,,
54933333.000000,-75.54,,,
55066667.000000,-75.68,,,
55200000.000000,-74.93,,,
55333333.000000,-75.48,,,
55466667.000000,-74.82,,,
55600000.000000,-74.72,,,
55733333.000000,-74.93,,,
55866667.000000,-74.82,,,
56000000.000000,-74.82,,,
56133333.000000,-74.62,,,
56266667.000000,-74.92,,,
56400000.000000,-74.18,,,
56533333.000000,-74.64,,,
56666667.000000,-74.45,,,
56800000.000000,-74.14,,,
56933333.000000,-74.19,,,
57066667.000000,-74.06,,,
57200000.000000,-74.00,,,
57333333.000000,-74.00,,,
57466667.000000,-73.48,,,
57600000.000000,-73.83,,,
57733333.000000,-73.40,,,
57866667.000000,-73.36,,,
58000000.000000,-73.47,,,
58133333.000000,-73.30,,,
58266667.000000,-73.24,,,
58400000.000000,-72.71,,,
58533333.000000,-73.00,,,
58666667.000000,-72.63,,,
58800000.000000,-73.23,,,
58933333.000000,-72.85,,,
59066667.000000,-72.83,,,
59200000.000000,-72.48,,,
59333333.000000,-72.05,,,
59466667.000000,-72.52,,,
59600000.000000,-72.10,,,
59733333.000000,-72.05,,,
59866667.000000,-71.80,,,
60000000.000000,-71.67,,,
60133333.000000,-71.76,,,
60266667.000000,-71.60,,,
60400000.000000,-71.78,,,
60533333.000000,-71.44,,,
60666667.000000,-71.72,,,
60800000.000000,-71.28,,,
60933333.000000,-71.04,,,
61066667.000000,-71.16,,,
61200000.000000,-70.82,,,
61333333.000000,-71.11,,,
61466667.000000,-70.62,,,
61600000.000000,-70.63,,,
61733333.000000,-70.64,,,
61866667.000000,-70.35,,,
62000000.000000,-70.48,,,
62133333.000000,-70.12,,,
62266667.000000,-69.95,,,
62400000.000000,-69.76,,,
62533333.000000,-69.92,,,
62666667.000000,-69.60,,,
62800000.000000,-69.24,,,
62933333.000000,-69.55,,,
63066667.000000,-69.36,,,
63200000.000000,-69.07,,,
63333333.000000,-69.01,,,
63466667.000000,-68.99,,,
63600000.000000,-68.75,,,
63733333.000000,-68.82,,,
63866667.000000,-68.55,,,
64000000.000000,-68.23,,,
64133333.000000,-68.34,,,
64266667.000000,-68.01,,,
64400000.000000,-68.16,,,
64533333.000000,-67.84,,,
64666667.000000,-67.62,,,
64800000.000000,-67.49,,,
64933333.000000,-67.41,,,
65066667.000000,-67.22,,,
65200000.000000,-67.04,,,
65333333.000000,-66.95,,,
65466667.000000,-66.79,,,
65600000.000000,-66.46,,,
65733333.000000,-66.26,,,
65866667.000000,-66.05,,,
66000000.000000,-65.75,,,
66133333.000000,-65.63,,,
66266667.000000,-65.35,,,
66400000.000000,-65.17,,,
66533333.000000,-65.15,,,
66666667.000000,-64.63,,,
66800000.000000,-64.39,,,
66933333.000000,-64.19,,,
67066667.000000,-63.92,,,
67200000.000000,-63.67,,,
67333333.000000,-63.47,,,
67466667.000000,-63.40,,,
67600000.000000,-63.45,,,
67733333.000000,-63.29,,,
67866667.000000,-63.33,,,
68000000.000000,-63.55,,,
68133333.000000,-63.98,,,
68266667.000000,-64.57,,,
68400000.000000,-65.53,,,
68533333.000000,-66.71,,,
68666667.000000,-67.41,,,
68800000.000000,-68.77,,,
68933333.000000,-70.30,,,
69066667.000000,-71.68,,,
69200000.000000,-73.21,,,
69333333.000000,-74.66,,,
69466667.000000,-76.29,,,
69600000.000000,-78.75,,,
69733333.000000,-80.41,,,
69866667.000000,-81.82,,,
70000000.000000,-83.12,,,
70133333.000000,-83.27,,,
70266667.000000,-83.66,,,
70400000.000000,-83.27,,,
70533333.000000,-81.39,,,
70666667.000000,-81.52,,,
70800000.000000,-80.38,,,
70933333.000000,-79.18,,,
71066667.000000,-79.70,,,
71200000.000000,-78.40,,,
71333333.000000,-77.39,,,
71466667.000000,-76.78,,,
71600000.000000,-76.48,,,
71733333.000000,-76.25,,,
71866667.000000,-75.40,,,
72000000.000000,-75.38,,,
72133333.000000,-74.91,,,
72266667.000000,-74.56,,,
72400000.000000,-74.39,,,
72533333.000000,-74.15,,,
72666667.000000,-74.13,,,
72800000.000000,-73.71,,,
72933333.000000,-73.54,,,
73066667.000000,-73.65,,,
73200000.000000,-73.19,,,
73333333.000000,-73.09,,,
73466667.000000,-72.67,,,
73600000.000000,-72.43,,,
73733333.000000,-72.65,,,
73866667.000000,-72.60,,,
74000000.000000,-72.62,,,
74133333.000000,-72.34,,,
74266667.000000,-72.13,,,
74400000.000000,-71.84,,,
74533333.000000,-71.69,,,
74666667.000000,-71.73,,,
74800000.000000,-71.91,,,
74933333.000000,-71.74,,,
75066667.000000,-71.68,,,
75200000.000000,-71.58,,,
75333333.000000,-71.62,,,
75466667.000000,-71.39,,,
75600000.000000,-71.47,,,
75733333.000000,-71.17,,,
75866667.000000,-71.42,,,
76000000.000000,-71.37,,,
76133333.000000,-71.33,,,
76266667.000000,-71.41,,,
76400000.000000,-71.44,,,
76533333.000000,-71.24,,,
76666667.000000,-71.65,,,
76800000.000000,-71.08,,,
76933333.000000,-71.19,,,
77066667.000000,-71.49,,,
77200000.000000,-71.35,,,
77333333.000000,-71.47,,,
77466667.000000,-71.15,,,
77600000.000000,-71.13,,,
77733333.000000,-71.14,,,
77866667.000000,-71.21,,,
78000000.000000,-71.15,,,
78133333.000000,-71.27,,,
78266667.000000,-71.22,,,
78400000.000000,-71.63,,,
78533333.000000,-71.19,,,
78666667.000000,-71.41,,,
78800000.000000,-71.67,,,
78933333.000000,-71.66,,,
79066667.000000,-71.38,,,
79200000.000000,-71.72,,,
79333333.000000,-71.82,,,
79466667.000000,-71.41,,,
79600000.000000,-71.49,,,
79733333.000000,-71.50,,,
79866667.000000,-71.88,,,
80000000.000000,-71.88,,,
80133333.000000,-72.01,,,
80266667.000000,-71.90,,,
80400000.000000,-72.17,,,
80533333.000000,-72.46,,,
80666667.000000,-72.30,,,
80800000.000000,-72.27,,,
80933333.000000,-72.30,,,
81066667.000000,-72.04,,,
81200000.000000,-72.26,,,
81333333.000000,-72.52,,,
81466667.000000,-72.69,,,
81600000.000000,-72.45,,,
81733333.000000,-72.49,,,
81866667.000000,-72.31,,,
82000000.000000,-72.74,,,
82133333.000000,-72.76,,,
82266667.000000,-72.91,,,
82400000.000000,-73.10,,,
82533333.000000,-72.66,,,
82666667.000000,-73.05,,,
82800000.000000,-73.00,,,
82933333.000000,-72.96,,,
83066667.000000,-73.35,,,
83200000.000000,-72.71,,,
83333333.000000,-73.41,,,
83466667.000000,-73.23,,,
83600000.000000,-73.22,,,
83733333.000000,-73.84,,,
83866667.000000,-73.57,,,
84000000.000000,-73.47,,,
84133333.000000,-72.94,,,
84266667.000000,-73.27,,,
84400000.000000,-73.61,,,
84533333.000000,-73.68,,,
84666667.000000,-72.99,,,
84800000.000000,-73.37,,,
84933333.000000,-73.16,,,
85066667.000000,-73.42,,,
85200000.000000,-73.34,,,
85333333.000000,-73.16,,,
85466667.000000,-73.15,,,
85600000.000000,-72.98,,,
85733333.000000,-72.84,,,
85866667.000000,-73.09,,,
86000000.000000,-72.99,,,
86133333.000000,-72.64,,,
86266667.000000,-72.85,,,
86400000.000000,-72.59,,,
86533333.000000,-72.57,,,
86666667.000000,-72.40,,,
86800000.000000,-72.32,,,
86933333.000000,-71.98,,,
87066667.000000,-72.09,,,
87200000.000000,-71.72,,,
87333333.000000,-71.69,,,
87466667.000000,-71.79,,,
87600000.000000,-71.93,,,
87733333.000000,-71.60,,,
87866667.000000,-71.26,,,
88000000.000000,-71.33,,,
88133333.000000,-71.17,,,
88266667.000000,-71.07,,,
88400000.000000,-70.66,,,
88533333.000000,-70.78,,,
88666667.000000,-70.60,,,
88800000.000000,-70.31,,,
88933333.000000,-70.38,,,
89066667.000000,-70.11,,,
89200000.000000,-70.14,,,
89333333.000000,-69.87,,,
89466667.000000,-69.71,,,
89600000.000000,-69.49,,,
89733333.000000,-69.53,,,
89866667.000000,-69.26,,,
90000000.000000,-69.36,,,
90133333.000000,-68.93,,,
90266667.000000,-68.92,,,
90400000.000000,-68.83,,,
90533333.000000,-68.63,,,
90666667.000000,-68.55,,,
90800000.000000,-68.51,,,
90933333.000000,-68.26,,,
91066667.000000,-67.92,,,
91200000.000000,-67.93,,,
91333333.000000,-67.60,,,
91466667.000000,-67.62,,,
91600000.000000,-67.49,,,
91733333.000000,-67.59,,,
91866667.000000,-67.07,,,
92000000.000000,-67.26,,,
92133333.000000,-67.01,,,
92266667.000000,-66.71,,,
92400000.000000,-66.70,,,
92533333.000000,-66.43,,,
92666667.000000,-66.56,,,
92800000.000000,-66.16,,,
92933333.000000,-66.08,,,
93066667.000000,-66.04,,,
93200000.000000,-65.86,,,
93333333.000000,-65.78,,,
93466667.000000,-65.72,,,
93600000.000000,-65.32,,,
93733333.000000,-65.18,,,
93866667.000000,-65.03,,,
94000000.000000,-64.85,,,
94133333.000000,-64.75,,,
94266667.000000,-64.55,,,
94400000.000000,-64.45,,,
94533333.000000,-64.27,,,
94666667.000000,-64.35,,,
94800000.000000,-64.09,,,
94933333.000000,-64.05,,,
95066667.000000,-63.81,,,
95200000.000000,-63.68,,,
95333333.000000,-63.55,,,
95466667.000000,-63.40,,,
95600000.000000,-63.20,,,
95733333.000000,-63.18,,,
95866667.000000,-63.11,,,
96000000.000000,-62.92,,,
96133333.000000,-62.82,,,
96266667.000000,-62.67,,,
96400000.000000,-62.61,,,
96533333.000000,-62.54,,,
96666667.000000,-62.43,,,
96800000.000000,-62.39,,,
96933333.000000,-62.27,,,
97066667.000000,-62.24,,,
97200000.000000,-62.21,,,
97333333.000000,-62.06,,,
97466667.000000,-62.09,,,
97600000.000000,-62.02,,,
97733333.000000,-62.06,,,
97866667.000000,-61.95,,,
98000000.000000,-61.87,,,
98133333.000000,-61.79,,,
98266667.000000,-61.76,,,
98400000.000000,-61.65,,,
