sample_id,frequency_hz,frequency_mhz,amplitude_dbm,liquid_type,source_file,range,is_outlier,amplitude_denoised_dbm,amplitude_smoothed_dbm,amplitude_normalized,band
150-250_CSV1,216000000.0,216.0,-61.73,Water,CSV1.csv,150-250,False,-61.73,-61.799836547890656,-0.45741150986827894,180-220MHz
150-250_CSV1,216133333.0,216.133333,-61.77,Water,CSV1.csv,150-250,False,-61.77,-61.83124223602404,-0.46273055392182283,180-220MHz
150-250_CSV1,216266667.0,216.266667,-61.93,Water,CSV1.csv,150-250,False,-61.93,-61.85201372997632,-0.4662485310131341,180-220MHz
150-250_CSV1,216400000.0,216.4,-61.95,Water,CSV1.csv,150-250,False,-61.95,-61.88487087283345,-0.4718134016056336,180-220MHz
150-250_CSV1,216533333.0,216.533333,-61.92,Water,CSV1.csv,150-250,False,-61.92,-61.92579274272557,-0.4787441597468059,180-220MHz
150-250_CSV1,216666667.0,216.666667,-61.94,Water,CSV1.csv,150-250,False,-61.94,-61.95983981693283,-0.48451056380818314,180-220MHz
150-250_CSV1,216800000.0,216.8,-61.99,Water,CSV1.csv,150-250,False,-61.99,-61.98624387054513,-0.48898250289639855,180-220MHz
150-250_CSV1,216933333.0,216.933333,-62.01,Water,CSV1.csv,150-250,False,-62.01,-62.00697286694917,-0.49249328236381723,180-220MHz
150-250_CSV1,217066667.0,217.066667,-62.01,Water,CSV1.csv,150-250,False,-62.01,-62.0218143184039,-0.49500691409100495,180-220MHz
150-250_CSV1,217200000.0,217.2,-61.98,Water,CSV1.csv,150-250,False,-61.98,-62.03525008172524,-0.49728247056649677,180-220MHz
150-250_CSV1,217333333.0,217.333333,-62.02,Water,CSV1.csv,150-250,False,-62.02,-62.06042824452355,-0.5015467858887,180-220MHz
150-250_CSV1,217466667.0,217.466667,-62.1,Water,CSV1.csv,150-250,False,-62.1,-62.077110166720345,-0.5043721300965931,180-220MHz
150-250_CSV1,217600000.0,217.6,-62.2,Water,CSV1.csv,150-250,False,-62.2,-62.0923602484464,-0.5069549697457836,180-220MHz
150-250_CSV1,217733333.0,217.733333,-62.14,Water,CSV1.csv,150-250,False,-62.14,-62.11604118993054,-0.5109657072417619,180-220MHz
150-250_CSV1,217866667.0,217.866667,-62.06,Water,CSV1.csv,150-250,False,-62.06,-62.1365021248766,-0.5144310863123481,180-220MHz
150-250_CSV1,218000000.0,218.0,-62.11,Water,CSV1.csv,150-250,False,-62.11,-62.14544622425549,-0.5159459093091735,180-220MHz
150-250_CSV1,218133333.0,218.133333,-62.12,Water,CSV1.csv,150-250,False,-62.12,-62.14979405034244,-0.5166822815992965,180-220MHz
150-250_CSV1,218266667.0,218.266667,-62.2,Water,CSV1.csv,150-250,False,-62.2,-62.16332134684456,-0.5189733406493174,180-220MHz
150-250_CSV1,218400000.0,218.4,-62.18,Water,CSV1.csv,150-250,False,-62.18,-62.17581889506294,-0.52108999573589,180-220MHz
150-250_CSV1,218533333.0,218.533333,-62.24,Water,CSV1.csv,150-250,False,-62.24,-62.18932657731204,-0.5233777328056554,180-220MHz
150-250_CSV1,218666667.0,218.666667,-62.25,Water,CSV1.csv,150-250,False,-62.25,-62.195099705785395,-0.5243555023277285,180-220MHz
150-250_CSV1,218800000.0,218.8,-62.2,Water,CSV1.csv,150-250,False,-62.2,-62.19962406014957,-0.5251217724401575,180-220MHz
150-250_CSV1,218933333.0,218.933333,-62.37,Water,CSV1.csv,150-250,True,-62.17,-62.21352402745915,-0.527475949115048,180-220MHz
150-250_CSV1,219066667.0,219.066667,-62.14,Water,CSV1.csv,150-250,False,-62.14,-62.22871199738396,-0.530048269160094,180-220MHz
150-250_CSV1,219200000.0,219.2,-62.16,Water,CSV1.csv,150-250,False,-62.16,-62.2417031709701,-0.5322485274164462,180-220MHz
150-250_CSV1,219333333.0,219.333333,-62.26,Water,CSV1.csv,150-250,False,-62.26,-62.240915331806974,-0.5321150945428227,180-220MHz
150-250_CSV1,219466667.0,219.466667,-62.34,Water,CSV1.csv,150-250,False,-62.34,-62.24599215429798,-0.5329749337658002,180-220MHz
150-250_CSV1,219600000.0,219.6,-62.26,Water,CSV1.csv,150-250,False,-62.26,-62.23607061131008,-0.5312945654195433,180-220MHz
150-250_CSV1,219733333.0,219.733333,-62.28,Water,CSV1.csv,150-250,False,-62.28,-62.23469434455624,-0.5310614731382332,180-220MHz
150-250_CSV1,219866667.0,219.866667,-62.24,Water,CSV1.csv,150-250,False,-62.24,-62.237515527949505,-0.531539284631749,180-220MHz
150-250_CSV1,220000000.0,220.0,-62.27,Water,CSV1.csv,150-250,False,-62.27,-62.24525988885176,-0.5328509131695701,180-220MHz
150-250_CSV2,180000000.0,180.0,-52.07,NaOH,CSV2.csv,150-250,False,-52.07,-52.039444262830315,1.2452551718500366,180-220MHz
150-250_CSV2,180133333.0,180.133333,-51.91,NaOH,CSV2.csv,150-250,False,-51.91,-51.89851912389602,1.2700756958570778,180-220MHz
150-250_CSV2,180266667.0,180.266667,-51.78,NaOH,CSV2.csv,150-250,False,-51.78,-51.76050997057794,1.294382640161174,180-220MHz
150-250_CSV2,180400000.0,180.4,-51.61,NaOH,CSV2.csv,150-250,False,-51.61,-51.621869892120934,1.3188007065310408,180-220MHz
150-250_CSV2,180533333.0,180.533333,-51.41,NaOH,CSV2.csv,150-250,False,-51.41,-51.47864661654068,1.344025991223251,180-220MHz
150-250_CSV2,180666667.0,180.666667,-51.35,NaOH,CSV2.csv,150-250,False,-51.35,-51.32974501471002,1.370251374507407,180-220MHz
150-250_CSV2,180800000.0,180.8,-51.18,NaOH,CSV2.csv,150-250,False,-51.18,-51.177054593003575,1.3971440659481948,180-220MHz
150-250_CSV2,180933333.0,180.933333,-51.02,NaOH,CSV2.csv,150-250,False,-51.02,-51.026753841123885,1.4236158753678445,180-220MHz
150-250_CSV2,181066667.0,181.066667,-50.89,NaOH,CSV2.csv,150-250,False,-50.89,-50.87450474011049,1.4504308389387897,180-220MHz
150-250_CSV2,181200000.0,181.2,-50.74,NaOH,CSV2.csv,150-250,False,-50.74,-50.717992808106565,1.4779965961561947,180-220MHz
150-250_CSV2,181333333.0,181.333333,-50.58,NaOH,CSV2.csv,150-250,False,-50.58,-50.56121281464465,1.505609565857503,180-220MHz
150-250_CSV2,181466667.0,181.466667,-50.41,NaOH,CSV2.csv,150-250,False,-50.41,-50.40304674730239,1.5334666586463082,180-220MHz
150-250_CSV2,181600000.0,181.6,-50.21,NaOH,CSV2.csv,150-250,False,-50.21,-50.243004249754165,1.5616542388224377,180-220MHz
150-250_CSV2,181733333.0,181.733333,-50.07,NaOH,CSV2.csv,150-250,False,-50.07,-50.08380189604381,1.5896938481648686,180-220MHz
150-250_CSV2,181866667.0,181.866667,-49.88,NaOH,CSV2.csv,150-250,False,-49.88,-49.91440666884538,1.6195286834196148,180-220MHz
150-250_CSV2,182000000.0,182.0,-49.76,NaOH,CSV2.csv,150-250,False,-49.76,-49.738731611637135,1.6504695574740915,180-220MHz
150-250_CSV2,182133333.0,182.133333,-49.58,NaOH,CSV2.csv,150-250,False,-49.58,-49.5638705459294,1.6812670667908598,180-220MHz
150-250_CSV2,182266667.0,182.266667,-49.37,NaOH,CSV2.csv,150-250,False,-49.37,-49.38043805165023,1.7135742240685286,180-220MHz
150-250_CSV2,182400000.0,182.4,-49.22,NaOH,CSV2.csv,150-250,False,-49.22,-49.19445897352012,1.7463298999432786,180-220MHz
150-250_CSV2,182533333.0,182.533333,-49.03,NaOH,CSV2.csv,150-250,False,-49.03,-49.00742726381106,1.7792709711816486,180-220MHz
150-250_CSV2,182666667.0,182.666667,-48.83,NaOH,CSV2.csv,150-250,False,-48.83,-48.81907813010724,1.81244407450554,180-220MHz
150-250_CSV2,182800000.0,182.8,-48.65,NaOH,CSV2.csv,150-250,False,-48.65,-48.627571101666575,1.8461733639202909,180-220MHz
150-250_CSV2,182933333.0,182.933333,-48.43,NaOH,CSV2.csv,150-250,False,-48.43,-48.43433474991764,1.880207231432416,180-220MHz
150-250_CSV2,183066667.0,183.066667,-48.18,NaOH,CSV2.csv,150-250,False,-48.18,-48.23110820529522,1.9160006276129276,180-220MHz
150-250_CSV2,183200000.0,183.2,-48.04,NaOH,CSV2.csv,150-250,False,-48.04,-48.02799934619094,1.9517732963614831,180-220MHz
150-250_CSV2,183333333.0,183.333333,-47.8,NaOH,CSV2.csv,150-250,False,-47.8,-47.82203334422952,1.988049181097005,180-220MHz
150-250_CSV2,183466667.0,183.466667,-47.6,NaOH,CSV2.csv,150-250,False,-47.6,-47.61658385093106,2.024234095436713,180-220MHz
150-250_CSV2,183600000.0,183.6,-47.45,NaOH,CSV2.csv,150-250,False,-47.45,-47.41030728996342,2.0605646775621236,180-220MHz
150-250_CSV2,183733333.0,183.733333,-47.23,NaOH,CSV2.csv,150-250,False,-47.23,-47.20185027786797,2.0972792929407444,180-220MHz
150-250_CSV2,183866667.0,183.866667,-47.02,NaOH,CSV2.csv,150-250,False,-47.02,-46.99985943118605,2.132855051085703,180-220MHz
150-250_CSV2,184000000.0,184.0,-46.8,NaOH,CSV2.csv,150-250,False,-46.8,-46.79971232428837,2.16810607946333,180-220MHz
150-250_CSV2,184133333.0,184.133333,-46.6,NaOH,CSV2.csv,150-250,False,-46.6,-46.60411245505006,2.202556222900601,180-220MHz
150-250_CSV2,184266667.0,184.266667,-46.37,NaOH,CSV2.csv,150-250,False,-46.37,-46.4124942791756,2.2363050882233098,180-220MHz
150-250_CSV2,184400000.0,184.4,-46.23,NaOH,CSV2.csv,150-250,False,-46.23,-46.22161163778952,2.2699244070962865,180-220MHz
150-250_CSV2,184533333.0,184.533333,-46.03,NaOH,CSV2.csv,150-250,False,-46.03,-46.031425302385806,2.303421088663513,180-220MHz
150-250_CSV2,184666667.0,184.666667,-45.83,NaOH,CSV2.csv,150-250,False,-45.83,-45.850362863680346,2.3353108184920406,180-220MHz
150-250_CSV2,184800000.0,184.8,-45.68,NaOH,CSV2.csv,150-250,False,-45.68,-45.67576985943059,2.366061115324908,180-220MHz
150-250_CSV2,184933333.0,184.933333,-45.53,NaOH,CSV2.csv,150-250,False,-45.53,-45.508166067341676,2.395580433004301,180-220MHz
150-250_CSV2,185066667.0,185.066667,-45.39,NaOH,CSV2.csv,150-250,False,-45.39,-45.35430205949598,2.422679823002663,180-220MHz
150-250_CSV2,185200000.0,185.2,-45.21,NaOH,CSV2.csv,150-250,False,-45.21,-45.21142530238581,2.4478440769229985,180-220MHz
150-250_CSV2,185333333.0,185.333333,-45.08,NaOH,CSV2.csv,150-250,False,-45.08,-45.08097744360844,2.4708192837238276,180-220MHz
150-250_CSV2,185466667.0,185.466667,-44.92,NaOH,CSV2.csv,150-250,False,-44.92,-44.96179143510892,2.491810990438731,180-220MHz
150-250_CSV2,185600000.0,185.6,-44.81,NaOH,CSV2.csv,150-250,False,-44.81,-44.85139915004845,2.511253897376812,180-220MHz
150-250_CSV2,185733333.0,185.733333,-44.74,NaOH,CSV2.csv,150-250,False,-44.74,-44.75124223602426,2.5288940934965947,180-220MHz
150-250_CSV2,185866667.0,185.866667,-44.66,NaOH,CSV2.csv,150-250,False,-44.66,-44.66704805491933,2.5437228437761497,180-220MHz
150-250_CSV2,186000000.0,186.0,-44.61,NaOH,CSV2.csv,150-250,False,-44.61,-44.59311212814587,2.5567448529034147,180-220MHz
150-250_CSV2,186133333.0,186.133333,-44.53,NaOH,CSV2.csv,150-250,False,-44.53,-44.529810395553525,2.5678939082485237,180-220MHz
150-250_CSV2,186266667.0,186.266667,-44.5,NaOH,CSV2.csv,150-250,False,-44.5,-44.48338345864604,2.5760708801557355,180-220MHz
150-250_CSV2,186400000.0,186.4,-44.47,NaOH,CSV2.csv,150-250,False,-44.47,-44.45140241909063,2.5817035597901716,180-220MHz
150-250_CSV2,186533333.0,186.533333,-44.44,NaOH,CSV2.csv,150-250,False,-44.44,-44.43380189604388,2.5848034623918066,180-220MHz
150-250_CSV2,186666667.0,186.666667,-44.41,NaOH,CSV2.csv,150-250,False,-44.41,-44.42935926773397,2.585585922948201,180-220MHz
150-250_CSV2,186800000.0,186.8,-44.39,NaOH,CSV2.csv,150-250,False,-44.39,-44.432285060476694,2.5850706159592596,180-220MHz
150-250_CSV2,186933333.0,186.933333,-44.44,NaOH,CSV2.csv,150-250,False,-44.44,-44.44315789473626,2.583155631551191,180-220MHz
150-250_CSV2,187066667.0,187.066667,-44.45,NaOH,CSV2.csv,150-250,False,-44.45,-44.46288983327827,2.5796803321263257,180-220MHz
150-250_CSV2,187200000.0,187.2,-44.48,NaOH,CSV2.csv,150-250,False,-44.48,-44.49289637136261,2.5743954127391757,180-220MHz
150-250_CSV2,187333333.0,187.333333,-44.55,NaOH,CSV2.csv,150-250,False,-44.55,-44.529565217390726,2.567937090398435,180-220MHz
150-250_CSV2,187466667.0,187.466667,-44.62,NaOH,CSV2.csv,150-250,False,-44.62,-44.57823471722727,2.5593651457600353,180-220MHz
150-250_CSV2,187600000.0,187.6,-44.65,NaOH,CSV2.csv,150-250,False,-44.65,-44.63265446224198,2.549780435765713,180-220MHz
150-250_CSV2,187733333.0,187.733333,-44.71,NaOH,CSV2.csv,150-250,False,-44.71,-44.69792088917888,2.538285347459315,180-220MHz
150-250_CSV2,187866667.0,187.866667,-44.78,NaOH,CSV2.csv,150-250,False,-44.78,-44.77177508989808,2.525277732382019,180-220MHz
150-250_CSV2,188000000.0,188.0,-44.8,NaOH,CSV2.csv,150-250,False,-44.8,-44.85243543641654,2.511071380823187,180-220MHz
150-250_CSV2,188133333.0,188.133333,-44.93,NaOH,CSV2.csv,150-250,False,-44.93,-44.934341288002024,2.496645663942805,180-220MHz
150-250_CSV2,188266667.0,188.266667,-45.01,NaOH,CSV2.csv,150-250,False,-45.01,-45.019862700228245,2.4815831542917293,180-220MHz
150-250_CSV2,188400000.0,188.4,-45.1,NaOH,CSV2.csv,150-250,False,-45.1,-45.11138280483759,2.4654641213728237,180-220MHz
150-250_CSV2,188533333.0,188.533333,-45.2,NaOH,CSV2.csv,150-250,False,-45.2,-45.20558352402687,2.4488729636148863,180-220MHz
150-250_CSV2,188666667.0,188.666667,-45.34,NaOH,CSV2.csv,150-250,False,-45.34,-45.304717227851654,2.4314129810007326,180-220MHz
150-250_CSV2,188800000.0,188.8,-45.43,NaOH,CSV2.csv,150-250,False,-45.43,-45.41080418437338,2.4127283526150953,180-220MHz
150-250_CSV2,188933333.0,188.933333,-45.56,NaOH,CSV2.csv,150-250,False,-45.56,-45.52538738149663,2.3925473187945285,180-220MHz
150-250_CSV2,189066667.0,189.066667,-45.65,NaOH,CSV2.csv,150-250,False,-45.65,-45.644959136972275,2.3714876721637657,180-220MHz
150-250_CSV2,189200000.0,189.2,-45.75,NaOH,CSV2.csv,150-250,False,-45.75,-45.76919908466759,2.349605837398693,180-220MHz
150-250_CSV2,189333333.0,189.333333,-45.85,NaOH,CSV2.csv,150-250,False,-45.85,-45.896008499509044,2.3272714537025467,180-220MHz
150-250_CSV2,189466667.0,189.466667,-46.01,NaOH,CSV2.csv,150-250,False,-46.01,-46.02007191892715,2.305420710085409,180-220MHz
150-250_CSV2,189600000.0,189.6,-46.13,NaOH,CSV2.csv,150-250,False,-46.13,-46.14864661654075,2.2827754149099015,180-220MHz
150-250_CSV2,189733333.0,189.733333,-46.28,NaOH,CSV2.csv,150-250,False,-46.28,-46.279627329191946,2.2597063589032644,180-220MHz
150-250_CSV2,189866667.0,189.866667,-46.44,NaOH,CSV2.csv,150-250,False,-46.44,-46.41229159856102,2.2363407854672364,180-220MHz
150-250_CSV2,190000000.0,190.0,-46.58,NaOH,CSV2.csv,150-250,False,-46.58,-46.54941484145085,2.2121898726648213,180-220MHz
150-250_CSV2,190133333.0,190.133333,-46.73,NaOH,CSV2.csv,150-250,False,-46.73,-46.69336057535081,2.1868373445708733,180-220MHz
150-250_CSV2,190266667.0,190.266667,-46.86,NaOH,CSV2.csv,150-250,False,-46.86,-46.84166721150642,2.1607167499705002,180-220MHz
150-250_CSV2,190400000.0,190.4,-46.98,NaOH,CSV2.csv,150-250,False,-46.98,-46.99571755475584,2.133584541538206,180-220MHz
150-250_CSV2,190533333.0,190.533333,-47.11,NaOH,CSV2.csv,150-250,False,-47.11,-47.1529715593325,2.1058880863470697,180-220MHz
150-250_CSV2,190666667.0,190.666667,-47.27,NaOH,CSV2.csv,150-250,False,-47.27,-47.306469434455096,2.0788531816925735,180-220MHz
150-250_CSV2,190800000.0,190.8,-47.44,NaOH,CSV2.csv,150-250,False,-47.44,-47.46228832951883,2.0514094860189203,180-220MHz
150-250_CSV2,190933333.0,190.933333,-47.62,NaOH,CSV2.csv,150-250,False,-47.62,-47.61972213141487,2.0236813639178495,180-220MHz
150-250_CSV2,191066667.0,191.066667,-47.79,NaOH,CSV2.csv,150-250,False,-47.79,-47.780016345210235,1.9954494500678104,180-220MHz
150-250_CSV2,191200000.0,191.2,-47.98,NaOH,CSV2.csv,150-250,False,-47.98,-47.94244851258518,1.9668409878705486,180-220MHz
150-250_CSV2,191333333.0,191.333333,-48.14,NaOH,CSV2.csv,150-250,False,-48.14,-48.11061131088528,1.9372232148893558,180-220MHz
150-250_CSV2,191466667.0,191.466667,-48.31,NaOH,CSV2.csv,150-250,False,-48.31,-48.28296175220598,1.9068678907876777,180-220MHz
150-250_CSV2,191600000.0,191.6,-48.46,NaOH,CSV2.csv,150-250,False,-48.46,-48.460964367439715,1.8755170741900435,180-220MHz
150-250_CSV2,191733333.0,191.733333,-48.62,NaOH,CSV2.csv,150-250,False,-48.62,-48.64244197450084,1.843554222587667,180-220MHz
150-250_CSV2,191866667.0,191.866667,-48.76,NaOH,CSV2.csv,150-250,False,-48.76,-48.819993461915026,1.8122828611458706,180-220MHz
150-250_CSV2,192000000.0,192.0,-49.0,NaOH,CSV2.csv,150-250,False,-49.0,-48.99565544295457,1.7813442901393919,180-220MHz
150-250_CSV2,192133333.0,192.133333,-49.15,NaOH,CSV2.csv,150-250,False,-49.15,-49.173223275579616,1.7500700498876,180-220MHz
150-250_CSV2,192266667.0,192.266667,-49.37,NaOH,CSV2.csv,150-250,False,-49.37,-49.35238640078393,1.7185148377803863,180-220MHz
150-250_CSV2,192400000.0,192.4,-49.54,NaOH,CSV2.csv,150-250,False,-49.54,-49.53177835894019,1.6869193223332548,180-220MHz
150-250_CSV2,192533333.0,192.533333,-49.75,NaOH,CSV2.csv,150-250,False,-49.75,-49.714253023863364,1.6547808633212382,180-220MHz
150-250_CSV2,192666667.0,192.666667,-49.93,NaOH,CSV2.csv,150-250,False,-49.93,-49.903589408302715,1.621433879873704,180-220MHz
150-250_CSV2,192800000.0,192.8,-50.11,NaOH,CSV2.csv,150-250,False,-50.11,-50.09458646616476,1.5877944093307683,180-220MHz
150-250_CSV2,192933333.0,192.933333,-50.27,NaOH,CSV2.csv,150-250,False,-50.27,-50.28558679306897,1.5541543630258359,180-220MHz
150-250_CSV2,193066667.0,193.066667,-50.42,NaOH,CSV2.csv,150-250,False,-50.42,-50.479617522065375,1.519980585347998,180-220MHz
150-250_CSV2,193200000.0,193.2,-50.65,NaOH,CSV2.csv,150-250,False,-50.65,-50.66562929061719,1.48721915185326,180-220MHz
150-250_CSV2,193333333.0,193.333333,-50.86,NaOH,CSV2.csv,150-250,False,-50.86,-50.851487414186984,1.4544847791724667,180-220MHz
150-250_CSV2,193466667.0,193.466667,-51.04,NaOH,CSV2.csv,150-250,False,-51.04,-51.04060804184308,1.4211757960168532,180-220MHz
150-250_CSV2,193600000.0,193.6,-51.23,NaOH,CSV2.csv,150-250,False,-51.23,-51.22898332788426,1.3879980865969719,180-220MHz
150-250_CSV2,193733333.0,193.733333,-51.46,NaOH,CSV2.csv,150-250,False,-51.46,-51.418911408956504,1.3545468902276503,180-220MHz
150-250_CSV2,193866667.0,193.866667,-51.65,NaOH,CSV2.csv,150-250,False,-51.65,-51.61011114743313,1.3208717224407884,180-220MHz
150-250_CSV2,194000000.0,194.0,-51.8,NaOH,CSV2.csv,150-250,False,-51.8,-51.80394573389929,1.2867324904828803,180-220MHz
150-250_CSV2,194133333.0,194.133333,-51.98,NaOH,CSV2.csv,150-250,False,-51.98,-52.00314481856748,1.2516484330849118,180-220MHz
150-250_CSV2,194266667.0,194.266667,-52.19,NaOH,CSV2.csv,150-250,False,-52.19,-52.20341614906764,1.21637552575133,180-220MHz
150-250_CSV2,194400000.0,194.4,-52.32,NaOH,CSV2.csv,150-250,False,-52.32,-52.40034978751157,1.1816904714185426,180-220MHz
150-250_CSV2,194533333.0,194.533333,-52.61,NaOH,CSV2.csv,150-250,False,-52.61,-52.59040536122848,1.1482168203312664,180-220MHz
150-250_CSV2,194666667.0,194.666667,-52.77,NaOH,CSV2.csv,150-250,False,-52.77,-52.77613926119578,1.115504326606429,180-220MHz
150-250_CSV2,194800000.0,194.8,-52.98,NaOH,CSV2.csv,150-250,False,-52.98,-52.963651520103916,1.0824786183542345,180-220MHz
150-250_CSV2,194933333.0,194.933333,-53.16,NaOH,CSV2.csv,150-250,False,-53.16,-53.14757110166652,1.0500856725387395,180-220MHz
150-250_CSV2,195066667.0,195.066667,-53.38,NaOH,CSV2.csv,150-250,False,-53.38,-53.33339980385678,1.0173564817159357,180-220MHz
150-250_CSV2,195200000.0,195.2,-53.56,NaOH,CSV2.csv,150-250,False,-53.56,-53.521268388361506,0.9842680154058716,180-220MHz
150-250_CSV2,195333333.0,195.333333,-53.76,NaOH,CSV2.csv,150-250,False,-53.76,-53.711438378554384,0.9507742126486366,180-220MHz
150-250_CSV2,195466667.0,195.466667,-53.88,NaOH,CSV2.csv,150-250,False,-53.88,-53.89932003922781,0.9176834432905744,180-220MHz
150-250_CSV2,195600000.0,195.6,-54.03,NaOH,CSV2.csv,150-250,False,-54.03,-54.08414841451384,0.8851304356394103,180-220MHz
150-250_CSV2,195733333.0,195.733333,-54.2,NaOH,CSV2.csv,150-250,False,-54.2,-54.264671461261145,0.8533357065406877,180-220MHz
150-250_CSV2,195866667.0,195.866667,-54.39,NaOH,CSV2.csv,150-250,False,-54.39,-54.43776724419674,0.8228491087032798,180-220MHz
150-250_CSV2,196000000.0,196.0,-54.64,NaOH,CSV2.csv,150-250,False,-54.64,-54.61516835567108,0.7916042323134282,180-220MHz
150-250_CSV2,196133333.0,196.133333,-54.81,NaOH,CSV2.csv,150-250,False,-54.81,-54.79611637790056,0.7597346541548606,180-220MHz
150-250_CSV2,196266667.0,196.266667,-55.03,NaOH,CSV2.csv,150-250,False,-55.03,-54.98075187969854,0.7272156164616244,180-220MHz
150-250_CSV2,196400000.0,196.4,-55.18,NaOH,CSV2.csv,150-250,False,-55.18,-55.16410264792344,0.6949228532339252,180-220MHz
150-250_CSV2,196533333.0,196.533333,-55.37,NaOH,CSV2.csv,150-250,False,-55.37,-55.349254658384375,0.662312845144877,180-220MHz
150-250_CSV2,196666667.0,196.666667,-55.52,NaOH,CSV2.csv,150-250,False,-55.52,-55.53420398823073,0.629738534299755,180-220MHz
150-250_CSV2,196800000.0,196.8,-55.67,NaOH,CSV2.csv,150-250,False,-55.67,-55.716270022882576,0.5976720455375905,180-220MHz
150-250_CSV2,196933333.0,196.933333,-55.84,NaOH,CSV2.csv,150-250,False,-55.84,-55.89627656096691,0.5659682868346823,180-220MHz
150-250_CSV2,197066667.0,197.066667,-56.07,NaOH,CSV2.csv,150-250,False,-56.07,-56.073203661326495,0.5348068959346611,180-220MHz
150-250_CSV2,197200000.0,197.2,-56.27,NaOH,CSV2.csv,150-250,False,-56.27,-56.241784897024445,0.5051154254176188,180-220MHz
150-250_CSV2,197333333.0,197.333333,-56.49,NaOH,CSV2.csv,150-250,False,-56.49,-56.41070938215029,0.4753634998907049,180-220MHz
150-250_CSV2,197466667.0,197.466667,-56.6,NaOH,CSV2.csv,150-250,False,-56.6,-56.5766557698587,0.44613609354471,180-220MHz
150-250_CSV2,197600000.0,197.6,-56.73,NaOH,CSV2.csv,150-250,False,-56.73,-56.73557044785804,0.4181471512581747,180-220MHz
150-250_CSV2,197733333.0,197.733333,-56.89,NaOH,CSV2.csv,150-250,False,-56.89,-56.90405361229085,0.3884729536010997,180-220MHz
150-250_CSV2,197866667.0,197.866667,-57.05,NaOH,CSV2.csv,150-250,False,-57.05,-57.0694377247459,0.3593445783189028,180-220MHz
150-250_CSV2,198000000.0,198.0,-57.2,NaOH,CSV2.csv,150-250,False,-57.2,-57.229947695324526,0.33107466417694303,180-220MHz
150-250_CSV2,198133333.0,198.133333,-57.42,NaOH,CSV2.csv,150-250,False,-57.42,-57.390954560313084,0.3027172342111635,180-220MHz
150-250_CSV2,198266667.0,198.266667,-57.54,NaOH,CSV2.csv,150-250,False,-57.54,-57.54555410264717,0.27548829776306805,180-220MHz
150-250_CSV2,198400000.0,198.4,-57.66,NaOH,CSV2.csv,150-250,False,-57.66,-57.694962406014284,0.24917367136909488,180-220MHz
150-250_CSV2,198533333.0,198.533333,-57.86,NaOH,CSV2.csv,150-250,False,-57.86,-57.84643347499108,0.22249573915386586,180-220MHz
150-250_CSV2,198666667.0,198.666667,-57.95,NaOH,CSV2.csv,150-250,False,-57.95,-58.00049035632484,0.19536237919757493,180-220MHz
150-250_CSV2,198800000.0,198.8,-58.16,NaOH,CSV2.csv,150-250,False,-58.16,-58.1559954233402,0.16797395667580628,180-220MHz
150-250_CSV2,198933333.0,198.933333,-58.39,NaOH,CSV2.csv,150-250,False,-58.39,-58.30442301405611,0.14183205888147946,180-220MHz
150-250_CSV2,199066667.0,199.066667,-58.44,NaOH,CSV2.csv,150-250,False,-58.44,-58.4552271984301,0.11527158211400865,180-220MHz
150-250_CSV2,199200000.0,199.2,-58.57,NaOH,CSV2.csv,150-250,False,-58.57,-58.59792415822088,0.09013899510360908,180-220MHz
150-250_CSV2,199333333.0,199.333333,-58.77,NaOH,CSV2.csv,150-250,False,-58.77,-58.74059496567428,0.06501101418920083,180-220MHz
150-250_CSV2,199466667.0,199.466667,-58.85,NaOH,CSV2.csv,150-250,False,-58.85,-58.87551160509894,0.04124874073598499,180-220MHz
150-250_CSV2,199600000.0,199.6,-59.0,NaOH,CSV2.csv,150-250,False,-59.0,-59.01249101013327,0.01712316146151704,180-220MHz
150-250_CSV2,199733333.0,199.733333,-59.15,NaOH,CSV2.csv,150-250,False,-59.15,-59.13849297155857,-0.0050690090209204695,180-220MHz
150-250_CSV2,199866667.0,199.866667,-59.27,NaOH,CSV2.csv,150-250,False,-59.27,-59.25520758417706,-0.025625439664713583,180-220MHz
150-250_CSV2,200000000.0,200.0,-59.36,NaOH,CSV2.csv,150-250,False,-59.36,-59.37585485452686,-0.046874511993089424,180-220MHz
150-250_CSV2,200133333.0,200.133333,-59.5,NaOH,CSV2.csv,150-250,False,-59.5,-59.482095456030606,-0.06558620119267092,180-220MHz
150-250_CSV2,200266667.0,200.266667,-59.66,NaOH,CSV2.csv,150-250,False,-59.66,-59.597267080744565,-0.08587087217302469,180-220MHz
150-250_CSV2,200400000.0,200.4,-59.67,NaOH,CSV2.csv,150-250,False,-59.67,-59.71301078783838,-0.10625630150317009,180-220MHz
150-250_CSV2,200533333.0,200.533333,-59.83,NaOH,CSV2.csv,150-250,False,-59.83,-59.819525988884465,-0.12501635471065276,180-220MHz
150-250_CSV2,200666667.0,200.666667,-59.87,NaOH,CSV2.csv,150-250,False,-59.87,-59.918169336383656,-0.14238997302498466,180-220MHz
150-250_CSV2,200800000.0,200.8,-59.99,NaOH,CSV2.csv,150-250,False,-59.99,-60.01898986596849,-0.16014704883052874,180-220MHz
150-250_CSV2,200933333.0,200.933333,-60.05,NaOH,CSV2.csv,150-250,False,-60.05,-60.106077149394444,-0.17548534847903702,180-220MHz
