Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,50000000
Stop Frequency,150000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,108.800000 MHz,-53.22 dBm
1,1,68.933333 MHz,-59.76 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
50000000.000000,-69.03,,,
50133333.000000,-69.43,,,
50266667.000000,-69.92,,,
50400000.000000,-70.36,,,
50533333.000000,-70.40,,,
50666667.000000,-71.03,,,
50800000.000000,-71.25,,,
50933333.000000,-71.82,,,
51066667.000000,-72.28,,,
51200000.000000,-72.47,,,
51333333.000000,-72.95,,,
51466667.000000,-72.79,,,
51600000.000000,-73.19,,,
51733333.000000,-73.53,,,
51866667.000000,-73.57,,,
52000000.000000,-73.66,,,
52133333.000000,-74.06,,,
52266667.000000,-74.42,,,
52400000.000000,-74.64,,,
52533333.000000,-74.28,,,
52666667.000000,-74.75,,,
52800000.000000,-75.31,,,
52933333.000000,-74.59,,,
53066667.000000,-74.83,,,
53200000.000000,-74.60,,,
53333333.000000,-75.29,,,
53466667.000000,-74.98,,,
53600000.000000,-75.22,,,
53733333.000000,-74.54,,,
53866667.000000,-75.15,,,
54000000.000000,-74.90,,,
54133333.000000,-75.02,,,
54266667.000000,-74.76,,,
54400000.000000,-74.97,,,
54533333.000000,-74.62,,,
54666667.000000,-75.27,,,
54800000.000000,-74.59,,,
54933333.000000,-74.74,,,
55066667.000000,-74.24,,,
55200000.000000,-74.42,,,
55333333.000000,-73.91,,,
55466667.000000,-73.89,,,
55600000.000000,-74.43,,,
55733333.000000,-73.90,,,
55866667.000000,-74.29,,,
56000000.000000,-74.04,,,
56133333.000000,-73.72,,,
56266667.000000,-73.60,,,
56400000.000000,-73.43,,,
56533333.000000,-73.23,,,
56666667.000000,-73.38,,,
56800000.000000,-73.22,,,
56933333.000000,-73.40,,,
57066667.000000,-73.22,,,
57200000.000000,-72.99,,,
57333333.000000,-73.25,,,
57466667.000000,-73.40,,,
57600000.000000,-73.02,,,
57733333.000000,-72.98,,,
57866667.000000,-72.83,,,
58000000.000000,-72.66,,,
58133333.000000,-72.39,,,
58266667.000000,-72.56,,,
58400000.000000,-72.63,,,
58533333.000000,-72.40,,,
58666667.000000,-72.21,,,
58800000.000000,-71.77,,,
58933333.000000,-72.12,,,
59066667.000000,-72.11,,,
59200000.000000,-71.89,,,
59333333.000000,-71.69,,,
59466667.000000,-71.52,,,
59600000.000000,-71.44,,,
59733333.000000,-71.15,,,
59866667.000000,-71.24,,,
60000000.000000,-71.07,,,
60133333.000000,-71.43,,,
60266667.000000,-70.97,,,
60400000.000000,-71.06,,,
60533333.000000,-70.72,,,
60666667.000000,-71.00,,,
60800000.000000,-70.68,,,
60933333.000000,-70.94,,,
61066667.000000,-70.23,,,
61200000.000000,-70.19,,,
61333333.000000,-70.13,,,
61466667.000000,-70.15,,,
61600000.000000,-69.91,,,
61733333.000000,-69.90,,,
61866667.000000,-69.37,,,
62000000.000000,-69.93,,,
62133333.000000,-69.45,,,
62266667.000000,-69.53,,,
62400000.000000,-69.34,,,
62533333.000000,-69.42,,,
62666667.000000,-68.95,,,
62800000.000000,-68.90,,,
62933333.000000,-68.77,,,
63066667.000000,-68.79,,,
63200000.000000,-68.55,,,
63333333.000000,-68.33,,,
63466667.000000,-68.38,,,
63600000.000000,-68.24,,,
63733333.000000,-68.24,,,
63866667.000000,-68.30,,,
64000000.000000,-67.97,,,
64133333.000000,-67.82,,,
64266667.000000,-67.62,,,
64400000.000000,-67.47,,,
64533333.000000,-67.57,,,
64666667.000000,-67.11,,,
64800000.000000,-67.15,,,
64933333.000000,-67.15,,,
65066667.000000,-66.86,,,
65200000.000000,-66.61,,,
65333333.000000,-66.60,,,
65466667.000000,-66.58,,,
65600000.000000,-66.20,,,
65733333.000000,-66.22,,,
65866667.000000,-65.96,,,
66000000.000000,-65.78,,,
66133333.000000,-65.60,,,
66266667.000000,-65.51,,,
66400000.000000,-65.13,,,
66533333.000000,-64.94,,,
66666667.000000,-64.68,,,
66800000.000000,-64.43,,,
66933333.000000,-64.26,,,
67066667.000000,-63.89,,,
67200000.000000,-63.63,,,
67333333.000000,-63.32,,,
67466667.000000,-63.18,,,
67600000.000000,-62.77,,,
67733333.000000,-62.44,,,
67866667.000000,-62.19,,,
68000000.000000,-61.68,,,
68133333.000000,-61.34,,,
68266667.000000,-61.01,,,
68400000.000000,-60.50,,,
68533333.000000,-60.29,,,
68666667.000000,-60.05,,,
68800000.000000,-59.87,,,
68933333.000000,-59.76,,,
69066667.000000,-59.94,,,
69200000.000000,-60.35,,,
69333333.000000,-60.88,,,
69466667.000000,-61.69,,,
69600000.000000,-62.77,,,
69733333.000000,-63.92,,,
69866667.000000,-65.18,,,
70000000.000000,-66.49,,,
70133333.000000,-67.86,,,
70266667.000000,-69.03,,,
70400000.000000,-70.45,,,
70533333.000000,-72.03,,,
70666667.000000,-73.79,,,
70800000.000000,-75.56,,,
70933333.000000,-76.97,,,
71066667.000000,-78.48,,,
71200000.000000,-80.53,,,
71333333.000000,-82.82,,,
71466667.000000,-82.85,,,
71600000.000000,-83.33,,,
71733333.000000,-84.89,,,
71866667.000000,-84.35,,,
72000000.000000,-84.24,,,
72133333.000000,-81.64,,,
72266667.000000,-83.08,,,
72400000.000000,-81.02,,,
72533333.000000,-79.88,,,
72666667.000000,-79.46,,,
72800000.000000,-78.92,,,
72933333.000000,-77.64,,,
73066667.000000,-77.62,,,
73200000.000000,-76.66,,,
73333333.000000,-76.76,,,
73466667.000000,-76.56,,,
73600000.000000,-76.29,,,
73733333.000000,-75.22,,,
73866667.000000,-75.47,,,
74000000.000000,-75.14,,,
74133333.000000,-74.88,,,
74266667.000000,-74.98,,,
74400000.000000,-74.21,,,
74533333.000000,-74.63,,,
74666667.000000,-74.25,,,
74800000.000000,-74.28,,,
74933333.000000,-73.62,,,
75066667.000000,-73.60,,,
75200000.000000,-73.88,,,
75333333.000000,-73.20,,,
75466667.000000,-73.35,,,
75600000.000000,-73.03,,,
75733333.000000,-73.22,,,
75866667.000000,-73.17,,,
76000000.000000,-73.11,,,
76133333.000000,-73.21,,,
76266667.000000,-72.84,,,
76400000.000000,-73.09,,,
76533333.000000,-72.54,,,
76666667.000000,-72.88,,,
76800000.000000,-72.46,,,
76933333.000000,-72.73,,,
77066667.000000,-72.78,,,
77200000.000000,-72.55,,,
77333333.000000,-72.41,,,
77466667.000000,-72.41,,,
77600000.000000,-73.00,,,
77733333.000000,-72.74,,,
77866667.000000,-72.37,,,
78000000.000000,-72.47,,,
78133333.000000,-72.55,,,
78266667.000000,-72.55,,,
78400000.000000,-72.20,,,
78533333.000000,-72.72,,,
78666667.000000,-72.39,,,
78800000.000000,-72.38,,,
78933333.000000,-72.57,,,
79066667.000000,-72.60,,,
79200000.000000,-72.70,,,
79333333.000000,-72.57,,,
79466667.000000,-72.63,,,
79600000.000000,-72.82,,,
79733333.000000,-72.51,,,
79866667.000000,-72.70,,,
80000000.000000,-72.58,,,
80133333.000000,-72.98,,,
80266667.000000,-72.99,,,
80400000.000000,-73.01,,,
80533333.000000,-72.83,,,
80666667.000000,-72.94,,,
80800000.000000,-72.90,,,
80933333.000000,-72.82,,,
81066667.000000,-72.95,,,
81200000.000000,-73.04,,,
81333333.000000,-72.89,,,
81466667.000000,-73.45,,,
81600000.000000,-73.17,,,
81733333.000000,-72.78,,,
81866667.000000,-72.93,,,
82000000.000000,-72.88,,,
82133333.000000,-73.48,,,
82266667.000000,-73.06,,,
82400000.000000,-72.93,,,
82533333.000000,-72.80,,,
82666667.000000,-73.30,,,
82800000.000000,-73.37,,,
82933333.000000,-73.12,,,
83066667.000000,-73.30,,,
83200000.000000,-72.84,,,
83333333.000000,-72.84,,,
83466667.000000,-73.12,,,
83600000.000000,-72.55,,,
83733333.000000,-72.77,,,
83866667.000000,-72.99,,,
84000000.000000,-72.59,,,
84133333.000000,-72.85,,,
84266667.000000,-72.86,,,
84400000.000000,-72.46,,,
84533333.000000,-72.73,,,
84666667.000000,-72.44,,,
84800000.000000,-72.58,,,
84933333.000000,-72.78,,,
85066667.000000,-72.39,,,
85200000.000000,-72.16,,,
85333333.000000,-72.15,,,
85466667.000000,-71.90,,,
85600000.000000,-72.19,,,
85733333.000000,-71.85,,,
85866667.000000,-71.74,,,
86000000.000000,-71.67,,,
86133333.000000,-71.62,,,
86266667.000000,-71.98,,,
86400000.000000,-71.67,,,
86533333.000000,-71.42,,,
86666667.000000,-70.92,,,
86800000.000000,-70.92,,,
86933333.000000,-71.14,,,
87066667.000000,-71.06,,,
87200000.000000,-70.62,,,
87333333.000000,-70.73,,,
87466667.000000,-70.80,,,
87600000.000000,-70.83,,,
87733333.000000,-70.28,,,
87866667.000000,-70.13,,,
88000000.000000,-70.13,,,
88133333.000000,-70.18,,,
88266667.000000,-69.86,,,
88400000.000000,-69.73,,,
88533333.000000,-69.76,,,
88666667.000000,-69.43,,,
88800000.000000,-69.59,,,
88933333.000000,-69.30,,,
89066667.000000,-69.20,,,
89200000.000000,-69.19,,,
89333333.000000,-68.79,,,
89466667.000000,-68.84,,,
89600000.000000,-68.57,,,
89733333.000000,-68.44,,,
89866667.000000,-68.33,,,
90000000.000000,-68.24,,,
90133333.000000,-68.46,,,
90266667.000000,-68.23,,,
90400000.000000,-68.05,,,
90533333.000000,-67.86,,,
90666667.000000,-67.84,,,
90800000.000000,-67.69,,,
90933333.000000,-67.64,,,
91066667.000000,-67.42,,,
91200000.000000,-67.33,,,
91333333.000000,-67.46,,,
91466667.000000,-67.46,,,
91600000.000000,-67.22,,,
91733333.000000,-66.80,,,
91866667.000000,-66.65,,,
92000000.000000,-66.67,,,
92133333.000000,-66.62,,,
92266667.000000,-66.46,,,
92400000.000000,-66.45,,,
92533333.000000,-66.29,,,
92666667.000000,-66.24,,,
92800000.000000,-65.95,,,
92933333.000000,-65.82,,,
93066667.000000,-65.73,,,
93200000.000000,-65.75,,,
93333333.000000,-65.49,,,
93466667.000000,-65.41,,,
93600000.000000,-65.28,,,
93733333.000000,-65.21,,,
93866667.000000,-65.00,,,
94000000.000000,-65.05,,,
94133333.000000,-64.73,,,
94266667.000000,-64.51,,,
94400000.000000,-64.46,,,
94533333.000000,-64.25,,,
94666667.000000,-64.12,,,
94800000.000000,-63.74,,,
94933333.000000,-63.87,,,
95066667.000000,-63.55,,,
95200000.000000,-63.42,,,
95333333.000000,-63.17,,,
95466667.000000,-62.92,,,
95600000.000000,-62.67,,,
95733333.000000,-62.61,,,
95866667.000000,-62.35,,,
96000000.000000,-62.15,,,
96133333.000000,-61.96,,,
96266667.000000,-61.63,,,
96400000.000000,-61.42,,,
96533333.000000,-61.11,,,
96666667.000000,-60.81,,,
96800000.000000,-60.59,,,
96933333.000000,-60.43,,,
97066667.000000,-60.13,,,
97200000.000000,-59.96,,,
97333333.000000,-59.71,,,
97466667.000000,-59.53,,,
97600000.000000,-59.26,,,
97733333.000000,-59.13,,,
97866667.000000,-58.98,,,
98000000.000000,-58.84,,,
98133333.000000,-58.74,,,
98266667.000000,-58.55,,,
98400000.000000,-58.41,,,
98533333.000000,-58.32,,,
98666667.000000,-58.26,,,
