feature_name,150-250__150.000000MHz,150-250__151.733333MHz,150-250__153.333333MHz,150-250__155.066667MHz,150-250__156.800000MHz,150-250__158.533333MHz,150-250__160.133333MHz,150-250__161.866667MHz,150-250__163.600000MHz,150-250__165.200000MHz,150-250__166.933333MHz,150-250__168.666667MHz,150-250__170.400000MHz,150-250__172.000000MHz,150-250__173.733333MHz,150-250__175.466667MHz,150-250__177.066667MHz,150-250__178.800000MHz,150-250__180.533333MHz,150-250__182.266667MHz,150-250__183.866667MHz,150-250__185.600000MHz,150-250__187.333333MHz,150-250__188.933333MHz,150-250__190.666667MHz,150-250__192.400000MHz,150-250__194.133333MHz,150-250__195.733333MHz,150-250__197.466667MHz,150-250__199.200000MHz,150-250__200.800000MHz,150-250__202.533333MHz,150-250__204.266667MHz,150-250__205.866667MHz,150-250__207.600000MHz,150-250__209.333333MHz,150-250__211.066667MHz,150-250__212.666667MHz,150-250__214.400000MHz,150-250__216.133333MHz,150-250__217.733333MHz,150-250__219.466667MHz,150-250__221.200000MHz,150-250__222.933333MHz,150-250__224.533333MHz,150-250__226.266667MHz,150-250__228.000000MHz,150-250__229.600000MHz,150-250__231.333333MHz,150-250__233.066667MHz,150-250__234.800000MHz,150-250__236.400000MHz,150-250__238.133333MHz,150-250__239.866667MHz,150-250__241.466667MHz,150-250__243.200000MHz,150-250__244.933333MHz,150-250__246.666667MHz,150-250__248.266667MHz,150-250__250.000000MHz,350__250.000000MHz,350__251.733333MHz,350__253.333333MHz,350__255.066667MHz,350__256.800000MHz,350__258.533333MHz,350__260.133333MHz,350__261.866667MHz,350__263.600000MHz,350__265.200000MHz,350__266.933333MHz,350__268.666667MHz,350__270.400000MHz,350__272.000000MHz,350__273.733333MHz,350__275.466667MHz,350__277.066667MHz,350__278.800000MHz,350__280.533333MHz,350__282.266667MHz,350__283.866667MHz,350__285.600000MHz,350__287.333333MHz,350__288.933333MHz,350__290.666667MHz,350__292.400000MHz,350__294.133333MHz,350__295.733333MHz,350__297.466667MHz,350__299.200000MHz,350__300.800000MHz,350__302.533333MHz,350__304.266667MHz,350__305.866667MHz,350__307.600000MHz,350__309.333333MHz,350__311.066667MHz,350__312.666667MHz,350__314.400000MHz,350__316.133333MHz,350__317.733333MHz,350__319.466667MHz,350__321.200000MHz,350__322.933333MHz,350__324.533333MHz,350__326.266667MHz,350__328.000000MHz,350__329.600000MHz,350__331.333333MHz,350__333.066667MHz,350__334.800000MHz,350__336.400000MHz,350__338.133333MHz,350__339.866667MHz,350__341.466667MHz,350__343.200000MHz,350__344.933333MHz,350__346.666667MHz,350__348.266667MHz,350__350.000000MHz,50-150__50.000000MHz,50-150__51.733333MHz,50-150__53.333333MHz,50-150__55.066667MHz,50-150__56.800000MHz,50-150__58.533333MHz,50-150__60.133333MHz,50-150__61.866667MHz,50-150__63.600000MHz,50-150__65.200000MHz,50-150__66.933333MHz,50-150__68.666667MHz,50-150__70.400000MHz,50-150__72.000000MHz,50-150__73.733333MHz,50-150__75.466667MHz,50-150__77.066667MHz,50-150__78.800000MHz,50-150__80.533333MHz,50-150__82.266667MHz,50-150__83.866667MHz,50-150__85.600000MHz,50-150__87.333333MHz,50-150__88.933333MHz,50-150__90.666667MHz,50-150__92.400000MHz,50-150__94.133333MHz,50-150__95.733333MHz,50-150__97.466667MHz,50-150__99.200000MHz,50-150__100.800000MHz,50-150__102.533333MHz,50-150__104.266667MHz,50-150__105.866667MHz,50-150__107.600000MHz,50-150__109.333333MHz,50-150__111.066667MHz,50-150__112.666667MHz,50-150__114.400000MHz,50-150__116.133333MHz,50-150__117.733333MHz,50-150__119.466667MHz,50-150__121.200000MHz,50-150__122.933333MHz,50-150__124.533333MHz,50-150__126.266667MHz,50-150__128.000000MHz,50-150__129.600000MHz,50-150__131.333333MHz,50-150__133.066667MHz,50-150__134.800000MHz,50-150__136.400000MHz,50-150__138.133333MHz,50-150__139.866667MHz,50-150__141.466667MHz,50-150__143.200000MHz,50-150__144.933333MHz,50-150__146.666667MHz,50-150__148.266667MHz,50-150__150.000000MHz
150-250__150.000000MHz,1.0,0.9940983717527678,0.9902746357090656,0.9936406914454313,0.9990516894458974,0.9945531884072681,0.9706724877437042,0.9109577367123707,0.7946477040083776,0.549324617829338,0.1600359623423449,-0.37078871080788334,-0.4449491209285586,0.4806016343711975,0.9610434413859597,0.9848693260023916,0.9889833148991432,0.9921398866598766,0.9942243499937409,0.9950238597654465,0.9961104813282801,0.9970244129590821,0.9736701741828878,0.9139879106667873,0.8196212792053126,0.7117469656250777,0.4330524391295208,-0.9048217628548425,-0.9461932631064318,-0.9131537882967815,-0.9293873612221543,-0.978610992897125,-0.9830628376041042,-0.9158102582441172,-0.821427286837698,-0.8013657146549013,-0.8495393225528984,-0.9153470094559902,-0.969285801467735,-0.9800798652584393,-0.9675488824619962,-0.9516110100629299,-0.9359502766339778,-0.9062590083790154,-0.8348696710099753,-0.8700675963048535,-0.919843008036218,-0.9461938507154809,-0.9685796151227911,-0.9829008197906511,-0.9897621044304575,-0.9923481842755028,-0.9932807947262978,-0.9932180687898049,-0.992413268424838,-0.9920730689243402,-0.9930712252344381,-0.9926843559279234,-0.9920869715730549,-0.9921567449717283,-0.9840895406662236,-0.9840858036606147,-0.9857074215450627,-0.9858516122744081,-0.9866182104783711,-0.9861242212768482,-0.987496152538726,-0.9865617653199824,-0.9852823076354095,-0.9833232257100207,-0.976021353545374,-0.9515085680876391,-0.8685662503909923,-0.6417068217634163,-0.1362214058438651,0.37077415595717167,0.6216762345975886,0.8304266897666431,0.8822071685348964,0.9347081923809991,0.9560838087798943,0.9761446346854241,0.9840389385603542,0.985699141216668,0.9849610637047287,0.9805030433481013,0.9726511162687674,0.9645641850592708,0.9555518992702049,0.945018848465163,0.9335476146290786,0.9225080302042159,0.9109101194336232,0.9009010826975378,0.8879178219098826,0.8688547214794518,0.8292074392950477,0.701306441184717,-0.32364412782379187,-0.9314612535565907,-0.9564393980587055,-0.9571189628877568,-0.9576878710741925,-0.962143758559464,-0.9629975419865365,-0.9677880515096183,-0.9698129072419422,-0.9710083448942447,-0.9725298792372372,-0.974643386547646,-0.9745497943286267,-0.9749115421363174,-0.9722200450774445,-0.9722268844944415,-0.9695008422860135,-0.9662771607314284,-0.9636633313426225,-0.9600943720836257,-0.9599385092692916,-0.95587513317656,0.18489875329022676,0.7578740102328347,0.8665887733757647,0.9092875164012354,0.9041021455020145,0.9331863206438678,0.9433559721271675,0.9438590550129935,0.9467055034238749,0.9611280685509017,0.9718369611239847,-0.492055936970565,-0.9952164812425632,0.17901351935503806,0.988059940492535,0.9899638123698614,0.9858214586219652,0.977461944797366,0.9632305788762828,0.9437867874145269,0.8825485190346358,0.7759686217097821,0.7690523733807828,0.8593619510491238,0.9158191736203347,0.9558551545955891,0.9636418092409004,0.9079854495267204,0.4123136875503128,-0.5771982433697179,-0.8562476655965099,-0.7933425403614078,-0.023733227052139733,0.7504139099830942,0.8132298431813978,-0.38128689091224705,-0.9624008328535394,-0.9858231806746588,-0.9794594328232735,-0.9693981174295186,-0.9774931752783922,-0.9832640184669093,-0.9604630423973194,-0.8773844850808371,-0.8226377914363089,-0.8680175227129558,-0.8895108078662561,-0.9058032740047745,-0.921963502074149,-0.9085534267940699,-0.8894856784828181,-0.8078658304819766,-0.5316777693360982,-0.5234012356311574,-0.37427842059828303,0.22446041831651622,0.7714713093059076,0.9687872127328911,0.9988969136700793,0.9947367461217167
150-250__151.733333MHz,0.9940983717527678,1.0,0.9995175808642297,0.9998931895555093,0.9965820971181227,0.9789636958134017,0.9403010826858235,0.8619211349480173,0.7252448061137415,0.45742325636174574,0.05570840453404402,-0.46269002449363006,-0.5244631327960073,0.40898105078032515,0.9440495473848036,0.9775052829949257,0.9841123486270846,0.9863433688081833,0.9853977032901946,0.9830260119008916,0.9837821411341634,0.992048374378092,0.9869237758265071,0.9485035489789657,0.8741408386616356,0.7797428677094981,0.5175389470506767,-0.8802074339400278,-0.9742304987741038,-0.9487423645855102,-0.9596550579734372,-0.990000783458219,-0.9666844679158499,-0.8738244628597946,-0.761067364796853,-0.7348343751175984,-0.789339800499895,-0.8719922959042897,-0.9508209157832961,-0.9849337954913269,-0.9862588244597126,-0.9783518039039206,-0.9666748957089514,-0.9348911398314991,-0.8564106477012108,-0.8951896103321377,-0.9468158154683487,-0.9695892707128589,-0.9857969170643687,-0.9939491397067003,-0.9963376795703177,-0.9959105782531689,-0.994009115173648,-0.9924237291770472,-0.9911031247302021,-0.9915081365557944,-0.9937892900775069,-0.9946656710456421,-0.9947051880573884,-0.9942152363907841,-0.9893356115232365,-0.9896935039482904,-0.9898035041264055,-0.9896635629734977,-0.9887152464254583,-0.9877538091275778,-0.9875675397205373,-0.9867285897840923,-0.9847759893813199,-0.9841988693847045,-0.981577369864305,-0.970222835594316,-0.9078883246208215,-0.7109244469164857,-0.23168009000076165,0.27702704534142114,0.5413890582997558,0.773789685595275,0.8377251983554416,0.9005698154916911,0.9297853679587765,0.9603658422025863,0.9752929298958825,0.9819863965596166,0.9869611591324736,0.9880328235819701,0.9849442595019452,0.9808425868592011,0.9755963826760452,0.9692629959894258,0.9615413770722591,0.9536444738987759,0.9442168054176279,0.9358066289869398,0.9240262072066724,0.906611173873176,0.8697273427417771,0.7494243744082429,-0.27393424999670124,-0.9287887389562745,-0.9632209298893355,-0.967210559646689,-0.9682236782870945,-0.9726049377882546,-0.9733221798677653,-0.9772599328026527,-0.9793432899300818,-0.9800838676144124,-0.9815654168560478,-0.9834165003988585,-0.9841007952059754,-0.9854588819353358,-0.9848074501553715,-0.9856587392848398,-0.9837399106799729,-0.982764928518841,-0.9814322820430942,-0.9787344085550457,-0.9783093952202694,-0.9752979514088219,0.2119755899873901,0.7761186842890726,0.8734467620095077,0.9156122352350147,0.9139193890792904,0.9403470553180843,0.9493542511617887,0.9568137832270265,0.9626849576687231,0.9761209983151888,0.9814418077398067,-0.40422783563126413,-0.9890349246014171,0.07506666737567048,0.9771110486114087,0.9813785975879155,0.9743366995969079,0.963876513669465,0.9442301118497981,0.9211546316768551,0.8614626857253537,0.758679622943419,0.7687758897893209,0.8679510331340191,0.9203309706651341,0.9621648241579313,0.9724168964465251,0.9359086069577756,0.49394590555981044,-0.49763701249432335,-0.8087948989781979,-0.7425784783454944,0.056626967435677564,0.796869594565061,0.8543693935010294,-0.2930187717927415,-0.9321766466196333,-0.9670983946696748,-0.9578950471338173,-0.9440722258211055,-0.9540491569541385,-0.9676197370629963,-0.9544184170743301,-0.8908764561465092,-0.8428643353081746,-0.873945102424383,-0.8864334284121052,-0.8918155255428007,-0.9027662238824137,-0.8885325449024667,-0.8714137709979584,-0.8052099129819625,-0.5656226021909705,-0.5739280106305361,-0.44590039048693947,0.1341672159846793,0.7040388375601043,0.9384679007779121,0.99087069254123,0.998296660977932
150-250__153.333333MHz,0.9902746357090656,0.9995175808642297,1.0,0.999547036127644,0.9937878259051064,0.9724999813562063,0.9297547173344421,0.8462507852954232,0.7041468912056927,0.4306984029660823,0.026575904598499792,-0.4869720187827434,-0.5447425185891068,0.38923373410611745,0.9375938040003893,0.9734567814311028,0.9806914607983251,0.9826286524734186,0.9808353923885347,0.97758882493043,0.9782557489169915,0.9885411276346542,0.988511106569106,0.9562445711218238,0.8878784303419598,0.7976147728741964,0.540817212902773,-0.8708289795634623,-0.9798952279476261,-0.9566013942705583,-0.9659120037149477,-0.9909096695411042,-0.959943445745425,-0.8602368939834839,-0.7426734260496632,-0.7146674800562179,-0.7706346666515836,-0.85781589781042,-0.9436105755112618,-0.9843324196898598,-0.9896373133165753,-0.9839947854313187,-0.973458830866713,-0.9411992618188331,-0.860934838708171,-0.9004947151867283,-0.9524398407338749,-0.9741717957591465,-0.9885863417051051,-0.9950137695263509,-0.9961683683196869,-0.9949175284208321,-0.9922363028991674,-0.9902374958626736,-0.9887954810964485,-0.9893784155129917,-0.9919554243612223,-0.9931727428234217,-0.9933714681286689,-0.9927080432491513,-0.988910724905365,-0.989350448784905,-0.9890446156910058,-0.9888218970034867,-0.9874294594541396,-0.9863086955659692,-0.985659133275943,-0.984871909853537,-0.9827192738898479,-0.9825361893916745,-0.9812855561664591,-0.9737170891055461,-0.9174798373720537,-0.7293924529942134,-0.2585405888788516,0.24966925274819987,0.51751787592898,0.7563011323101828,0.8235225087772563,0.8891796404706098,0.920583797465499,0.9541097686685405,0.9709824891149834,0.9791050672199876,0.985685526469819,0.9883174344540915,0.9865796075098469,0.983619360437705,0.9794359638810957,0.9742991549668414,0.9676535442229964,0.9606589924580877,0.9518733781608483,0.9439347013126357,0.9325308540318348,0.9156241477359762,0.8796295025372146,0.761727687650855,-0.25924985865161965,-0.9262988042394066,-0.9633897070789235,-0.9683246450430122,-0.9695069524033452,-0.9738371839108124,-0.9745327429473495,-0.9782095374549208,-0.9802859653285261,-0.9808927923883626,-0.9823391535364249,-0.9841103969813773,-0.9849887638636554,-0.9865958183317706,-0.9865198578046148,-0.9875949769799118,-0.9858939686093133,-0.9855736943075718,-0.9846056707240431,-0.9821760262099553,-0.9816907812471853,-0.9789334068165015,0.21949057774830924,0.7796489782526892,0.8734286631042466,0.9152434420852423,0.9147582106416712,0.9401793662279464,0.949006504383173,0.9583733461219882,0.9652064797391168,0.9783425681213295,0.9821550670481314,-0.3786847843725208,-0.9849443357349883,0.04559743977312839,0.9720590483706901,0.9769542722783592,0.9692198740175592,0.958121568883553,0.9370884354502396,0.9130250290874771,0.8542180679894472,0.7527130450388464,0.7673217236306614,0.8688902141442736,0.919892863400209,0.962131340973838,0.9729622640191703,0.9419075969242391,0.5160146713584595,-0.4739283362716087,-0.793547465319614,-0.7265377918639789,0.07935116799726956,0.8084530660700703,0.8643083873716001,-0.26731746196693607,-0.9216390357464062,-0.9598342865664182,-0.9499429706528953,-0.9352055835923782,-0.9456320477706777,-0.9613550285164548,-0.9508282830454254,-0.8929277041092992,-0.8469524296835214,-0.8738824343852757,-0.8839580814546971,-0.8862525967194913,-0.8957134855511576,-0.8811390415402589,-0.8645455433775898,-0.8025126845038658,-0.5734164384405782,-0.5866213203058189,-0.46521042524177875,0.10796099474742721,0.6829943165120419,0.9276299820863246,0.9863668886959417,0.9971418452102979
150-250__155.066667MHz,0.9936406914454313,0.9998931895555093,0.999547036127644,1.0,0.9966028961163915,0.9785662762925289,0.9396969556613264,0.8606598938646898,0.7237767419493087,0.45545517276268815,0.05479705005534554,-0.46176826904421975,-0.5208802523762226,0.41436862235177596,0.9459292449748595,0.9783134934148973,0.9845901573520266,0.9865112572554506,0.9854341078344694,0.9830003189816529,0.9838028328445203,0.9923727635611472,0.9879475611056217,0.9505664855356697,0.8773631719415647,0.7838123253053968,0.5234091343965958,-0.8760256081163283,-0.9745036546375372,-0.9496806632331941,-0.9599692115336751,-0.9896883403720284,-0.9655933854802653,-0.8721771325623684,-0.7590674629215102,-0.7326517202662869,-0.7872888422518591,-0.8707273900663828,-0.950856426055676,-0.9859186263612942,-0.9876554059251248,-0.9798789588633288,-0.9686319979635838,-0.9382475427042661,-0.8613440743517635,-0.8986960485331056,-0.9487383370318699,-0.9710367605219602,-0.9869268909818165,-0.9949580995335774,-0.9972841111678821,-0.9968590207569349,-0.9949559431105709,-0.9933465600427805,-0.9919816034331518,-0.9922800203365486,-0.9943721745336809,-0.9950491125938336,-0.9949537439229974,-0.9944504591316529,-0.9910838737920695,-0.9913950657023383,-0.9914541174060617,-0.991311893769114,-0.9903784551154762,-0.9893942406193588,-0.9891081986104174,-0.9882865094181847,-0.9863580177900638,-0.985882843221584,-0.9835546394187622,-0.9729763752126943,-0.912232777301633,-0.7166723832135531,-0.23821732356733094,0.2720349204533688,0.5382629966604331,0.7725779854571186,0.8366456156460247,0.900414974174548,0.9299984870219201,0.9612575400038831,0.9762431979117165,0.9833042917463943,0.9886406162567272,0.9899666958334098,0.9871707887390395,0.9832751013737344,0.9781857588071394,0.9719646767017904,0.9644114192358612,0.9566659816279496,0.9474972410474752,0.9392753211769018,0.9277956086687453,0.9106996579739606,0.874422762898084,0.7550901135713258,-0.26857582087502746,-0.9293273531845564,-0.9650676585764166,-0.9695724826225158,-0.970804503103772,-0.9751303790964903,-0.9759315308729233,-0.9797122822197567,-0.9817559501220672,-0.9824658024021766,-0.983902577657959,-0.9856609299242296,-0.9863594509091118,-0.9876370566791891,-0.9870516798804603,-0.9878248624144779,-0.9859960155037971,-0.9850291088574968,-0.9837220000696544,-0.981165645235196,-0.980766600537577,-0.977700967490166,0.21424813138818277,0.7766877988735019,0.8735337124724828,0.9159640916689828,0.9143178450741937,0.9409341272116222,0.9501809551744796,0.9578482898402239,0.9641407847103572,0.9774130231550546,0.9826913402451821,-0.40034198731251663,-0.9880458437920608,0.0729924402749022,0.9780733061556501,0.9820793575711991,0.9754162256969507,0.9649905048384064,0.9458227953963395,0.9227631371421572,0.8653234482195944,0.7642003166749504,0.7743261255535049,0.8727560082082485,0.9239060047886554,0.9647038285976454,0.9743705104385629,0.9382199176657321,0.49888793327922915,-0.49166150432698585,-0.8039694285420721,-0.7367560864198877,0.06530768752418077,0.802583331858087,0.8589373583722091,-0.286781344864367,-0.9302453521883617,-0.9662869775173303,-0.9578238409821322,-0.9445709595027726,-0.9548716787941265,-0.9688135004477423,-0.956179975147297,-0.8939692119233483,-0.8468435125602737,-0.8770227007881751,-0.8894616227900526,-0.8939867164561419,-0.9045595185738207,-0.8900470744954527,-0.8728083942416328,-0.8070563598601663,-0.5683559770506731,-0.5778173414428879,-0.45158924476296913,0.12680251067012066,0.6986342797634252,0.9359231412056246,0.9899881967130407,0.9985346180351579
150-250__156.800000MHz,0.9990516894458974,0.9965820971181227,0.9937878259051064,0.9966028961163915,1.0,0.9920414272260044,0.9645526982032346,0.8992716706152479,0.7777452310088644,0.5258494854497618,0.13495992957696873,-0.39022398717132645,-0.45804422361993313,0.47314288832754353,0.9597331768303046,0.9841301683687791,0.9883280254150534,0.990888245183625,0.9923161299063142,0.9926431530406136,0.9941684885028956,0.9979959277650218,0.980796923628638,0.9278363535396803,0.8392180867147508,0.7346159326425057,0.46050815275058976,-0.8963259036873454,-0.9544513398265463,-0.9232007810257459,-0.9366221691550203,-0.9805492070304652,-0.9772854287120661,-0.9029334061716577,-0.8035692637837836,-0.7826814592075911,-0.8342775266167972,-0.9066501075330139,-0.9691208397427332,-0.9864788811056329,-0.9769767472111899,-0.9623012853943027,-0.9474721624717953,-0.9184155215196437,-0.8466014425242825,-0.8799615515411265,-0.9283042021309478,-0.9536678847304473,-0.9747768926472041,-0.9879941731282548,-0.9940995282193111,-0.9963937984970578,-0.9970079172063415,-0.9967348606708086,-0.9959314066658769,-0.9955691859408725,-0.9963351969376368,-0.9956759588361153,-0.9950806971090695,-0.9950052081349055,-0.9905817466786405,-0.9906200022324476,-0.9917987209639859,-0.991873821042561,-0.9922945337554865,-0.9917714787523512,-0.9925555155508823,-0.9917372900758763,-0.9903627929154112,-0.988916781642437,-0.9832157787666689,-0.9627904856420032,-0.8870830873248119,-0.6676949595174219,-0.16753914420177926,0.3440317164876026,0.6017341019599344,0.8193490022963574,0.8745800703347879,0.9305065861179833,0.9541759584693599,0.977479992206138,0.9869255229276518,0.9901625242261785,0.9909958444543692,0.9879901808335365,0.9815968715669433,0.9747399109990117,0.9668418994628446,0.9575027832295954,0.9470738338892011,0.936772657681572,0.9258092003429566,0.9162027357957658,0.9036464539755478,0.8850157478328892,0.8462805991370259,0.7198811091990016,-0.31139261419388337,-0.9374644441278623,-0.9657078237288279,-0.9675769993262866,-0.9683759616217475,-0.9724234572282263,-0.9732861679231118,-0.9774183327233833,-0.979186813614252,-0.9801759312004803,-0.9814706801563666,-0.9832242951831736,-0.9831756626554878,-0.983462622208367,-0.9812088095704679,-0.9810719402451002,-0.978720150377343,-0.9759535139985646,-0.9735458154096878,-0.970445776904322,-0.9705727331679351,-0.9669464343249692,0.20805062431508486,0.7711060672562794,0.8752872547456865,0.9174260885926745,0.9131134281138837,0.9410039805553164,0.9509926169892167,0.9530486643851556,0.9570129040891735,0.9701464766897628,0.9794420471036129,-0.4616248627768954,-0.9934946466478854,0.1542484879045422,0.9895680454480271,0.9916637852840602,0.9875372952141234,0.9793395132738573,0.9647697293906785,0.9455290151845321,0.8892846989864158,0.7876533703907872,0.7846633559926083,0.8748679920210537,0.9275273259248992,0.965417217840298,0.9726808259319812,0.9229701400872597,0.44619655470848446,-0.5449532101167295,-0.835921181214325,-0.770735402748966,0.012835477501790702,0.7746339797852164,0.8352197370669766,-0.34527592373940713,-0.9516344890728757,-0.9803072528349762,-0.9746845908279957,-0.9649721696623665,-0.9749050286677666,-0.9841067048242894,-0.9660542998060982,-0.8918085792575036,-0.841009899335752,-0.8809455937860468,-0.9001784499142107,-0.9115866678329324,-0.9257082708011801,-0.911961813212325,-0.8935606033504799,-0.8177606083606235,-0.5530682370885632,-0.5499628993454628,-0.4083797517580627,0.18517227592621413,0.745029142489975,0.9581944178938241,0.9970492417649565,0.9975697806895668
150-250__158.533333MHz,0.9945531884072681,0.9789636958134017,0.9724999813562063,0.9785662762925289,0.9920414272260044,1.0,0.989893374080512,0.9467688558478585,0.849664032009384,0.6271040029395313,0.2544757549347491,-0.2788437608953437,-0.36346490855758185,0.5467165084053661,0.963298795008932,0.977088488544211,0.9786440695803098,0.9828426838497025,0.9884573674015105,0.9933107259159465,0.9960600397855605,0.9923136765301086,0.9550687140512746,0.8782088386375685,0.7664227672471755,0.6451022721055762,0.3497417659391701,-0.9239758529369587,-0.9112314982746866,-0.8685044542274253,-0.8869729922147964,-0.9529215645268448,-0.9828180999608508,-0.9396077744933699,-0.8633264046784577,-0.8511631173557003,-0.8969367281975258,-0.9508735877192958,-0.9849727351743339,-0.9746142111051498,-0.9477814806750658,-0.9222882191679294,-0.9005235468013043,-0.8690676321015092,-0.8000809352264904,-0.8299996020000221,-0.8797529871323415,-0.9111617105397353,-0.9408148651469485,-0.9623187181731625,-0.9744861393858281,-0.9811632454360748,-0.9858005938323445,-0.9877485024487717,-0.988161695049802,-0.9869250539685813,-0.9857296539742335,-0.9833697943813727,-0.9823576950767069,-0.9827646906299276,-0.9746585131550205,-0.9742483890183992,-0.9772006654695604,-0.9775929836981373,-0.9800796512338961,-0.9802545761882794,-0.9826227750581007,-0.9819493534544526,-0.981165276427361,-0.978091233027108,-0.9670353805473497,-0.9306519447318771,-0.8309338304594723,-0.5751148869940159,-0.047007348911196206,0.45710748544381796,0.6959971025125122,0.8826884964435886,0.924602840671454,0.9655984616474643,0.9795560738854323,0.9893085430861688,0.9902691022631547,0.9869333010455196,0.9799585525260579,0.9698637201890055,0.9574613002129316,0.9458848055921305,0.9335265093028896,0.9195308691411135,0.9045706741196069,0.8901009474547211,0.8757895271419052,0.8635733133731879,0.8485676180687438,0.8266848039846114,0.7827836696453472,0.6436253559386516,-0.3904903168298085,-0.9413029567556046,-0.9540439416956111,-0.950381695869046,-0.9499828014861792,-0.9533314132376585,-0.9541086622140409,-0.9589250831268201,-0.9600840346950072,-0.9615307591046092,-0.9624273428520055,-0.9642743418897972,-0.9628323444091803,-0.9615457026800875,-0.956630263412649,-0.9550340068611711,-0.95168697648572,-0.9463291367071494,-0.9421267470623006,-0.9380322916331035,-0.9391811560916263,-0.9348171784023902,0.20165579640073794,0.7560190115538192,0.8689539782627386,0.9085320504557935,0.9013084897279362,0.9284108940269831,0.9394405162195697,0.9323452859143084,0.932403175079312,0.9450699624113592,0.9604988878429171,-0.5520248854867641,-0.9892693155325736,0.2765471330583078,0.9918999587536763,0.991680414928945,0.9910305009819741,0.9860906172121832,0.977626065415656,0.9650389449474446,0.907902609861741,0.8033064443701455,0.7794075556675308,0.8585596573189775,0.9147321634880065,0.9501251656485596,0.9548324300804686,0.8859218713351967,0.35654096962575454,-0.6256558576638239,-0.8813714592695323,-0.8231396436285816,-0.08311428866802885,0.7117690925499155,0.7814665928288302,-0.4362333720871943,-0.9737158422703566,-0.9898098961181855,-0.9871622681147929,-0.9822079189939505,-0.9906345087536195,-0.9921602610358038,-0.9652817200071973,-0.8725364861780452,-0.8158727655671469,-0.870569044109339,-0.900620964909081,-0.9228262433809254,-0.9431969659060261,-0.9306631139724263,-0.910812536642696,-0.8193858021995392,-0.5174976574759864,-0.4947826306776253,-0.3311341895586208,0.27860348361569814,0.8105749457941342,0.9819001509546645,0.9956548463902061,0.9823610097608374
150-250__160.133333MHz,0.9706724877437042,0.9403010826858235,0.9297547173344421,0.9396969556613264,0.9645526982032346,0.989893374080512,1.0,0.9825176474722326,0.9154121730559291,0.7291309086680186,0.3857276219494665,-0.14544328207546275,-0.24298726974545892,0.6288131664951382,0.9541966403872348,0.9540146602862063,0.9520506729788412,0.9573423429681933,0.9671749899637346,0.9766998296430214,0.9806310578031194,0.9686968711984917,0.910254505201643,0.8084770077971883,0.6731729403203813,0.5364147919083351,0.2265397093101957,-0.9296999348815342,-0.8457400202606535,-0.7930442468823172,-0.8164817801286952,-0.904946762102426,-0.9701177055938498,-0.9616576895177458,-0.9120762463069603,-0.9101677571046395,-0.9491601724092038,-0.981754388621416,-0.9834387923118177,-0.942266038954287,-0.8967460584491982,-0.8600952486121257,-0.8327686586371421,-0.8042948492346331,-0.7460693501563852,-0.7685640960039675,-0.8142108745480446,-0.8500062896664526,-0.8877796768448182,-0.9175855256424444,-0.9359267743617884,-0.9470998908014313,-0.955938602178056,-0.960163378001362,-0.9615901622142939,-0.9593217081522172,-0.9559214031615144,-0.9514798020582155,-0.9496834271460859,-0.9508394085690982,-0.9402562871086321,-0.9394044032614906,-0.9442192111189276,-0.9449487838440895,-0.9497397572579817,-0.9506282834104754,-0.9547989388097623,-0.9541023825928783,-0.95426506002681,-0.949547672575797,-0.9328726962230426,-0.8804167378355469,-0.7576089211990278,-0.46871540464584716,0.07938073235552878,0.5680609847799363,0.7834738089902403,0.9342561346218212,0.9593579671082804,0.9850902126649788,0.9882084707594104,0.983634977710469,0.9749737516499007,0.9650240346450077,0.9503931312837541,0.9330573462172324,0.9147452203726871,0.898358876663711,0.8814905551871925,0.8625102592097214,0.842992492128348,0.824512629913272,0.8074805666758377,0.7932074604679695,0.7767379606792645,0.7528202265768925,0.7059260120319438,0.5587808232787608,-0.45366793679892253,-0.9236275306969155,-0.9224452453691014,-0.9141383470918919,-0.9129561471964243,-0.915710897655218,-0.9165061497296446,-0.9218034978068544,-0.9224540029523765,-0.9243303162780434,-0.9249582319997426,-0.9267849650553546,-0.9240563389452174,-0.9211217687139546,-0.913450519504677,-0.9103995028791025,-0.9062260314828362,-0.8979684827899074,-0.8920228984213264,-0.887105690677301,-0.889111997404022,-0.8839582242687263,0.18315168103772062,0.7215659763945717,0.8430970008642666,0.8805494211067177,0.8690622575521151,0.8972315052139708,0.909222663312356,0.8924424222798192,0.8882603538467799,0.9003673167867167,0.9223012220254435,-0.6411817223419956,-0.9660039436576535,0.40905392379215477,0.9782436900474982,0.9748275814412907,0.9785487457925879,0.977591829448895,0.9773120286138613,0.9716817807539331,0.9179881378222586,0.8154966897959074,0.7695513630004387,0.8319309499010988,0.8891843365549077,0.9186333126121256,0.9191288414078848,0.8289041679471998,0.2511063445857696,-0.6995914180134786,-0.9091734011351006,-0.8567685205918266,-0.1749836388244702,0.6369555245802195,0.7121627299032419,-0.5258343835453093,-0.9790159291561916,-0.9812930016098546,-0.983473627184972,-0.9846137292527671,-0.9917990472833148,-0.9849321303438597,-0.9493698726677918,-0.8383279656978859,-0.7767061598813301,-0.8468046476227192,-0.8879134214156087,-0.9217206529098935,-0.9477589199696131,-0.9370520043727754,-0.9160378480633445,-0.8100053539120253,-0.47276239082006716,-0.4284283660791285,-0.2427508936550317,0.37362909954227647,0.8661127429615765,0.9886051747157998,0.9747758173283888,0.9475570487438468
