Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,50000000
Stop Frequency,150000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,108.000000 MHz,-54.49 dBm
1,1,150.000000 MHz,-55.62 dBm
2,1,67.733333 MHz,-62.68 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
50000000.000000,-70.58,,,
50133333.000000,-71.05,,,
50266667.000000,-71.16,,,
50400000.000000,-71.94,,,
50533333.000000,-71.48,,,
50666667.000000,-72.36,,,
50800000.000000,-72.48,,,
50933333.000000,-72.91,,,
51066667.000000,-73.50,,,
51200000.000000,-74.02,,,
51333333.000000,-74.10,,,
51466667.000000,-74.37,,,
51600000.000000,-74.49,,,
51733333.000000,-74.54,,,
51866667.000000,-74.79,,,
52000000.000000,-75.12,,,
52133333.000000,-75.20,,,
52266667.000000,-75.12,,,
52400000.000000,-75.78,,,
52533333.000000,-75.76,,,
52666667.000000,-75.84,,,
52800000.000000,-75.51,,,
52933333.000000,-75.45,,,
53066667.000000,-76.02,,,
53200000.000000,-75.93,,,
53333333.000000,-76.37,,,
53466667.000000,-75.64,,,
53600000.000000,-75.55,,,
53733333.000000,-76.18,,,
53866667.000000,-76.73,,,
54000000.000000,-75.96,,,
54133333.000000,-75.85,,,
54266667.000000,-75.79,,,
54400000.000000,-75.70,,,
54533333.000000,-75.72,,,
54666667.000000,-75.86,,,
54800000.000000,-75.59,,,
54933333.000000,-74.91,,,
55066667.000000,-75.68,,,
55200000.000000,-75.41,,,
55333333.000000,-75.62,,,
55466667.000000,-74.76,,,
55600000.000000,-75.46,,,
55733333.000000,-75.02,,,
55866667.000000,-74.42,,,
56000000.000000,-74.70,,,
56133333.000000,-74.80,,,
56266667.000000,-74.34,,,
56400000.000000,-74.79,,,
56533333.000000,-74.59,,,
56666667.000000,-74.82,,,
56800000.000000,-74.03,,,
56933333.000000,-73.99,,,
57066667.000000,-74.03,,,
57200000.000000,-73.99,,,
57333333.000000,-74.09,,,
57466667.000000,-73.76,,,
57600000.000000,-73.34,,,
57733333.000000,-73.66,,,
57866667.000000,-73.51,,,
58000000.000000,-73.52,,,
58133333.000000,-73.18,,,
58266667.000000,-73.11,,,
58400000.000000,-73.32,,,
58533333.000000,-73.26,,,
58666667.000000,-73.02,,,
58800000.000000,-73.04,,,
58933333.000000,-72.63,,,
59066667.000000,-72.53,,,
59200000.000000,-72.54,,,
59333333.000000,-72.63,,,
59466667.000000,-72.55,,,
59600000.000000,-72.05,,,
59733333.000000,-71.85,,,
59866667.000000,-71.56,,,
60000000.000000,-72.00,,,
60133333.000000,-71.69,,,
60266667.000000,-71.70,,,
60400000.000000,-71.42,,,
60533333.000000,-71.26,,,
60666667.000000,-71.41,,,
60800000.000000,-71.17,,,
60933333.000000,-70.97,,,
61066667.000000,-71.17,,,
61200000.000000,-71.16,,,
61333333.000000,-70.88,,,
61466667.000000,-70.76,,,
61600000.000000,-70.69,,,
61733333.000000,-70.39,,,
61866667.000000,-70.24,,,
62000000.000000,-70.26,,,
62133333.000000,-70.23,,,
62266667.000000,-70.09,,,
62400000.000000,-69.84,,,
62533333.000000,-69.73,,,
62666667.000000,-69.72,,,
62800000.000000,-69.66,,,
62933333.000000,-69.28,,,
63066667.000000,-69.18,,,
63200000.000000,-69.14,,,
63333333.000000,-69.15,,,
63466667.000000,-68.93,,,
63600000.000000,-68.81,,,
63733333.000000,-68.60,,,
63866667.000000,-68.47,,,
64000000.000000,-68.34,,,
64133333.000000,-68.14,,,
64266667.000000,-68.15,,,
64400000.000000,-67.71,,,
64533333.000000,-67.87,,,
64666667.000000,-67.52,,,
64800000.000000,-67.44,,,
64933333.000000,-67.37,,,
65066667.000000,-67.10,,,
65200000.000000,-66.85,,,
65333333.000000,-66.79,,,
65466667.000000,-66.41,,,
65600000.000000,-66.27,,,
65733333.000000,-66.16,,,
65866667.000000,-65.92,,,
66000000.000000,-65.77,,,
66133333.000000,-65.52,,,
66266667.000000,-65.32,,,
66400000.000000,-64.94,,,
66533333.000000,-64.64,,,
66666667.000000,-64.54,,,
66800000.000000,-64.12,,,
66933333.000000,-63.93,,,
67066667.000000,-63.64,,,
67200000.000000,-63.25,,,
67333333.000000,-63.22,,,
67466667.000000,-62.96,,,
67600000.000000,-62.73,,,
67733333.000000,-62.68,,,
67866667.000000,-62.85,,,
68000000.000000,-63.02,,,
68133333.000000,-63.52,,,
68266667.000000,-64.37,,,
68400000.000000,-65.38,,,
68533333.000000,-66.16,,,
68666667.000000,-67.60,,,
68800000.000000,-69.08,,,
68933333.000000,-70.60,,,
69066667.000000,-72.10,,,
69200000.000000,-73.93,,,
69333333.000000,-75.46,,,
69466667.000000,-78.26,,,
69600000.000000,-79.68,,,
69733333.000000,-82.95,,,
69866667.000000,-86.13,,,
70000000.000000,-85.71,,,
70133333.000000,-85.64,,,
70266667.000000,-84.29,,,
70400000.000000,-83.48,,,
70533333.000000,-81.75,,,
70666667.000000,-80.46,,,
70800000.000000,-79.53,,,
70933333.000000,-78.75,,,
71066667.000000,-78.51,,,
71200000.000000,-77.74,,,
71333333.000000,-77.48,,,
71466667.000000,-76.83,,,
71600000.000000,-76.24,,,
71733333.000000,-75.72,,,
71866667.000000,-75.29,,,
72000000.000000,-74.55,,,
72133333.000000,-74.58,,,
72266667.000000,-74.28,,,
72400000.000000,-74.29,,,
72533333.000000,-73.71,,,
72666667.000000,-73.58,,,
72800000.000000,-73.51,,,
72933333.000000,-73.72,,,
73066667.000000,-73.02,,,
73200000.000000,-72.92,,,
73333333.000000,-72.74,,,
73466667.000000,-72.45,,,
73600000.000000,-72.43,,,
73733333.000000,-72.34,,,
73866667.000000,-72.25,,,
74000000.000000,-71.98,,,
74133333.000000,-71.92,,,
74266667.000000,-72.03,,,
74400000.000000,-72.06,,,
74533333.000000,-71.84,,,
74666667.000000,-71.28,,,
74800000.000000,-71.73,,,
74933333.000000,-71.32,,,
75066667.000000,-71.51,,,
75200000.000000,-71.53,,,
75333333.000000,-71.31,,,
75466667.000000,-71.53,,,
75600000.000000,-71.21,,,
75733333.000000,-71.06,,,
75866667.000000,-71.24,,,
76000000.000000,-71.27,,,
76133333.000000,-71.14,,,
76266667.000000,-71.03,,,
76400000.000000,-70.81,,,
76533333.000000,-70.93,,,
76666667.000000,-70.80,,,
76800000.000000,-71.07,,,
76933333.000000,-70.78,,,
77066667.000000,-71.10,,,
77200000.000000,-71.01,,,
77333333.000000,-71.14,,,
77466667.000000,-71.08,,,
77600000.000000,-71.05,,,
77733333.000000,-70.85,,,
77866667.000000,-70.99,,,
78000000.000000,-71.03,,,
78133333.000000,-71.14,,,
78266667.000000,-71.38,,,
78400000.000000,-71.19,,,
78533333.000000,-71.24,,,
78666667.000000,-71.07,,,
78800000.000000,-71.60,,,
78933333.000000,-71.18,,,
79066667.000000,-71.38,,,
79200000.000000,-71.44,,,
79333333.000000,-71.16,,,
79466667.000000,-71.66,,,
79600000.000000,-71.24,,,
79733333.000000,-71.58,,,
79866667.000000,-71.60,,,
80000000.000000,-71.90,,,
80133333.000000,-71.97,,,
80266667.000000,-71.88,,,
80400000.000000,-71.47,,,
80533333.000000,-71.71,,,
80666667.000000,-72.00,,,
80800000.000000,-72.09,,,
80933333.000000,-72.09,,,
81066667.000000,-71.96,,,
81200000.000000,-72.17,,,
81333333.000000,-72.03,,,
81466667.000000,-72.29,,,
81600000.000000,-72.23,,,
81733333.000000,-72.41,,,
81866667.000000,-72.75,,,
82000000.000000,-72.58,,,
82133333.000000,-72.59,,,
82266667.000000,-72.67,,,
82400000.000000,-72.60,,,
82533333.000000,-72.72,,,
82666667.000000,-73.09,,,
82800000.000000,-72.81,,,
82933333.000000,-72.97,,,
83066667.000000,-72.58,,,
83200000.000000,-72.84,,,
83333333.000000,-73.14,,,
83466667.000000,-73.28,,,
83600000.000000,-73.08,,,
83733333.000000,-72.88,,,
83866667.000000,-72.97,,,
84000000.000000,-72.99,,,
84133333.000000,-73.17,,,
84266667.000000,-73.22,,,
84400000.000000,-73.47,,,
84533333.000000,-72.93,,,
84666667.000000,-73.50,,,
84800000.000000,-73.36,,,
84933333.000000,-73.16,,,
85066667.000000,-73.09,,,
85200000.000000,-73.06,,,
85333333.000000,-73.06,,,
85466667.000000,-72.93,,,
85600000.000000,-72.83,,,
85733333.000000,-73.00,,,
85866667.000000,-72.74,,,
86000000.000000,-72.56,,,
86133333.000000,-72.76,,,
86266667.000000,-72.36,,,
86400000.000000,-72.76,,,
86533333.000000,-72.47,,,
86666667.000000,-72.04,,,
86800000.000000,-72.43,,,
86933333.000000,-71.91,,,
87066667.000000,-72.16,,,
87200000.000000,-71.84,,,
87333333.000000,-71.83,,,
87466667.000000,-71.77,,,
87600000.000000,-71.47,,,
87733333.000000,-71.35,,,
87866667.000000,-71.15,,,
88000000.000000,-71.19,,,
88133333.000000,-70.86,,,
88266667.000000,-70.84,,,
88400000.000000,-70.61,,,
88533333.000000,-70.60,,,
88666667.000000,-70.32,,,
88800000.000000,-70.34,,,
88933333.000000,-70.38,,,
89066667.000000,-70.25,,,
89200000.000000,-69.84,,,
89333333.000000,-69.77,,,
89466667.000000,-69.68,,,
89600000.000000,-69.39,,,
89733333.000000,-69.19,,,
89866667.000000,-69.26,,,
90000000.000000,-69.11,,,
90133333.000000,-69.12,,,
90266667.000000,-68.70,,,
90400000.000000,-68.49,,,
90533333.000000,-68.56,,,
90666667.000000,-68.36,,,
90800000.000000,-68.24,,,
90933333.000000,-68.25,,,
91066667.000000,-67.90,,,
91200000.000000,-67.92,,,
91333333.000000,-67.70,,,
91466667.000000,-67.33,,,
91600000.000000,-67.34,,,
91733333.000000,-67.33,,,
91866667.000000,-67.11,,,
92000000.000000,-67.07,,,
92133333.000000,-66.83,,,
92266667.000000,-66.67,,,
92400000.000000,-66.60,,,
92533333.000000,-66.44,,,
92666667.000000,-66.22,,,
92800000.000000,-66.02,,,
92933333.000000,-65.93,,,
93066667.000000,-65.66,,,
93200000.000000,-65.73,,,
93333333.000000,-65.48,,,
93466667.000000,-65.56,,,
93600000.000000,-65.14,,,
93733333.000000,-65.01,,,
93866667.000000,-64.86,,,
94000000.000000,-64.86,,,
94133333.000000,-64.57,,,
94266667.000000,-64.34,,,
94400000.000000,-64.27,,,
94533333.000000,-64.34,,,
94666667.000000,-63.93,,,
94800000.000000,-63.86,,,
94933333.000000,-63.83,,,
95066667.000000,-63.63,,,
95200000.000000,-63.42,,,
95333333.000000,-63.23,,,
95466667.000000,-63.08,,,
95600000.000000,-62.91,,,
95733333.000000,-62.99,,,
95866667.000000,-62.68,,,
96000000.000000,-62.69,,,
96133333.000000,-62.52,,,
96266667.000000,-62.46,,,
96400000.000000,-62.49,,,
96533333.000000,-62.35,,,
96666667.000000,-62.29,,,
96800000.000000,-62.20,,,
96933333.000000,-62.13,,,
97066667.000000,-62.17,,,
97200000.000000,-61.98,,,
97333333.000000,-61.95,,,
97466667.000000,-62.05,,,
97600000.000000,-61.94,,,
97733333.000000,-61.83,,,
97866667.000000,-61.85,,,
98000000.000000,-61.84,,,
98133333.000000,-61.84,,,
98266667.000000,-61.76,,,
98400000.000000,-61.59,,,
