Frequency_Hz,Amplitude
39643296.000000,-74.6644592
39990438.272000,-75.0358047
40337580.544000,-74.3548126
40684722.816000,-74.9259415
41031865.088000,-74.632515
41379007.360000,-74.3148804
41726149.632000,-74.0067978
42073291.904000,-73.5605164
42420434.176000,-73.6944656
42767576.448000,-72.4206848
43114718.720000,-71.7496338
43461860.992000,-70.8051376
43809003.264000,-70.8953171
44156145.536000,-69.2756729
44503287.808000,-67.3465958
44850430.080000,-66.384758
45197572.352000,-65.093277
45544714.624000,-63.6134949
45891856.896000,-61.7266922
46238999.168000,-59.2565498
46586141.440000,-56.3929138
46933283.712000,-53.1749153
47280425.984000,-51.4269409
47627568.256000,-52.1101074
47974710.528000,-54.941185
48321852.800000,-58.0340996
48668995.072000,-60.4832764
49016137.344000,-62.6816139
49363279.616000,-64.0162582
49710421.888000,-65.2757111
50057564.160000,-67.0330048
50404706.432000,-67.3970261
50751848.704000,-67.9764252
51098990.976000,-68.8269577
51446133.248000,-69.5786133
51793275.520000,-69.3811874
52140417.792000,-70.6142044
52487560.064000,-70.5795364
52834702.336000,-70.6967926
53181844.608000,-71.0298004
53528986.880000,-70.977478
53876129.152000,-70.7353668
54223271.424000,-71.2298431
54570413.696000,-70.9661713
54917555.968000,-71.5168304
55264698.240000,-71.086235
55611840.512000,-71.4621506
55958982.784000,-70.1377258
56306125.056000,-70.1810532
56653267.328000,-70.7276535
57000409.600000,-70.357605
57347551.872000,-70.4667358
57694694.144000,-70.9164352
58041836.416000,-69.6770172
58388978.688000,-70.2167435
58736120.960000,-69.7341537
59083263.232000,-69.8120728
59430405.504000,-69.5893021
59777547.776000,-69.9073639
60124690.048000,-69.758255
60471832.320000,-69.2097397
60818974.592000,-69.0855865
61166116.864000,-68.9479294
61513259.136000,-69.0820847
61860401.408000,-68.7583618
62207543.680000,-68.2475204
62554685.952000,-67.8484802
62901828.224000,-67.5736618
63248970.496000,-67.9053802
63596112.768000,-67.3227463
63943255.040000,-67.3947601
64290397.312000,-66.8462524
64637539.584000,-66.6990738
64984681.856000,-66.4187775
65331824.128000,-66.0785675
65678966.400000,-65.4650574
66026108.672000,-64.8658829
66373250.944000,-64.4041367
66720393.216000,-64.0446777
67067535.488000,-62.9480362
67414677.760000,-61.9561005
67761820.032000,-60.8558502
68108962.304000,-59.791626
68456104.576000,-60.0591354
68803246.848000,-61.3527298
69150389.120000,-64.0482178
69497531.392000,-67.1522217
69844673.664000,-70.9011383
70191815.936000,-73.4289703
70538958.208000,-75.0102081
70886100.480000,-75.0773315
71233242.752000,-74.782608
71580385.024000,-73.8465195
71927527.296000,-72.4340439
72274669.568000,-72.3390427
72621811.840000,-72.528595
72968954.112000,-71.7943497
73316096.384000,-71.1342545
73663238.656000,-70.6295853
74010380.928000,-70.9873199
74357523.200000,-70.1920776
74704665.472000,-70.1215897
75051807.744000,-69.6349106
75398950.016000,-69.9346924
75746092.288000,-68.8080215
76093234.560000,-69.0860977
76440376.832000,-69.5839844
76787519.104000,-69.4580994
77134661.376000,-69.0534897
77481803.648000,-69.3159027
77828945.920000,-69.0400085
78176088.192000,-68.8477936
78523230.464000,-68.8387146
78870372.736000,-69.0628738
79217515.008000,-68.8293533
79564657.280000,-69.2758102
79911799.552000,-68.9107742
80258941.824000,-68.1524429
80606084.096000,-69.1060867
80953226.368000,-68.3133621
81300368.640000,-69.129715
81647510.912000,-69.0317917
81994653.184000,-68.7948685
82341795.456000,-69.3073273
82688937.728000,-69.1357803
83036080.000000,-68.9583664
83383222.272000,-68.8288422
83730364.544000,-69.1527786
84077506.816000,-68.1041718
84424649.088000,-68.4739761
84771791.360000,-67.9484711
85118933.632000,-68.6545792
85466075.904000,-67.5916824
85813218.176000,-67.6207199
86160360.448000,-66.8217697
86507502.720000,-66.3306808
86854644.992000,-65.7023468
87201787.264000,-65.9916382
87548929.536000,-65.375267
87896071.808000,-64.6547546
88243214.080000,-64.5211563
88590356.352000,-64.2876434
88937498.624000,-63.6221619
89284640.896000,-63.2343903
89631783.168000,-63.2832184
89978925.440000,-63.2415314
90326067.712000,-62.9448128
90673209.984000,-63.2457161
91020352.256000,-63.5817184
91367494.528000,-63.5285416
91714636.800000,-63.9323845
