Frequency_Hz,Amplitude
39643296.000000,-75.1241455
39990438.272000,-75.0580063
40337580.544000,-75.4897614
40684722.816000,-75.7102509
41031865.088000,-74.2744675
41379007.360000,-74.0530167
41726149.632000,-73.7980576
42073291.904000,-73.9471054
42420434.176000,-73.2690659
42767576.448000,-72.8058472
43114718.720000,-72.4751434
43461860.992000,-71.0503464
43809003.264000,-70.3493576
44156145.536000,-68.976738
44503287.808000,-67.8249664
44850430.080000,-66.4617996
45197572.352000,-64.9122543
45544714.624000,-63.6586227
45891856.896000,-61.8792686
46238999.168000,-59.5011215
46586141.440000,-56.3731689
46933283.712000,-53.0731773
47280425.984000,-51.4211082
47627568.256000,-52.0687447
47974710.528000,-55.0080261
48321852.800000,-58.1987839
48668995.072000,-60.7773819
49016137.344000,-62.5212631
49363279.616000,-63.98069
49710421.888000,-65.4257355
50057564.160000,-66.5605927
50404706.432000,-67.0651932
50751848.704000,-68.0860138
51098990.976000,-69.312561
51446133.248000,-69.9256058
51793275.520000,-70.1302795
52140417.792000,-70.3086014
52487560.064000,-70.6924744
52834702.336000,-70.8045807
53181844.608000,-71.3450012
53528986.880000,-71.0449219
53876129.152000,-70.6800232
54223271.424000,-71.1771088
54570413.696000,-71.4996948
54917555.968000,-71.1300049
55264698.240000,-71.4995422
55611840.512000,-70.9430084
55958982.784000,-70.994545
56306125.056000,-70.7142181
56653267.328000,-70.9502258
57000409.600000,-70.0847626
57347551.872000,-69.9175797
57694694.144000,-70.7437515
58041836.416000,-70.8516388
58388978.688000,-70.0944672
58736120.960000,-69.5549774
59083263.232000,-69.2775955
59430405.504000,-69.2674789
59777547.776000,-69.2974625
60124690.048000,-69.1576843
60471832.320000,-68.8566437
60818974.592000,-69.1754227
61166116.864000,-68.5449295
61513259.136000,-69.2262955
61860401.408000,-68.673378
62207543.680000,-68.1994553
62554685.952000,-68.1001663
62901828.224000,-67.5240173
63248970.496000,-67.3456192
63596112.768000,-67.0986023
63943255.040000,-67.5941238
64290397.312000,-66.998642
64637539.584000,-66.8150177
64984681.856000,-66.3118591
65331824.128000,-65.5319748
65678966.400000,-65.0137863
66026108.672000,-64.8213348
66373250.944000,-64.2125397
66720393.216000,-63.3880196
67067535.488000,-62.9442711
67414677.760000,-62.0389137
67761820.032000,-60.7473984
68108962.304000,-59.6767998
68456104.576000,-59.8478966
68803246.848000,-61.5054588
69150389.120000,-64.0958786
69497531.392000,-67.5423355
69844673.664000,-70.8901062
70191815.936000,-73.9546204
70538958.208000,-74.4256134
70886100.480000,-74.1551743
71233242.752000,-74.2961426
71580385.024000,-73.9310455
71927527.296000,-72.9487991
72274669.568000,-72.4089584
72621811.840000,-71.4734802
72968954.112000,-71.8325577
73316096.384000,-70.7234192
73663238.656000,-71.4107437
74010380.928000,-70.9372864
74357523.200000,-70.6763763
74704665.472000,-69.8743973
75051807.744000,-69.5562592
75398950.016000,-69.840126
75746092.288000,-69.4370041
76093234.560000,-69.179451
76440376.832000,-69.2722473
76787519.104000,-68.6974335
77134661.376000,-69.8009186
77481803.648000,-68.3825989
77828945.920000,-68.4160919
78176088.192000,-68.6702499
78523230.464000,-68.835434
78870372.736000,-68.8144608
79217515.008000,-68.5977783
79564657.280000,-69.0277176
79911799.552000,-69.3030624
80258941.824000,-69.1926041
80606084.096000,-69.3397217
80953226.368000,-69.5167236
81300368.640000,-69.0235214
81647510.912000,-69.039856
81994653.184000,-68.6601105
82341795.456000,-69.1615448
82688937.728000,-69.2812653
83036080.000000,-68.8108368
83383222.272000,-68.8994904
83730364.544000,-68.8188705
84077506.816000,-68.7810135
84424649.088000,-68.049118
84771791.360000,-67.9882355
85118933.632000,-68.1212769
85466075.904000,-67.3313293
85813218.176000,-66.9091492
86160360.448000,-67.2475586
86507502.720000,-66.4244614
86854644.992000,-66.2249832
87201787.264000,-66.0330353
87548929.536000,-65.2211456
87896071.808000,-65.1096344
88243214.080000,-64.2325974
88590356.352000,-63.6459503
88937498.624000,-63.3206673
89284640.896000,-63.1483383
89631783.168000,-62.9201088
89978925.440000,-63.160244
90326067.712000,-62.9419327
90673209.984000,-63.5052757
91020352.256000,-63.4074631
91367494.528000,-63.6665688
91714636.800000,-64.1440506
92061779.072000,-64.4262695
92408921.344000,-64.3311005
92756063.616000,-64.7166901
93103205.888000,-65.0067062
93450348.160000,-65.1465225
93797490.432000,-65.0069199
94144632.704000,-65.2769012
94491774.976000,-65.6337585
94838917.248000,-66.5155334
95186059.520000,-66.8917084
95533201.792000,-67.6502075
95880344.064000,-68.5504532
96227486.336000,-68.7954407
96574628.608000,-68.6613846
96921770.880000,-68.7980804
97268913.152000,-68.5730896
97616055.424000,-68.6783447
97963197.696000,-68.6288147
98310339.968000,-69.049942
98657482.240000,-68.6825409
99004624.512000,-68.2895203
99351766.784000,-68.5972214
99698909.056000,-68.3114243
100046051.328000,-68.2767105
100393193.600000,-67.4123535
100740335.872000,-67.102272
101087478.144000,-67.2665482
101434620.416000,-67.4182129
101781762.688000,-66.804039
102128904.960000,-66.3659668
102476047.232000,-66.4148636
102823189.504000,-65.9185257
103170331.776000,-64.9115067
103517474.048000,-64.3389282
103864616.320000,-63.8063583
104211758.592000,-63.0359612
104558900.864000,-62.0515327
104906043.136000,-61.1676331
105253185.408000,-59.7576904
105600327.680000,-58.7713966
105947469.952000,-57.6574135
106294612.224000,-56.2434082
106641754.496000,-55.1599884
106988896.768000,-53.8940086
107336039.040000,-52.9061966
107683181.312000,-52.1951408
108030323.584000,-51.5200691
108377465.856000,-51.1959114
108724608.128000,-51.1881676
109071750.400000,-51.1258087
109418892.672000,-51.3585968
109766034.944000,-51.5456963
110113177.216000,-51.8542824
110460319.488000,-52.0972023
110807461.760000,-52.4108925
111154604.032000,-52.6838989
111501746.304000,-52.9254379
111848888.576000,-53.2632179
112196030.848000,-53.305603
112543173.120000,-53.6697617
112890315.392000,-53.6809654
113237457.664000,-54.0771179
113584599.936000,-54.2441483
113931742.208000,-54.3519249
114278884.480000,-54.5348396
114626026.752000,-54.7670975
114973169.024000,-54.8670654
115320311.296000,-55.1049995
115667453.568000,-55.3003769
116014595.840000,-55.4681168
116361738.112000,-55.6859856
116708880.384000,-55.7290039
117056022.656000,-55.7671165
117403164.928000,-56.1008415
117750307.200000,-56.18256
118097449.472000,-56.2595787
118444591.744000,-56.2702751
118791734.016000,-56.5312233
119138876.288000,-56.6634483
119486018.560000,-56.745018
119833160.832000,-57.0850029
120180303.104000,-57.2861481
120527445.376000,-57.4411964
120874587.648000,-57.5682526
121221729.920000,-58.0040817
121568872.192000,-58.3575058
121916014.464000,-58.9317322
122263156.736000,-59.5164948
122610299.008000,-60.025425
122957441.280000,-60.3167953
123304583.552000,-60.8302841
123651725.824000,-61.1166763
123998868.096000,-61.5328026
124346010.368000,-62.0291634
124693152.640000,-62.185585
125040294.912000,-60.330761
125387437.184000,-62.1490097
125734579.456000,-62.607502
126081721.728000,-62.4873276
126428864.000000,-62.3882942
126776006.272000,-62.4143372
127123148.544000,-62.2310715
127470290.816000,-62.4012642
127817433.088000,-61.8658028
128164575.360000,-61.799408
128511717.632000,-61.5286369
128858859.904000,-61.3617859
129206002.176000,-61.2685661
129553144.448000,-61.4462776
129900286.720000,-61.0859604
130247428.992000,-60.8713226
130594571.264000,-60.6999702
130941713.536000,-60.5216293
131288855.808000,-60.4907379
131635998.080000,-60.8624229
131983140.352000,-61.1646767
132330282.624000,-61.1639748
132677424.896000,-61.3909187
133024567.168000,-62.2883759
133371709.440000,-62.757309
133718851.712000,-63.1825981
134065993.984000,-63.5411339
134413136.256000,-63.8454323
134760278.528000,-64.6418152
135107420.800000,-65.0881271
135454563.072000,-65.500145
135801705.344000,-66.1240997
136148847.616000,-66.2255096
136495989.888000,-66.5684357
136843132.160000,-66.8442307
137190274.432000,-66.443512
137537416.704000,-66.713913
137884558.976000,-67.0968704
138231701.248000,-67.0791168
138578843.520000,-66.9865417
138925985.792000,-67.1643295
139273128.064000,-66.763092
139620270.336000,-66.4913254
139967412.608000,-66.9294205
140314554.880000,-66.4182968
140661697.152000,-66.1877899
141008839.424000,-65.883934
141355981.696000,-65.5148621
141703123.968000,-65.1733246
142050266.240000,-65.0331421
142397408.512000,-64.8639297
142744550.784000,-64.8692932
143091693.056000,-64.6695557
143438835.328000,-64.4721909
143785977.600000,-64.7129974
144133119.872000,-64.7886887
144480262.144000,-64.4840088
144827404.416000,-64.5117874
145174546.688000,-64.6729584
145521688.960000,-65.1025925
145868831.232000,-65.0831604
146215973.504000,-65.4389801
146563115.776000,-65.7366791
146910258.048000,-66.1822128
147257400.320000,-65.6485825
147604542.592000,-66.3871613
147951684.864000,-66.5535355
148298827.136000,-67.440834
148645969.408000,-67.9677887
148993111.680000,-68.3372421
149340253.952000,-68.1066132
149687396.224000,-68.9654083
150034538.496000,-67.3218307
150381680.768000,-68.9430847
150728823.040000,-69.6152649
151075965.312000,-70.4864578
151423107.584000,-71.2851105
151770249.856000,-71.5107651
152117392.128000,-72.1088257
152464534.400000,-72.4503098
152811676.672000,-73.2585907
153158818.944000,-72.860611
153505961.216000,-73.6214752
153853103.488000,-73.6279755
154200245.760000,-73.9990387
154547388.032000,-73.5955811
154894530.304000,-73.5040359
155241672.576000,-74.2853317
155588814.848000,-74.1035767
155935957.120000,-73.9081726
156283099.392000,-74.11129
156630241.664000,-73.1607208
156977383.936000,-73.5815125
157324526.208000,-73.776619
157671668.480000,-73.5259018
158018810.752000,-73.9401932
158365953.024000,-72.7036057
158713095.296000,-72.1724777
159060237.568000,-72.325798
159407379.840000,-71.262352
159754522.112000,-70.8191299
160101664.384000,-71.8250885
160448806.656000,-70.9660492
160795948.928000,-70.2226257
161143091.200000,-69.7731094
161490233.472000,-69.4223175
161837375.744000,-70.3447571
162184518.016000,-69.8977966
162531660.288000,-69.8356247
162878802.560000,-68.4534454
163225944.832000,-68.9119186
163573087.104000,-67.7291489
163920229.376000,-68.1624603
164267371.648000,-68.2462692
164614513.920000,-68.192749
164961656.192000,-67.3035431
165308798.464000,-67.3920822
165655940.736000,-67.2375336
166003083.008000,-66.8168411
166350225.280000,-66.0929413
166697367.552000,-66.5815659
167044509.824000,-66.0126648
167391652.096000,-65.7743073
167738794.368000,-65.5107269
168085936.640000,-65.4486542
168433078.912000,-65.3065643
168780221.184000,-64.8448486
169127363.456000,-65.1348572
169474505.728000,-64.475235
169821648.000000,-64.1443558
170168790.272000,-63.9024467
170515932.544000,-63.2498817
170863074.816000,-63.1280327
171210217.088000,-62.7101746
171557359.360000,-62.2676582
171904501.632000,-62.0622673
172251643.904000,-61.7320328
172598786.176000,-61.667263
172945928.448000,-60.8799629
173293070.720000,-60.7931747
173640212.992000,-60.4229546
173987355.264000,-60.1753044
174334497.536000,-59.6843758
174681639.808000,-59.4224167
175028782.080000,-58.8687859
175375924.352000,-58.4793892
175723066.624000,-58.3843307
176070208.896000,-58.014183
176417351.168000,-57.7812462
176764493.440000,-57.4937057
177111635.712000,-57.2307167
177458777.984000,-57.2072792
177805920.256000,-57.036335
178153062.528000,-56.7656364
178500204.800000,-56.7900352
178847347.072000,-56.6681671
179194489.344000,-56.5194778
179541631.616000,-56.1810188
179888773.888000,-56.3001137
180235916.160000,-56.3058853
180583058.432000,-56.2149811
180930200.704000,-56.2089767
181277342.976000,-56.3512726
181624485.248000,-56.2581406
181971627.520000,-56.2871742
182318769.792000,-56.2687721
182665912.064000,-56.2649803
183013054.336000,-56.3536873
183360196.608000,-56.3244781
183707338.880000,-56.3669434
184054481.152000,-56.6040459
184401623.424000,-56.6779366
184748765.696000,-56.7716713
185095907.968000,-56.7824097
185443050.240000,-56.9443893
185790192.512000,-57.2418938
186137334.784000,-57.3106117
186484477.056000,-57.6310081
186831619.328000,-57.683712
187178761.600000,-58.0316505
187525903.872000,-58.317028
187873046.144000,-58.678772
188220188.416000,-58.8000145
188567330.688000,-58.9655075
188914472.960000,-59.5407677
189261615.232000,-59.5333939
189608757.504000,-60.0011749
189955899.776000,-59.7888718
190303042.048000,-59.9813576
190650184.320000,-59.9844627
190997326.592000,-60.1958008
191344468.864000,-60.0343132
191691611.136000,-59.8728447
192038753.408000,-59.6907463
192385895.680000,-59.2572556
192733037.952000,-58.6432495
193080180.224000,-58.2831573
193427322.496000,-57.917347
193774464.768000,-57.3687782
194121607.040000,-56.7018204
194468749.312000,-55.8456879
194815891.584000,-55.3015213
195163033.856000,-54.4835205
195510176.128000,-53.8379974
195857318.400000,-53.1109238
196204460.672000,-52.2605515
196551602.944000,-51.3226166
196898745.216000,-50.5776291
197245887.488000,-49.724411
197593029.760000,-48.9996071
197940172.032000,-48.0815353
198287314.304000,-47.4114418
198634456.576000,-46.7559471
198981598.848000,-46.1279144
199328741.120000,-45.6715012
199675883.392000,-45.2544136
200023025.664000,-44.9471703
200370167.936000,-44.851017
200717310.208000,-44.7998009
201064452.480000,-44.8409729
201411594.752000,-44.9251518
201758737.024000,-45.0263672
202105879.296000,-45.133419
202453021.568000,-45.3775787
202800163.840000,-45.5282173
203147306.112000,-45.7325668
203494448.384000,-45.8996887
203841590.656000,-46.1264038
204188732.928000,-46.2079773
204535875.200000,-46.3308067
204883017.472000,-46.4843674
205230159.744000,-46.6343613
205577302.016000,-46.6846848
205924444.288000,-46.8813515
206271586.560000,-46.9896965
206618728.832000,-47.0361481
206965871.104000,-47.1705704
207313013.376000,-47.3110886
207660155.648000,-47.434742
208007297.920000,-47.5442467
208354440.192000,-47.693634
208701582.464000,-47.9257545
209048724.736000,-47.9956932
209395867.008000,-48.1683197
209743009.280000,-48.3361893
