Frequency_Hz,Amplitude
39643296.000000,-74.7986603
39990438.272000,-74.741478
40337580.544000,-74.9756317
40684722.816000,-74.8997574
41031865.088000,-74.582016
41379007.360000,-74.4542618
41726149.632000,-74.1673813
42073291.904000,-73.5237503
42420434.176000,-73.9213028
42767576.448000,-73.1664352
43114718.720000,-72.1119003
43461860.992000,-72.2129898
43809003.264000,-70.4036331
44156145.536000,-68.7899933
44503287.808000,-67.6221695
44850430.080000,-66.9130249
45197572.352000,-65.1912918
45544714.624000,-63.2826996
45891856.896000,-61.6707306
46238999.168000,-59.1213455
46586141.440000,-56.3607941
46933283.712000,-53.0971298
47280425.984000,-51.419075
47627568.256000,-52.1134605
47974710.528000,-55.1073112
48321852.800000,-58.1052971
48668995.072000,-60.724411
49016137.344000,-62.5164032
49363279.616000,-63.826046
49710421.888000,-65.9699478
50057564.160000,-66.3425522
50404706.432000,-68.0814896
50751848.704000,-68.2901459
51098990.976000,-68.7056351
51446133.248000,-69.8038254
51793275.520000,-70.2524109
52140417.792000,-70.6933441
52487560.064000,-71.1052704
52834702.336000,-71.1357346
53181844.608000,-70.4739761
53528986.880000,-72.012001
53876129.152000,-70.4486618
54223271.424000,-70.8191299
54570413.696000,-71.5821762
54917555.968000,-70.994606
55264698.240000,-71.0378723
55611840.512000,-71.0147552
55958982.784000,-71.1811066
56306125.056000,-70.6281128
56653267.328000,-70.6225052
57000409.600000,-70.413063
57347551.872000,-70.3828735
57694694.144000,-70.0111389
58041836.416000,-70.1098938
58388978.688000,-70.4283142
58736120.960000,-69.593605
59083263.232000,-69.78228
59430405.504000,-69.0948181
59777547.776000,-69.6253281
60124690.048000,-69.5463333
60471832.320000,-69.1759949
60818974.592000,-69.1766663
61166116.864000,-68.838501
61513259.136000,-68.9797821
61860401.408000,-68.7185364
62207543.680000,-68.0924301
62554685.952000,-68.3882294
62901828.224000,-67.9210663
63248970.496000,-67.6263657
63596112.768000,-67.1211472
63943255.040000,-67.3821182
64290397.312000,-66.9813309
64637539.584000,-66.2318726
64984681.856000,-66.4342728
65331824.128000,-65.7777252
65678966.400000,-65.1756516
66026108.672000,-65.0142746
66373250.944000,-64.1468735
66720393.216000,-63.5432014
67067535.488000,-62.7529869
67414677.760000,-61.721981
67761820.032000,-60.8199615
68108962.304000,-60.0291977
68456104.576000,-59.7740517
68803246.848000,-61.3644104
69150389.120000,-64.2624435
69497531.392000,-67.4943008
69844673.664000,-70.6038055
70191815.936000,-73.0998993
70538958.208000,-74.8541031
70886100.480000,-74.1968765
71233242.752000,-73.4959717
71580385.024000,-73.6140442
71927527.296000,-73.5987244
72274669.568000,-72.5571442
72621811.840000,-71.73172
72968954.112000,-71.2684097
73316096.384000,-71.2665253
73663238.656000,-70.5093918
74010380.928000,-70.6302185
74357523.200000,-69.8916168
74704665.472000,-69.1364899
