Frequency_Hz,Amplitude
39643296.000000,-74.9808044
39990438.272000,-74.5166626
40337580.544000,-74.4115753
40684722.816000,-75.1682205
41031865.088000,-74.6623535
41379007.360000,-74.2632675
41726149.632000,-74.7522964
42073291.904000,-73.0882339
42420434.176000,-73.5151062
42767576.448000,-72.579216
43114718.720000,-71.8777084
43461860.992000,-71.0671387
43809003.264000,-70.656189
44156145.536000,-68.7662964
44503287.808000,-67.8095093
44850430.080000,-66.5809402
45197572.352000,-65.0540695
45544714.624000,-62.932663
45891856.896000,-61.3446808
46238999.168000,-59.3253174
46586141.440000,-56.1075401
46933283.712000,-53.2310448
47280425.984000,-51.3583488
47627568.256000,-52.1487846
47974710.528000,-54.954586
48321852.800000,-58.0824699
48668995.072000,-60.216156
49016137.344000,-62.6667633
49363279.616000,-63.9489975
49710421.888000,-65.8417053
50057564.160000,-66.5640945
50404706.432000,-67.4863358
50751848.704000,-68.2690048
51098990.976000,-68.9229584
51446133.248000,-69.8218231
51793275.520000,-70.12146
52140417.792000,-70.1737061
52487560.064000,-70.7901154
52834702.336000,-71.6447372
53181844.608000,-70.6524887
53528986.880000,-70.9269104
53876129.152000,-71.3833923
54223271.424000,-71.1173019
54570413.696000,-70.6335297
54917555.968000,-70.4923172
55264698.240000,-70.7621231
55611840.512000,-70.862175
55958982.784000,-70.3724976
56306125.056000,-70.8697891
56653267.328000,-71.1332779
57000409.600000,-70.6272507
57347551.872000,-70.6769943
57694694.144000,-70.4360962
58041836.416000,-70.1515732
58388978.688000,-70.4045258
58736120.960000,-69.8067856
59083263.232000,-70.0383682
59430405.504000,-70.0609055
59777547.776000,-69.2347641
60124690.048000,-69.4211807
60471832.320000,-69.3024902
60818974.592000,-68.7928543
61166116.864000,-68.4377975
61513259.136000,-68.7082214
61860401.408000,-68.6692886
62207543.680000,-68.5647202
62554685.952000,-68.3155518
62901828.224000,-68.0659409
63248970.496000,-67.7258224
63596112.768000,-67.4619751
63943255.040000,-67.0628281
64290397.312000,-66.8427734
64637539.584000,-66.5561523
64984681.856000,-66.2854004
65331824.128000,-65.9357147
65678966.400000,-65.5577621
66026108.672000,-64.8009949
66373250.944000,-64.3653183
66720393.216000,-63.6783676
67067535.488000,-62.7396088
67414677.760000,-61.7148285
67761820.032000,-60.6939964
68108962.304000,-59.8209686
68456104.576000,-59.9200172
68803246.848000,-61.400631
69150389.120000,-64.2047272
69497531.392000,-67.8588562
69844673.664000,-70.7261353
70191815.936000,-73.7425537
70538958.208000,-74.8865585
70886100.480000,-73.7965393
71233242.752000,-74.4786606
71580385.024000,-73.1606598
71927527.296000,-72.7242584
72274669.568000,-72.1931381
72621811.840000,-72.2023697
72968954.112000,-70.9994049
73316096.384000,-70.8653946
73663238.656000,-70.6709976
74010380.928000,-70.6070633
74357523.200000,-70.4468307
74704665.472000,-69.8401794
75051807.744000,-70.1903381
75398950.016000,-69.6668701
75746092.288000,-68.914711
76093234.560000,-69.2710648
76440376.832000,-68.6018219
76787519.104000,-68.842804
77134661.376000,-68.7169952
77481803.648000,-68.5795059
77828945.920000,-68.6968231
78176088.192000,-68.972435
78523230.464000,-68.9607544
78870372.736000,-69.14077
79217515.008000,-68.4621277
79564657.280000,-68.6968384
79911799.552000,-69.3939209
80258941.824000,-68.5955734
80606084.096000,-69.7963791
80953226.368000,-69.1410675
81300368.640000,-68.9506149
81647510.912000,-68.3938065
81994653.184000,-69.0467453
82341795.456000,-68.9705353
82688937.728000,-68.6136322
83036080.000000,-68.8979187
83383222.272000,-68.9270935
83730364.544000,-68.5137787
84077506.816000,-68.3214264
84424649.088000,-68.439537
84771791.360000,-68.8912048
85118933.632000,-68.0877304
85466075.904000,-67.5436935
85813218.176000,-67.3067932
86160360.448000,-67.3044205
86507502.720000,-66.3636856
86854644.992000,-65.7939682
87201787.264000,-65.6588821
87548929.536000,-65.0322723
87896071.808000,-64.8177948
88243214.080000,-64.4012527
88590356.352000,-63.8136635
88937498.624000,-63.6000519
89284640.896000,-63.0440826
89631783.168000,-63.075264
89978925.440000,-63.1485291
90326067.712000,-63.1516609
90673209.984000,-63.1203232
91020352.256000,-63.5534134
91367494.528000,-63.8570824
91714636.800000,-64.3984375
92061779.072000,-64.3625031
92408921.344000,-64.4242783
92756063.616000,-64.5862656
93103205.888000,-64.5886154
93450348.160000,-65.2130127
93797490.432000,-65.4218597
94144632.704000,-65.4010086
94491774.976000,-66.0435562
94838917.248000,-66.9541245
95186059.520000,-67.7300339
95533201.792000,-67.8482971
95880344.064000,-68.1021194
96227486.336000,-68.6806717
96574628.608000,-68.8890991
96921770.880000,-68.2144775
97268913.152000,-69.2066498
97616055.424000,-68.3960342
97963197.696000,-69.0599518
98310339.968000,-68.4204025
98657482.240000,-68.924675
99004624.512000,-68.3039093
99351766.784000,-68.3610687
99698909.056000,-68.1386642
100046051.328000,-67.7648087
100393193.600000,-67.9716034
100740335.872000,-67.8900299
101087478.144000,-66.9230347
101434620.416000,-67.1325302
101781762.688000,-66.879425
102128904.960000,-66.3267441
102476047.232000,-65.8710403
102823189.504000,-65.6530685
103170331.776000,-65.1163559
103517474.048000,-64.1603775
103864616.320000,-63.7682114
104211758.592000,-63.1436653
104558900.864000,-61.8692093
104906043.136000,-61.0942307
105253185.408000,-60.1063652
105600327.680000,-58.8679924
105947469.952000,-57.3694038
106294612.224000,-56.3576431
106641754.496000,-55.1797028
106988896.768000,-54.0239563
107336039.040000,-53.0044861
107683181.312000,-52.1457443
108030323.584000,-51.5566406
108377465.856000,-51.2208862
108724608.128000,-51.1417274
109071750.400000,-51.1390762
109418892.672000,-51.3102913
109766034.944000,-51.552887
110113177.216000,-51.8433037
110460319.488000,-52.0436249
110807461.760000,-52.3698235
111154604.032000,-52.6505013
111501746.304000,-52.9106941
111848888.576000,-53.1090508
112196030.848000,-53.3963776
112543173.120000,-53.6794968
112890315.392000,-53.6763229
113237457.664000,-53.9837685
113584599.936000,-54.1874809
113931742.208000,-54.2675018
114278884.480000,-54.4989357
114626026.752000,-54.7831383
114973169.024000,-54.8842278
115320311.296000,-55.1796341
115667453.568000,-55.2534065
116014595.840000,-55.3664665
116361738.112000,-55.4766808
116708880.384000,-55.7082253
117056022.656000,-55.9340134
117403164.928000,-56.0436592
117750307.200000,-56.1706619
118097449.472000,-56.3901329
118444591.744000,-56.4955292
118791734.016000,-56.6612701
119138876.288000,-56.7682533
119486018.560000,-56.8643646
119833160.832000,-56.9559937
120180303.104000,-57.333744
120527445.376000,-57.4556732
120874587.648000,-57.8032951
121221729.920000,-58.2230301
121568872.192000,-58.5301628
121916014.464000,-58.8905106
122263156.736000,-59.078392
122610299.008000,-59.7348404
122957441.280000,-60.4916382
123304583.552000,-60.837265
123651725.824000,-61.337574
123998868.096000,-61.3864784
124346010.368000,-61.7335243
124693152.640000,-61.2459793
125040294.912000,-60.6907082
125387437.184000,-62.2292557
125734579.456000,-62.5125198
126081721.728000,-62.9133911
126428864.000000,-62.3004951
126776006.272000,-62.0145607
127123148.544000,-61.8682404
127470290.816000,-62.3105965
127817433.088000,-61.8430939
128164575.360000,-62.0216331
128511717.632000,-61.69207
128858859.904000,-61.3498497
129206002.176000,-61.3862877
129553144.448000,-61.0013161
129900286.720000,-60.7648277
130247428.992000,-60.8962517
130594571.264000,-60.565876
130941713.536000,-60.3530197
131288855.808000,-60.5507774
131635998.080000,-60.5330582
131983140.352000,-60.8253365
132330282.624000,-61.1711235
132677424.896000,-61.6683388
133024567.168000,-61.7695885
133371709.440000,-62.5641899
133718851.712000,-63.2801208
134065993.984000,-63.9288025
134413136.256000,-63.746582
134760278.528000,-64.3046799
135107420.800000,-65.4991379
135454563.072000,-65.530632
135801705.344000,-66.1625366
136148847.616000,-66.6265564
136495989.888000,-66.9200745
136843132.160000,-66.5336456
137190274.432000,-67.0507278
137537416.704000,-67.4532928
137884558.976000,-66.6689835
138231701.248000,-67.2258148
138578843.520000,-67.2240219
138925985.792000,-66.7904663
139273128.064000,-66.8794174
139620270.336000,-66.6464081
139967412.608000,-66.7204132
140314554.880000,-66.2420731
140661697.152000,-66.1639709
141008839.424000,-65.5796051
141355981.696000,-65.1960678
141703123.968000,-65.5846329
142050266.240000,-65.0770187
142397408.512000,-64.5943985
142744550.784000,-65.0102234
143091693.056000,-64.8650513
143438835.328000,-64.8578339
143785977.600000,-65.0758896
144133119.872000,-64.6508255
144480262.144000,-64.3734818
144827404.416000,-64.8006287
145174546.688000,-64.866539
145521688.960000,-64.4849701
145868831.232000,-65.1148911
146215973.504000,-65.1713791
146563115.776000,-65.7609024
146910258.048000,-66.275322
147257400.320000,-66.382225
147604542.592000,-66.2942047
147951684.864000,-67.0817719
148298827.136000,-67.2978287
148645969.408000,-67.3595505
148993111.680000,-68.0756912
149340253.952000,-68.5989838
149687396.224000,-67.920517
150034538.496000,-66.6823425
150381680.768000,-68.9770889
150728823.040000,-70.7843018
151075965.312000,-71.2663193
151423107.584000,-71.7759552
151770249.856000,-71.8429565
152117392.128000,-71.3952179
152464534.400000,-72.6651077
152811676.672000,-72.0800781
153158818.944000,-72.756073
153505961.216000,-73.3375549
153853103.488000,-73.2448807
154200245.760000,-74.1551056
154547388.032000,-74.3418121
154894530.304000,-74.4360123
155241672.576000,-73.8884735
155588814.848000,-73.8304062
155935957.120000,-74.3494263
156283099.392000,-73.5590668
156630241.664000,-74.1114655
156977383.936000,-73.5518799
157324526.208000,-73.1580658
157671668.480000,-73.5674438
158018810.752000,-72.819458
158365953.024000,-72.801857
158713095.296000,-72.2363281
159060237.568000,-72.8150482
159407379.840000,-71.3707657
159754522.112000,-71.1266632
160101664.384000,-71.0427933
160448806.656000,-70.7216263
160795948.928000,-70.242981
161143091.200000,-69.896904
161490233.472000,-70.225296
161837375.744000,-69.6448822
162184518.016000,-68.8968353
162531660.288000,-69.4745407
162878802.560000,-68.7168884
163225944.832000,-69.2755585
163573087.104000,-68.755188
163920229.376000,-67.9984283
164267371.648000,-68.1593399
164614513.920000,-67.9502869
164961656.192000,-67.9020538
165308798.464000,-67.3178406
165655940.736000,-66.8540726
166003083.008000,-66.7454834
166350225.280000,-67.0885773
166697367.552000,-66.535553
167044509.824000,-66.2198334
167391652.096000,-65.9458542
167738794.368000,-65.299057
168085936.640000,-65.3381882
168433078.912000,-65.4688492
168780221.184000,-65.0941238
169127363.456000,-64.8977966
169474505.728000,-64.5254135
169821648.000000,-64.1460114
170168790.272000,-63.8832054
170515932.544000,-63.6150398
170863074.816000,-62.9917717
171210217.088000,-62.5886154
171557359.360000,-62.6097565
171904501.632000,-62.3984489
172251643.904000,-61.9043159
172598786.176000,-61.3145981
172945928.448000,-61.1442719
173293070.720000,-60.940506
173640212.992000,-60.4674339
173987355.264000,-59.9014015
174334497.536000,-59.3654671
174681639.808000,-59.42696
175028782.080000,-58.9922218
175375924.352000,-58.6364365
175723066.624000,-58.4239426
176070208.896000,-57.9541702
176417351.168000,-57.6487617
176764493.440000,-57.5491524
177111635.712000,-57.2309914
177458777.984000,-57.2415237
177805920.256000,-56.8236313
178153062.528000,-56.814415
178500204.800000,-56.7636261
178847347.072000,-56.5285378
179194489.344000,-56.4194641
179541631.616000,-56.5167542
179888773.888000,-56.3901291
180235916.160000,-56.2017937
180583058.432000,-56.1212006
180930200.704000,-56.3076553
181277342.976000,-56.2323265
181624485.248000,-56.2744751
181971627.520000,-56.2894707
182318769.792000,-56.1995735
182665912.064000,-56.3192368
183013054.336000,-56.3296394
183360196.608000,-56.4317131
183707338.880000,-56.3757706
184054481.152000,-56.6086121
184401623.424000,-56.6442528
184748765.696000,-56.7917366
185095907.968000,-56.7394066
185443050.240000,-57.0462074
185790192.512000,-57.0897751
186137334.784000,-57.2575493
186484477.056000,-57.5610008
186831619.328000,-57.6044884
187178761.600000,-57.8853645
187525903.872000,-58.3230934
187873046.144000,-58.5403061
188220188.416000,-58.7982368
188567330.688000,-59.0712547
188914472.960000,-59.3639145
189261615.232000,-59.4252892
189608757.504000,-60.0041428
189955899.776000,-59.9219055
190303042.048000,-60.2542229
190650184.320000,-60.0179253
190997326.592000,-60.1867638
191344468.864000,-59.9224815
191691611.136000,-59.5220451
192038753.408000,-59.4383888
192385895.680000,-59.2553406
192733037.952000,-58.7311172
193080180.224000,-58.3294106
193427322.496000,-57.7841377
193774464.768000,-57.3284683
194121607.040000,-56.7734489
194468749.312000,-55.9696236
