Frequency_Hz,Amplitude
39643296.000000,-74.85923
39990438.272000,-74.7188492
40337580.544000,-75.0989609
40684722.816000,-73.7151489
41031865.088000,-74.3422394
41379007.360000,-73.3587189
41726149.632000,-74.3552933
42073291.904000,-74.2773438
42420434.176000,-72.7686996
42767576.448000,-72.4657516
43114718.720000,-72.2987976
43461860.992000,-71.0512161
43809003.264000,-69.9906769
44156145.536000,-68.9048157
44503287.808000,-67.6384811
44850430.080000,-66.2379684
45197572.352000,-65.0071945
45544714.624000,-63.5407829
45891856.896000,-61.9931984
46238999.168000,-59.3217506
46586141.440000,-56.3475838
46933283.712000,-53.0998383
47280425.984000,-51.4020691
47627568.256000,-52.0653267
47974710.528000,-55.1473961
48321852.800000,-58.2536278
48668995.072000,-60.7611351
49016137.344000,-62.3113861
49363279.616000,-64.2341156
49710421.888000,-65.482666
50057564.160000,-66.4383392
50404706.432000,-67.5290985
50751848.704000,-68.0698547
51098990.976000,-69.004097
51446133.248000,-68.6543427
51793275.520000,-70.1229706
52140417.792000,-70.0473022
52487560.064000,-70.4831467
52834702.336000,-71.0369034
53181844.608000,-71.9631958
53528986.880000,-71.128624
53876129.152000,-70.7929535
54223271.424000,-70.964798
54570413.696000,-70.9770737
54917555.968000,-71.1950378
55264698.240000,-71.0325241
55611840.512000,-70.0983963
55958982.784000,-69.8434982
56306125.056000,-70.6863098
56653267.328000,-70.9300537
57000409.600000,-70.6777344
57347551.872000,-70.0174637
57694694.144000,-70.0955582
58041836.416000,-69.8505859
58388978.688000,-70.3723145
58736120.960000,-69.4806595
59083263.232000,-69.7274933
59430405.504000,-69.9197845
59777547.776000,-69.1933441
60124690.048000,-69.2384033
60471832.320000,-69.0149612
60818974.592000,-69.0293884
61166116.864000,-68.9611053
61513259.136000,-68.3701935
61860401.408000,-68.1741714
62207543.680000,-68.3407593
62554685.952000,-68.1194077
62901828.224000,-68.3562241
63248970.496000,-67.8062057
63596112.768000,-67.7441406
63943255.040000,-67.3209839
64290397.312000,-67.070137
64637539.584000,-66.5303192
64984681.856000,-66.1848221
65331824.128000,-66.2197266
65678966.400000,-65.3457565
66026108.672000,-64.9013596
66373250.944000,-64.4337311
66720393.216000,-63.880928
67067535.488000,-63.0004768
67414677.760000,-61.8868141
67761820.032000,-60.5850677
68108962.304000,-59.9720879
68456104.576000,-59.649868
68803246.848000,-61.2326012
69150389.120000,-64.399826
69497531.392000,-67.3990479
69844673.664000,-71.0413818
70191815.936000,-73.4438095
70538958.208000,-74.5224457
70886100.480000,-74.9409866
71233242.752000,-74.7233124
71580385.024000,-73.4409485
71927527.296000,-73.2497025
72274669.568000,-72.5025635
72621811.840000,-72.0976639
72968954.112000,-70.853981
73316096.384000,-70.6743164
73663238.656000,-70.9021759
74010380.928000,-71.0295715
74357523.200000,-70.2567139
74704665.472000,-70.4766388
75051807.744000,-69.4032974
75398950.016000,-69.6147842
75746092.288000,-69.8536072
76093234.560000,-68.9387131
76440376.832000,-68.9459915
76787519.104000,-69.1506729
77134661.376000,-69.16996
77481803.648000,-68.8584061
77828945.920000,-68.7653275
78176088.192000,-69.4208679
78523230.464000,-69.3066483
78870372.736000,-68.8560333
79217515.008000,-69.1528473
79564657.280000,-69.0629959
79911799.552000,-69.1624146
80258941.824000,-69.4073029
80606084.096000,-69.2972488
80953226.368000,-69.2036591
81300368.640000,-68.7993698
81647510.912000,-69.3795471
81994653.184000,-68.9600372
82341795.456000,-69.3069153
82688937.728000,-69.3106232
83036080.000000,-69.1345978
83383222.272000,-68.7182846
83730364.544000,-68.9796219
84077506.816000,-68.0413132
84424649.088000,-68.1340714
84771791.360000,-68.4400101
85118933.632000,-68.160347
85466075.904000,-67.4855652
85813218.176000,-67.0268631
86160360.448000,-66.9675446
86507502.720000,-66.3563538
86854644.992000,-65.9226532
87201787.264000,-65.4234009
87548929.536000,-65.3069077
87896071.808000,-64.5831757
88243214.080000,-64.2350922
88590356.352000,-63.8624992
88937498.624000,-63.6411476
89284640.896000,-63.3069725
89631783.168000,-63.1488724
89978925.440000,-63.2112808
90326067.712000,-63.0442276
90673209.984000,-63.4730072
91020352.256000,-63.6011238
91367494.528000,-63.625206
91714636.800000,-64.3272018
92061779.072000,-64.1425018
92408921.344000,-64.6957474
92756063.616000,-64.8496704
93103205.888000,-65.1207275
93450348.160000,-64.9361877
93797490.432000,-65.2811813
94144632.704000,-65.8687973
94491774.976000,-65.8426666
94838917.248000,-66.5963058
95186059.520000,-67.6435471
95533201.792000,-67.6006775
95880344.064000,-68.2699203
96227486.336000,-67.8472748
96574628.608000,-68.5863724
96921770.880000,-68.984436
97268913.152000,-69.1779327
97616055.424000,-68.544693
97963197.696000,-69.544632
98310339.968000,-69.4525452
98657482.240000,-68.5436554
99004624.512000,-68.204361
99351766.784000,-68.3313675
99698909.056000,-67.4949646
100046051.328000,-68.0787964
100393193.600000,-68.1194763
100740335.872000,-67.6646957
101087478.144000,-67.3016891
101434620.416000,-67.4276886
101781762.688000,-66.5688858
102128904.960000,-66.688446
102476047.232000,-65.9199219
102823189.504000,-65.4349976
103170331.776000,-65.3465195
103517474.048000,-64.5180206
103864616.320000,-63.5712128
104211758.592000,-63.1086235
104558900.864000,-62.1852913
104906043.136000,-61.2066307
105253185.408000,-59.8164597
105600327.680000,-58.7027817
105947469.952000,-57.4111633
106294612.224000,-56.3879318
106641754.496000,-55.0240822
106988896.768000,-54.0410423
107336039.040000,-52.9109879
107683181.312000,-52.1881599
108030323.584000,-51.5943985
108377465.856000,-51.2960739
108724608.128000,-51.1490479
109071750.400000,-51.1189766
109418892.672000,-51.3660049
109766034.944000,-51.6049805
110113177.216000,-51.8364334
110460319.488000,-51.984108
110807461.760000,-52.3475952
111154604.032000,-52.7593498
111501746.304000,-52.9049377
111848888.576000,-53.1972198
112196030.848000,-53.4034042
112543173.120000,-53.5779533
112890315.392000,-53.7225151
113237457.664000,-54.0885544
113584599.936000,-54.1443138
113931742.208000,-54.3487358
114278884.480000,-54.5323944
114626026.752000,-54.6659775
114973169.024000,-54.9743576
115320311.296000,-55.173439
115667453.568000,-55.2435951
116014595.840000,-55.4146729
116361738.112000,-55.6318741
116708880.384000,-55.6990433
117056022.656000,-55.8370934
117403164.928000,-56.1030159
117750307.200000,-56.0504227
118097449.472000,-56.3500023
118444591.744000,-56.4533424
118791734.016000,-56.528904
119138876.288000,-56.7095833
119486018.560000,-56.8971062
119833160.832000,-57.1329002
120180303.104000,-57.231308
120527445.376000,-57.3055687
120874587.648000,-57.739296
121221729.920000,-57.9823494
121568872.192000,-58.6317291
121916014.464000,-58.8277359
122263156.736000,-59.3054466
122610299.008000,-59.8579483
122957441.280000,-60.2039223
123304583.552000,-60.9561996
123651725.824000,-61.1155548
123998868.096000,-61.5015526
124346010.368000,-61.7091599
124693152.640000,-61.7402
125040294.912000,-60.6235924
125387437.184000,-61.8344383
125734579.456000,-62.8355293
126081721.728000,-62.2853241
126428864.000000,-62.3609924
126776006.272000,-62.3182259
127123148.544000,-62.1273384
127470290.816000,-62.0623169
127817433.088000,-62.0130272
128164575.360000,-61.6374512
128511717.632000,-61.681778
128858859.904000,-61.6929092
129206002.176000,-61.3789253
129553144.448000,-61.2534676
129900286.720000,-61.0473137
130247428.992000,-60.769104
130594571.264000,-60.6581383
130941713.536000,-60.826416
131288855.808000,-60.5646591
131635998.080000,-60.6083755
131983140.352000,-60.6000938
132330282.624000,-61.2115364
132677424.896000,-61.6174545
133024567.168000,-61.8957176
133371709.440000,-62.731739
