Frequency_Hz,Amplitude
39643296.000000,-74.7727051
39990438.272000,-74.9031448
40337580.544000,-75.0923843
40684722.816000,-74.4712219
41031865.088000,-74.363533
41379007.360000,-74.6095963
41726149.632000,-74.35746
42073291.904000,-73.5586395
42420434.176000,-73.3634644
42767576.448000,-72.6669235
43114718.720000,-71.8398743
43461860.992000,-70.9485626
43809003.264000,-69.961792
44156145.536000,-68.5875397
44503287.808000,-67.8911057
44850430.080000,-66.5832214
45197572.352000,-65.0928879
45544714.624000,-63.1529427
45891856.896000,-61.5368652
46238999.168000,-59.2555771
46586141.440000,-56.2515411
46933283.712000,-53.0592728
47280425.984000,-51.336834
47627568.256000,-52.0063782
47974710.528000,-55.2493629
48321852.800000,-58.068367
48668995.072000,-60.4959335
49016137.344000,-62.5684624
49363279.616000,-63.9274139
49710421.888000,-64.8722382
50057564.160000,-66.5979385
50404706.432000,-68.228157
50751848.704000,-68.2536011
51098990.976000,-69.2774887
51446133.248000,-69.3537827
51793275.520000,-69.664505
52140417.792000,-69.8264542
52487560.064000,-69.9362793
52834702.336000,-70.5526047
53181844.608000,-70.3931427
53528986.880000,-70.9095306
53876129.152000,-71.3961105
54223271.424000,-70.286377
54570413.696000,-71.3432541
54917555.968000,-70.4740372
55264698.240000,-70.5476074
55611840.512000,-70.8919144
55958982.784000,-70.2702942
56306125.056000,-70.1690598
56653267.328000,-70.1980286
57000409.600000,-69.9695587
57347551.872000,-69.6117935
57694694.144000,-70.056778
58041836.416000,-70.2856979
58388978.688000,-70.2560806
58736120.960000,-69.8258133
59083263.232000,-69.9340363
59430405.504000,-69.2660522
59777547.776000,-69.168869
60124690.048000,-68.9034119
60471832.320000,-69.8048096
60818974.592000,-68.6064148
61166116.864000,-69.1708832
61513259.136000,-68.8920822
61860401.408000,-68.1285782
62207543.680000,-68.2574615
62554685.952000,-67.6857071
62901828.224000,-68.0143051
63248970.496000,-67.6211548
63596112.768000,-67.4636765
63943255.040000,-67.291832
64290397.312000,-66.6277695
64637539.584000,-65.9755936
64984681.856000,-66.2192154
65331824.128000,-65.7496262
65678966.400000,-65.216011
66026108.672000,-65.1014786
66373250.944000,-64.2389145
66720393.216000,-63.5847282
67067535.488000,-62.7719917
67414677.760000,-62.0177803
67761820.032000,-60.8811798
68108962.304000,-59.9248962
68456104.576000,-59.7779083
68803246.848000,-61.1741257
69150389.120000,-64.0997543
69497531.392000,-67.775116
69844673.664000,-71.0403214
70191815.936000,-73.1579895
70538958.208000,-73.6796875
70886100.480000,-74.7185593
71233242.752000,-73.972023
71580385.024000,-73.1054306
71927527.296000,-71.5775528
72274669.568000,-72.4490967
72621811.840000,-72.0323639
72968954.112000,-71.1141739
73316096.384000,-70.7642975
73663238.656000,-70.6735916
74010380.928000,-70.775444
74357523.200000,-70.8324509
74704665.472000,-69.3177414
75051807.744000,-68.9369278
75398950.016000,-69.6939087
75746092.288000,-69.0391846
76093234.560000,-69.4470444
76440376.832000,-68.4256058
76787519.104000,-69.3960114
77134661.376000,-69.4415817
77481803.648000,-69.0516281
77828945.920000,-68.5618439
78176088.192000,-68.7676697
78523230.464000,-68.913887
78870372.736000,-69.2384644
79217515.008000,-68.4284134
79564657.280000,-69.6976089
79911799.552000,-69.1570129
80258941.824000,-69.2851334
80606084.096000,-69.5851593
80953226.368000,-70.0075989
81300368.640000,-68.9321289
81647510.912000,-69.232933
81994653.184000,-69.1162262
82341795.456000,-69.29953
82688937.728000,-69.3451614
83036080.000000,-68.8649826
83383222.272000,-68.9251251
83730364.544000,-68.9413528
84077506.816000,-68.4126129
84424649.088000,-68.3590546
84771791.360000,-68.0856857
85118933.632000,-68.3164139
85466075.904000,-67.5939484
85813218.176000,-67.4769821
86160360.448000,-67.3109741
86507502.720000,-66.5869217
86854644.992000,-65.9773407
87201787.264000,-65.5235672
87548929.536000,-65.4326706
87896071.808000,-64.9603348
88243214.080000,-64.2931061
88590356.352000,-63.9692726
88937498.624000,-63.6694946
89284640.896000,-63.0161018
89631783.168000,-63.1361427
89978925.440000,-62.6906052
90326067.712000,-62.6901169
90673209.984000,-63.4919128
91020352.256000,-63.555584
91367494.528000,-63.6949768
91714636.800000,-64.2216034
92061779.072000,-64.1836853
92408921.344000,-64.5224075
92756063.616000,-64.5792389
93103205.888000,-64.8844528
93450348.160000,-64.7243042
93797490.432000,-65.1661224
94144632.704000,-66.1004639
94491774.976000,-65.7416382
94838917.248000,-67.0416794
95186059.520000,-66.7383347
95533201.792000,-67.4295654
95880344.064000,-68.0444489
96227486.336000,-69.1746979
96574628.608000,-68.0847015
96921770.880000,-68.8027725
97268913.152000,-68.8715668
97616055.424000,-69.0615997
97963197.696000,-68.6451797
98310339.968000,-68.5049133
98657482.240000,-69.08815
99004624.512000,-68.8278046
99351766.784000,-68.4881592
99698909.056000,-68.4666519
100046051.328000,-68.3633575
100393193.600000,-67.9202576
100740335.872000,-67.6864166
101087478.144000,-67.2421494
101434620.416000,-66.9112167
101781762.688000,-66.8101349
102128904.960000,-65.9805069
102476047.232000,-66.2112808
102823189.504000,-65.750824
103170331.776000,-65.2290573
103517474.048000,-64.159935
103864616.320000,-63.964119
104211758.592000,-63.0587502
104558900.864000,-62.0998802
104906043.136000,-61.1008339
105253185.408000,-60.1347694
105600327.680000,-58.8825302
105947469.952000,-57.4314384
106294612.224000,-56.3155479
106641754.496000,-55.1317978
106988896.768000,-54.0965881
107336039.040000,-52.9628716
107683181.312000,-52.1748848
108030323.584000,-51.5539665
108377465.856000,-51.2652512
108724608.128000,-51.189991
109071750.400000,-51.1787148
109418892.672000,-51.2631493
109766034.944000,-51.5981941
110113177.216000,-51.8558846
110460319.488000,-52.157383
110807461.760000,-52.4363976
111154604.032000,-52.6997299
111501746.304000,-52.94767
111848888.576000,-53.0699959
112196030.848000,-53.3410378
112543173.120000,-53.6045647
112890315.392000,-53.7341919
113237457.664000,-54.01651
113584599.936000,-54.1743279
113931742.208000,-54.3579216
114278884.480000,-54.4141922
114626026.752000,-54.7449837
114973169.024000,-54.9662132
115320311.296000,-55.0963287
115667453.568000,-55.3159904
116014595.840000,-55.3751755
116361738.112000,-55.5788536
116708880.384000,-55.7339592
117056022.656000,-55.7826424
117403164.928000,-56.0073395
117750307.200000,-56.1745186
118097449.472000,-56.3417397
118444591.744000,-56.3563271
118791734.016000,-56.6416969
119138876.288000,-56.67976
119486018.560000,-56.8716011
119833160.832000,-57.1808739
120180303.104000,-57.1092262
120527445.376000,-57.5713615
120874587.648000,-57.694149
121221729.920000,-58.2272186
121568872.192000,-58.4304924
121916014.464000,-59.0080185
122263156.736000,-59.3432808
122610299.008000,-59.7684326
122957441.280000,-60.4514084
123304583.552000,-61.097332
123651725.824000,-61.4687195
123998868.096000,-61.8111725
124346010.368000,-61.7677879
124693152.640000,-61.4249687
125040294.912000,-60.1221695
125387437.184000,-62.0194855
125734579.456000,-62.5960312
126081721.728000,-62.3436584
126428864.000000,-62.5429497
126776006.272000,-62.4228821
127123148.544000,-62.1236229
127470290.816000,-61.9746094
127817433.088000,-62.1858406
128164575.360000,-61.8253174
128511717.632000,-61.3856163
128858859.904000,-61.2962189
129206002.176000,-61.3899307
129553144.448000,-61.0680351
129900286.720000,-61.1118088
130247428.992000,-60.7960663
130594571.264000,-60.4397888
130941713.536000,-60.6347923
131288855.808000,-60.5952339
131635998.080000,-61.0868759
131983140.352000,-61.187603
132330282.624000,-61.3016739
132677424.896000,-61.4909668
133024567.168000,-61.9351845
133371709.440000,-62.7243805
133718851.712000,-63.2815018
134065993.984000,-63.5709419
134413136.256000,-64.2462387
134760278.528000,-64.7015839
135107420.800000,-65.099762
135454563.072000,-65.442543
135801705.344000,-65.9774704
136148847.616000,-66.0511398
136495989.888000,-66.4283142
136843132.160000,-66.8059082
137190274.432000,-66.3749542
137537416.704000,-66.9161682
137884558.976000,-66.8845825
138231701.248000,-66.641037
138578843.520000,-66.8735275
138925985.792000,-66.8964844
139273128.064000,-66.7399063
139620270.336000,-66.8164673
139967412.608000,-66.7166519
140314554.880000,-66.2597733
140661697.152000,-66.3634872
141008839.424000,-65.804512
141355981.696000,-65.4984207
141703123.968000,-65.2639923
142050266.240000,-64.9737167
142397408.512000,-65.0618744
142744550.784000,-64.5444336
143091693.056000,-64.2729034
143438835.328000,-64.4316483
143785977.600000,-64.4885559
144133119.872000,-64.3137054
144480262.144000,-64.5922623
144827404.416000,-64.2116928
145174546.688000,-64.7633133
145521688.960000,-64.8610687
145868831.232000,-65.0658493
146215973.504000,-65.5086288
146563115.776000,-65.8215027
146910258.048000,-65.8349152
147257400.320000,-66.5057755
147604542.592000,-66.5913086
147951684.864000,-66.8448715
148298827.136000,-67.0022507
148645969.408000,-67.9165039
148993111.680000,-68.1088409
149340253.952000,-68.2489548
149687396.224000,-68.1511002
150034538.496000,-67.2227631
150381680.768000,-69.0427933
150728823.040000,-69.9738693
151075965.312000,-71.0253067
151423107.584000,-71.2078705
151770249.856000,-71.5817108
152117392.128000,-71.8336639
152464534.400000,-73.0211105
152811676.672000,-73.2681732
153158818.944000,-73.2078629
153505961.216000,-73.2941971
153853103.488000,-73.3011627
154200245.760000,-74.1143723
154547388.032000,-75.0829468
154894530.304000,-73.8326035
155241672.576000,-73.4750137
155588814.848000,-73.9194641
155935957.120000,-74.399147
156283099.392000,-74.3685226
156630241.664000,-74.2436829
156977383.936000,-72.6039658
157324526.208000,-73.134613
157671668.480000,-72.796669
158018810.752000,-72.8602982
158365953.024000,-72.0287857
158713095.296000,-73.0975571
159060237.568000,-71.6346207
159407379.840000,-71.7767105
159754522.112000,-71.1933365
160101664.384000,-70.7807159
160448806.656000,-70.8570938
160795948.928000,-69.7471924
161143091.200000,-70.3787155
161490233.472000,-69.9177094
161837375.744000,-69.5302277
162184518.016000,-69.7962723
162531660.288000,-68.9470825
162878802.560000,-68.7295685
163225944.832000,-68.182785
163573087.104000,-68.5405884
163920229.376000,-68.7854385
164267371.648000,-68.0392075
164614513.920000,-68.0080566
164961656.192000,-67.3470764
165308798.464000,-67.6059952
165655940.736000,-67.0075989
166003083.008000,-66.8269424
166350225.280000,-66.6720276
166697367.552000,-66.1676025
167044509.824000,-66.1249313
167391652.096000,-65.9295807
167738794.368000,-66.0840683
168085936.640000,-65.4251328
168433078.912000,-65.1158905
168780221.184000,-64.9216003
169127363.456000,-64.993721
169474505.728000,-64.6142807
169821648.000000,-63.9407272
170168790.272000,-63.6795921
170515932.544000,-63.4226875
170863074.816000,-63.1479149
171210217.088000,-62.6406631
171557359.360000,-62.4044762
171904501.632000,-62.1834106
172251643.904000,-61.7770691
172598786.176000,-61.4809875
172945928.448000,-61.2354622
173293070.720000,-60.6454048
173640212.992000,-60.2218094
173987355.264000,-60.1655731
174334497.536000,-59.679451
174681639.808000,-59.4034386
175028782.080000,-58.9832191
175375924.352000,-58.6610069
175723066.624000,-58.3030128
176070208.896000,-58.0541573
176417351.168000,-57.6989212
176764493.440000,-57.6553421
177111635.712000,-57.1781998
177458777.984000,-57.1904602
177805920.256000,-56.9799995
178153062.528000,-56.8638916
178500204.800000,-56.7069855
178847347.072000,-56.6403427
179194489.344000,-56.4986038
179541631.616000,-56.3808556
179888773.888000,-56.2310104
180235916.160000,-56.2092781
180583058.432000,-56.1304512
180930200.704000,-56.0894852
181277342.976000,-56.3153954
181624485.248000,-56.126236
181971627.520000,-56.1464729
182318769.792000,-56.3400459
182665912.064000,-56.3462296
183013054.336000,-56.2434311
183360196.608000,-56.400116
183707338.880000,-56.4408417
184054481.152000,-56.5564651
184401623.424000,-56.7905388
184748765.696000,-56.6883812
185095907.968000,-56.7661552
185443050.240000,-57.0368767
185790192.512000,-57.1890755
186137334.784000,-57.3629417
186484477.056000,-57.3675804
186831619.328000,-57.6493988
187178761.600000,-58.1825752
187525903.872000,-58.2818832
187873046.144000,-58.4912338
188220188.416000,-58.9733734
188567330.688000,-59.0850601
188914472.960000,-59.404274
189261615.232000,-59.6004486
189608757.504000,-59.6238632
189955899.776000,-59.7853203
190303042.048000,-60.2264366
190650184.320000,-60.1643028
190997326.592000,-60.254837
191344468.864000,-60.0846024
191691611.136000,-59.7067032
192038753.408000,-59.7678757
192385895.680000,-59.1817627
192733037.952000,-59.086483
193080180.224000,-58.2027245
193427322.496000,-57.7715073
193774464.768000,-57.3926735
194121607.040000,-56.6036911
194468749.312000,-56.0151787
194815891.584000,-55.3319397
195163033.856000,-54.5888481
195510176.128000,-53.7213631
195857318.400000,-53.0138435
196204460.672000,-52.2609978
196551602.944000,-51.4583855
196898745.216000,-50.6592712
197245887.488000,-49.8041725
197593029.760000,-48.9750862
197940172.032000,-48.1680946
198287314.304000,-47.406002
198634456.576000,-46.7497139
198981598.848000,-46.12743
199328741.120000,-45.6575279
199675883.392000,-45.244545
200023025.664000,-45.0087547
200370167.936000,-44.8413925
200717310.208000,-44.8219147
201064452.480000,-44.791256
201411594.752000,-44.9121246
201758737.024000,-45.0024147
202105879.296000,-45.2055702
202453021.568000,-45.3566284
