Frequency_Hz,Amplitude
39643296.000000,-75.2881622
39990438.272000,-75.7144318
40337580.544000,-74.633667
40684722.816000,-75.0490341
41031865.088000,-74.9994659
41379007.360000,-74.7698441
41726149.632000,-73.279007
42073291.904000,-73.5804062
42420434.176000,-73.0191727
42767576.448000,-73.08741
43114718.720000,-72.2088623
43461860.992000,-71.2193069
43809003.264000,-70.1306992
44156145.536000,-68.9472885
44503287.808000,-67.9428787
44850430.080000,-66.6620789
45197572.352000,-64.9639511
45544714.624000,-63.6164398
45891856.896000,-61.5634155
46238999.168000,-59.061409
46586141.440000,-56.4223099
46933283.712000,-53.0814056
47280425.984000,-51.3602638
47627568.256000,-52.094429
47974710.528000,-54.9860649
48321852.800000,-58.2946358
48668995.072000,-60.5828476
49016137.344000,-62.3562965
49363279.616000,-64.0115509
49710421.888000,-65.1091766
50057564.160000,-66.472435
50404706.432000,-67.6371384
50751848.704000,-68.4536743
51098990.976000,-69.3334427
51446133.248000,-69.1605759
51793275.520000,-69.6945114
52140417.792000,-70.9540253
52487560.064000,-71.5624466
52834702.336000,-70.2355957
53181844.608000,-70.7017212
53528986.880000,-70.5972977
53876129.152000,-70.9407806
54223271.424000,-70.9224014
54570413.696000,-70.760582
54917555.968000,-71.0871201
55264698.240000,-70.7213745
55611840.512000,-71.0966187
55958982.784000,-70.9598618
56306125.056000,-70.4259872
56653267.328000,-70.8555679
57000409.600000,-70.385582
57347551.872000,-70.6021042
57694694.144000,-70.2837372
58041836.416000,-69.6490555
58388978.688000,-70.3519745
58736120.960000,-70.0306625
59083263.232000,-69.5773163
59430405.504000,-69.404747
59777547.776000,-69.063324
60124690.048000,-68.9873123
60471832.320000,-69.000885
60818974.592000,-69.3870773
61166116.864000,-69.1039124
61513259.136000,-68.940506
61860401.408000,-68.3729935
62207543.680000,-68.0279617
62554685.952000,-68.4524994
62901828.224000,-67.1614609
63248970.496000,-67.917366
63596112.768000,-67.4772644
63943255.040000,-67.153923
64290397.312000,-66.9889297
64637539.584000,-66.7107162
64984681.856000,-66.8094635
65331824.128000,-65.9551239
65678966.400000,-65.4614868
66026108.672000,-64.9835892
66373250.944000,-63.8561401
66720393.216000,-63.4000626
67067535.488000,-62.6921196
67414677.760000,-61.8229713
67761820.032000,-60.8180542
68108962.304000,-59.9822197
68456104.576000,-60.1365128
68803246.848000,-61.2386055
69150389.120000,-63.9594193
69497531.392000,-67.2617264
69844673.664000,-70.4359131
70191815.936000,-73.4158173
70538958.208000,-74.8087845
70886100.480000,-74.0875702
71233242.752000,-73.8937531
71580385.024000,-73.8319702
71927527.296000,-72.761528
72274669.568000,-72.1648788
72621811.840000,-71.3559113
72968954.112000,-71.3766708
73316096.384000,-71.3954163
73663238.656000,-71.2999115
74010380.928000,-70.4685822
74357523.200000,-70.7368469
74704665.472000,-70.0750198
75051807.744000,-69.8450851
75398950.016000,-69.4125061
75746092.288000,-69.0931244
76093234.560000,-69.8505173
76440376.832000,-69.6964035
76787519.104000,-69.1070557
77134661.376000,-68.6366348
77481803.648000,-69.1160507
77828945.920000,-68.6324615
78176088.192000,-69.0255127
78523230.464000,-68.8125458
78870372.736000,-68.4945602
79217515.008000,-69.2896652
79564657.280000,-69.7874222
79911799.552000,-69.1096649
80258941.824000,-68.383873
80606084.096000,-69.6159058
80953226.368000,-69.1508713
81300368.640000,-69.0083008
81647510.912000,-69.4820175
81994653.184000,-68.928772
82341795.456000,-68.8750458
82688937.728000,-69.449173
83036080.000000,-68.6277161
83383222.272000,-68.3553848
83730364.544000,-68.685257
84077506.816000,-68.5058289
84424649.088000,-68.2179413
84771791.360000,-67.7133713
85118933.632000,-68.0152435
85466075.904000,-67.6184616
85813218.176000,-67.7086868
86160360.448000,-67.3755264
86507502.720000,-66.3385239
86854644.992000,-66.1675797
87201787.264000,-65.4882202
87548929.536000,-65.5727158
87896071.808000,-64.7613144
88243214.080000,-64.3919373
88590356.352000,-63.9159813
88937498.624000,-63.5171852
89284640.896000,-63.418335
89631783.168000,-62.9913177
89978925.440000,-62.9226418
90326067.712000,-63.1701088
90673209.984000,-63.1382599
91020352.256000,-63.5003967
91367494.528000,-63.5951691
91714636.800000,-63.9724083
92061779.072000,-63.9904938
92408921.344000,-64.3776703
92756063.616000,-64.1465607
93103205.888000,-64.9335022
93450348.160000,-64.8769684
93797490.432000,-65.2351913
94144632.704000,-65.343132
94491774.976000,-65.8817291
94838917.248000,-66.3495483
95186059.520000,-67.0666275
95533201.792000,-67.0121155
95880344.064000,-68.3831558
96227486.336000,-68.330162
96574628.608000,-68.4229126
96921770.880000,-69.0847855
97268913.152000,-68.8732605
97616055.424000,-69.239296
97963197.696000,-68.9530258
98310339.968000,-68.2380295
98657482.240000,-69.1397705
99004624.512000,-68.3796768
99351766.784000,-68.3611832
99698909.056000,-68.1510696
100046051.328000,-68.0334778
100393193.600000,-67.6573868
100740335.872000,-67.5557861
101087478.144000,-67.0159149
101434620.416000,-67.100853
101781762.688000,-66.9183426
102128904.960000,-66.2610245
102476047.232000,-66.1632309
102823189.504000,-65.7048492
103170331.776000,-64.9910736
103517474.048000,-64.9095306
103864616.320000,-63.7819366
104211758.592000,-62.8214607
104558900.864000,-61.8629417
104906043.136000,-61.1065941
105253185.408000,-60.1174278
105600327.680000,-58.8092308
105947469.952000,-57.5030746
106294612.224000,-56.3778458
106641754.496000,-54.9717789
106988896.768000,-53.970623
107336039.040000,-53.1281624
107683181.312000,-52.1995125
108030323.584000,-51.6091156
108377465.856000,-51.3104019
108724608.128000,-51.1288757
109071750.400000,-51.1745834
109418892.672000,-51.3048744
109766034.944000,-51.5683365
110113177.216000,-51.8424454
110460319.488000,-52.1690102
110807461.760000,-52.3972473
111154604.032000,-52.7721558
111501746.304000,-52.876873
111848888.576000,-53.1582603
112196030.848000,-53.3577652
112543173.120000,-53.6135406
112890315.392000,-53.7878532
113237457.664000,-54.0164375
113584599.936000,-54.1103172
113931742.208000,-54.4887695
114278884.480000,-54.5047226
114626026.752000,-54.7361412
114973169.024000,-54.8861351
