Frequency_Hz,Amplitude
39643296.000000,-75.1693649
39990438.272000,-74.630806
40337580.544000,-75.6388245
40684722.816000,-74.8624649
41031865.088000,-75.0817947
41379007.360000,-74.400177
41726149.632000,-73.2314606
42073291.904000,-73.3310547
42420434.176000,-72.6935425
42767576.448000,-73.2845993
43114718.720000,-71.3926544
43461860.992000,-70.438797
43809003.264000,-70.5699844
44156145.536000,-69.4694672
44503287.808000,-67.856369
44850430.080000,-66.5435715
45197572.352000,-65.3770981
45544714.624000,-63.3226509
45891856.896000,-61.619194
46238999.168000,-59.2509117
46586141.440000,-56.3329849
46933283.712000,-53.0716553
47280425.984000,-51.3452568
47627568.256000,-52.1168022
47974710.528000,-55.0820312
48321852.800000,-58.0054169
48668995.072000,-60.6614113
49016137.344000,-62.290966
49363279.616000,-64.1867676
49710421.888000,-65.2182922
50057564.160000,-66.9600754
50404706.432000,-67.3396378
50751848.704000,-68.7441788
51098990.976000,-69.1091843
51446133.248000,-69.5589066
51793275.520000,-70.1166229
52140417.792000,-69.9421692
52487560.064000,-70.5821991
52834702.336000,-70.8530045
53181844.608000,-71.1855621
53528986.880000,-71.1483383
53876129.152000,-70.9811478
54223271.424000,-71.2896118
54570413.696000,-71.0580368
54917555.968000,-71.1117401
55264698.240000,-70.9147415
55611840.512000,-71.0406418
55958982.784000,-70.8534698
56306125.056000,-70.8465958
56653267.328000,-70.0495605
57000409.600000,-69.6946182
57347551.872000,-69.9602356
57694694.144000,-70.0133972
58041836.416000,-70.4887924
58388978.688000,-69.9551926
58736120.960000,-69.8417053
59083263.232000,-70.5261765
59430405.504000,-69.1781693
59777547.776000,-69.6266785
60124690.048000,-70.2156677
60471832.320000,-69.3085175
60818974.592000,-68.7074585
61166116.864000,-68.7703857
61513259.136000,-68.3562469
61860401.408000,-68.2759705
62207543.680000,-68.5831909
62554685.952000,-67.6429062
62901828.224000,-67.8509293
63248970.496000,-67.5660248
63596112.768000,-67.2573166
63943255.040000,-67.1564941
64290397.312000,-66.8570328
64637539.584000,-66.3813171
64984681.856000,-66.3441696
65331824.128000,-66.0329361
65678966.400000,-65.2930069
66026108.672000,-64.6689377
66373250.944000,-64.2811508
66720393.216000,-63.846199
67067535.488000,-62.7902679
67414677.760000,-61.864666
67761820.032000,-61.1447029
68108962.304000,-60.0160332
68456104.576000,-59.9099426
68803246.848000,-61.2450256
69150389.120000,-64.1435547
69497531.392000,-67.0359192
69844673.664000,-70.8599396
70191815.936000,-73.5440979
70538958.208000,-73.7956467
70886100.480000,-74.8532639
71233242.752000,-74.4352798
71580385.024000,-74.4337463
71927527.296000,-72.6486053
72274669.568000,-72.1757355
72621811.840000,-72.0719681
72968954.112000,-71.7284393
73316096.384000,-71.0922318
73663238.656000,-70.3094559
