Frequency_Hz,Amplitude
39643296.000000,-74.6336823
39990438.272000,-75.9615402
40337580.544000,-75.0388184
40684722.816000,-74.5079193
41031865.088000,-74.4457092
41379007.360000,-74.3894348
41726149.632000,-73.7841797
42073291.904000,-73.7173386
42420434.176000,-72.7085114
42767576.448000,-73.0929642
43114718.720000,-72.355011
43461860.992000,-71.584671
43809003.264000,-70.4428787
44156145.536000,-69.1248093
44503287.808000,-67.5729675
44850430.080000,-66.3698425
45197572.352000,-65.5989609
45544714.624000,-63.0903358
45891856.896000,-61.4113045
46238999.168000,-59.1819458
46586141.440000,-56.3524971
46933283.712000,-53.0357895
47280425.984000,-51.3124847
47627568.256000,-52.0129929
47974710.528000,-54.9752235
48321852.800000,-58.0761642
48668995.072000,-60.5692062
49016137.344000,-62.3765869
49363279.616000,-64.3766556
49710421.888000,-65.384964
50057564.160000,-66.2674637
50404706.432000,-67.5829468
50751848.704000,-68.559227
51098990.976000,-69.0619125
51446133.248000,-69.3837891
51793275.520000,-69.9371338
52140417.792000,-70.6447678
52487560.064000,-70.4070206
52834702.336000,-70.2260895
53181844.608000,-71.1824265
53528986.880000,-70.600647
53876129.152000,-71.2427444
54223271.424000,-70.802597
54570413.696000,-71.1490402
54917555.968000,-70.7001495
55264698.240000,-70.8995514
55611840.512000,-70.5854263
55958982.784000,-70.9238129
56306125.056000,-71.2324448
56653267.328000,-71.008812
57000409.600000,-70.5967255
57347551.872000,-70.6144485
57694694.144000,-70.8528748
58041836.416000,-69.4095688
58388978.688000,-70.1946259
58736120.960000,-69.778656
59083263.232000,-69.4208221
59430405.504000,-69.501564
59777547.776000,-69.664978
60124690.048000,-69.0451584
60471832.320000,-68.9664078
60818974.592000,-69.0840149
61166116.864000,-68.6483383
61513259.136000,-67.8604965
61860401.408000,-68.4004745
62207543.680000,-68.4245224
62554685.952000,-68.2252579
62901828.224000,-67.6345062
63248970.496000,-67.5688858
63596112.768000,-67.6019592
63943255.040000,-67.2786331
64290397.312000,-67.0563507
64637539.584000,-66.848381
64984681.856000,-66.4433136
65331824.128000,-65.9889603
65678966.400000,-65.5914078
66026108.672000,-64.6912231
66373250.944000,-64.0899277
66720393.216000,-63.7527199
67067535.488000,-62.6876869
67414677.760000,-61.6363449
67761820.032000,-60.6777344
68108962.304000,-59.9492378
68456104.576000,-59.8865318
68803246.848000,-61.5029068
69150389.120000,-63.895977
69497531.392000,-67.8180466
69844673.664000,-71.4216537
