Frequency_Hz,Amplitude
39643296.000000,-74.8268509
39990438.272000,-74.7746658
40337580.544000,-75.4654312
40684722.816000,-74.0210495
41031865.088000,-74.5705109
41379007.360000,-74.2779388
41726149.632000,-73.8685379
42073291.904000,-73.3698654
42420434.176000,-72.9871368
42767576.448000,-72.8431931
43114718.720000,-72.1694565
43461860.992000,-71.4706497
43809003.264000,-70.3689499
44156145.536000,-68.7125473
44503287.808000,-67.5397034
44850430.080000,-66.4241562
45197572.352000,-64.8692245
45544714.624000,-63.3265839
45891856.896000,-61.5295067
46238999.168000,-59.216156
46586141.440000,-56.3874283
46933283.712000,-53.2161407
47280425.984000,-51.3030968
47627568.256000,-52.1088715
47974710.528000,-55.0050659
48321852.800000,-58.0774612
48668995.072000,-60.424675
49016137.344000,-62.6686707
49363279.616000,-63.8563843
49710421.888000,-65.3777008
50057564.160000,-66.6450043
50404706.432000,-67.6272583
50751848.704000,-67.7938232
51098990.976000,-68.5846481
51446133.248000,-70.1251144
51793275.520000,-69.8058624
52140417.792000,-69.7696304
52487560.064000,-70.6613083
52834702.336000,-70.5613785
53181844.608000,-71.6839523
53528986.880000,-71.3001709
53876129.152000,-71.1340332
54223271.424000,-71.5544434
54570413.696000,-71.2090225
54917555.968000,-70.8176422
55264698.240000,-70.8113632
55611840.512000,-71.114502
55958982.784000,-70.0990524
56306125.056000,-71.0505447
56653267.328000,-70.5393372
57000409.600000,-70.0251846
57347551.872000,-70.7765503
57694694.144000,-70.5900269
58041836.416000,-70.233284
58388978.688000,-70.1761322
58736120.960000,-70.0765228
59083263.232000,-70.5382538
59430405.504000,-69.4729004
59777547.776000,-69.1596298
60124690.048000,-69.4884872
60471832.320000,-68.4414368
60818974.592000,-69.0019226
61166116.864000,-68.5989075
61513259.136000,-68.8795853
61860401.408000,-68.6683655
62207543.680000,-68.7301102
62554685.952000,-68.078804
62901828.224000,-67.7624969
63248970.496000,-68.0179367
63596112.768000,-67.6053772
63943255.040000,-66.838501
64290397.312000,-67.0660172
64637539.584000,-66.7886047
64984681.856000,-66.4725037
65331824.128000,-65.7872925
65678966.400000,-65.4022141
66026108.672000,-65.1593018
66373250.944000,-63.8051529
66720393.216000,-63.9021149
67067535.488000,-62.8728065
67414677.760000,-61.9084854
67761820.032000,-60.6864548
68108962.304000,-59.9769096
68456104.576000,-59.840004
68803246.848000,-61.3957253
69150389.120000,-64.063591
69497531.392000,-67.6300888
69844673.664000,-70.0718689
70191815.936000,-73.9466629
70538958.208000,-74.9099655
70886100.480000,-75.3832932
71233242.752000,-74.7267151
71580385.024000,-74.5645828
71927527.296000,-72.5165329
72274669.568000,-72.1372223
72621811.840000,-71.1284943
72968954.112000,-71.6627579
73316096.384000,-70.6755371
73663238.656000,-70.4818573
74010380.928000,-70.0542679
74357523.200000,-69.4000397
74704665.472000,-69.1853943
75051807.744000,-69.4953766
75398950.016000,-69.7087936
75746092.288000,-69.0373383
76093234.560000,-69.6989594
76440376.832000,-68.7900009
76787519.104000,-69.4169159
77134661.376000,-69.1476822
77481803.648000,-68.3813248
77828945.920000,-69.0364532
78176088.192000,-69.292778
78523230.464000,-68.6011429
78870372.736000,-68.6602325
79217515.008000,-68.7763519
79564657.280000,-68.9404449
79911799.552000,-68.9823837
80258941.824000,-68.7776413
80606084.096000,-68.8034058
80953226.368000,-68.8776321
81300368.640000,-69.2492676
81647510.912000,-69.3339996
81994653.184000,-69.0976639
82341795.456000,-69.0173264
82688937.728000,-68.7092133
83036080.000000,-68.7812119
83383222.272000,-69.2472992
83730364.544000,-68.5868225
84077506.816000,-68.9250793
84424649.088000,-67.9956894
84771791.360000,-68.3346558
85118933.632000,-67.9225693
85466075.904000,-67.4324188
85813218.176000,-67.6404572
86160360.448000,-66.625145
86507502.720000,-66.8704605
86854644.992000,-66.0166626
87201787.264000,-65.2818375
87548929.536000,-65.632164
87896071.808000,-64.6271439
88243214.080000,-64.5178833
88590356.352000,-63.7541885
88937498.624000,-63.630497
89284640.896000,-63.4978027
89631783.168000,-63.0566177
89978925.440000,-62.9921837
90326067.712000,-63.0020027
90673209.984000,-63.3227386
91020352.256000,-63.3676147
91367494.528000,-64.0911713
91714636.800000,-64.0590591
92061779.072000,-64.2989883
92408921.344000,-64.2466888
92756063.616000,-64.7320709
93103205.888000,-64.7586746
93450348.160000,-64.9833679
93797490.432000,-65.0752182
94144632.704000,-65.3218765
94491774.976000,-65.7496643
94838917.248000,-66.5948792
95186059.520000,-67.0755081
95533201.792000,-67.558197
95880344.064000,-68.1188965
96227486.336000,-68.6086884
96574628.608000,-68.4718552
96921770.880000,-68.6608734
97268913.152000,-69.2807388
97616055.424000,-68.9192505
97963197.696000,-68.8362503
98310339.968000,-68.3097076
98657482.240000,-68.8944931
99004624.512000,-68.4232864
99351766.784000,-68.2852325
