Frequency_Hz,Amplitude
39643296.000000,-76.2131119
39990438.272000,-76.2861938
40337580.544000,-75.1720047
40684722.816000,-74.610405
41031865.088000,-74.4917297
41379007.360000,-74.2190475
41726149.632000,-74.0585556
42073291.904000,-73.6684189
42420434.176000,-73.0729599
42767576.448000,-72.9413376
43114718.720000,-72.2088699
43461860.992000,-71.16819
43809003.264000,-70.6780167
44156145.536000,-68.9007339
44503287.808000,-67.4354324
44850430.080000,-66.5536423
45197572.352000,-65.1795044
45544714.624000,-63.7186356
45891856.896000,-61.5045815
46238999.168000,-59.2752914
46586141.440000,-56.439415
46933283.712000,-53.0628853
47280425.984000,-51.4159584
47627568.256000,-52.081852
47974710.528000,-55.0542412
48321852.800000,-58.0040054
48668995.072000,-60.4626808
49016137.344000,-62.3133736
49363279.616000,-63.9357605
49710421.888000,-65.1443405
50057564.160000,-66.5854263
50404706.432000,-67.1526337
50751848.704000,-68.1253891
51098990.976000,-68.1957169
51446133.248000,-69.8405991
51793275.520000,-69.953949
52140417.792000,-70.5213776
52487560.064000,-70.7251053
52834702.336000,-70.3514786
53181844.608000,-71.1549683
53528986.880000,-71.0263138
53876129.152000,-70.6075516
54223271.424000,-71.1306534
54570413.696000,-70.6746368
54917555.968000,-71.17453
55264698.240000,-71.7947006
55611840.512000,-70.7403564
55958982.784000,-70.8739853
56306125.056000,-70.860817
56653267.328000,-70.7595901
57000409.600000,-71.0848923
57347551.872000,-70.4462128
57694694.144000,-69.9458847
58041836.416000,-70.6457672
58388978.688000,-69.2860184
58736120.960000,-69.7399673
59083263.232000,-70.5056915
59430405.504000,-69.463623
59777547.776000,-69.6523895
60124690.048000,-69.0511017
60471832.320000,-69.717598
60818974.592000,-68.6395187
61166116.864000,-69.2501221
61513259.136000,-68.7274246
61860401.408000,-69.159729
62207543.680000,-68.2626343
62554685.952000,-68.1951981
62901828.224000,-67.6569977
63248970.496000,-67.6680298
63596112.768000,-67.5689926
63943255.040000,-67.4089737
64290397.312000,-66.7516174
64637539.584000,-66.6434631
64984681.856000,-66.4099274
65331824.128000,-65.5013885
65678966.400000,-65.1552048
66026108.672000,-65.0341873
66373250.944000,-64.4026566
66720393.216000,-63.5180359
67067535.488000,-62.5763206
67414677.760000,-61.9780045
67761820.032000,-60.987072
68108962.304000,-60.0244293
68456104.576000,-59.9576416
68803246.848000,-61.3527756
69150389.120000,-64.4452591
69497531.392000,-67.3607941
69844673.664000,-70.5113297
70191815.936000,-73.8083115
70538958.208000,-74.9376297
70886100.480000,-74.0169373
71233242.752000,-74.5605927
71580385.024000,-74.798645
71927527.296000,-72.4886551
72274669.568000,-72.2044373
72621811.840000,-71.3044891
72968954.112000,-71.6951675
73316096.384000,-71.4508362
73663238.656000,-70.8443832
74010380.928000,-70.019577
74357523.200000,-69.5912704
74704665.472000,-70.1130371
75051807.744000,-69.697197
75398950.016000,-69.9003296
75746092.288000,-70.1720963
76093234.560000,-69.7429504
76440376.832000,-69.2449799
76787519.104000,-68.4303207
77134661.376000,-68.7679291
77481803.648000,-68.6012955
77828945.920000,-69.2430496
78176088.192000,-68.8064728
78523230.464000,-69.0874863
78870372.736000,-69.0014572
79217515.008000,-69.7352676
79564657.280000,-68.6829834
79911799.552000,-69.4507751
80258941.824000,-69.0228729
80606084.096000,-68.5983734
80953226.368000,-69.2995377
81300368.640000,-69.0009537
