Frequency_Hz,Amplitude
39643296.000000,-74.8333664
39990438.272000,-74.8028183
40337580.544000,-74.9370728
40684722.816000,-74.3501205
41031865.088000,-74.7370377
41379007.360000,-74.4760666
41726149.632000,-74.3608932
42073291.904000,-73.1581802
42420434.176000,-72.9963837
42767576.448000,-72.3489227
43114718.720000,-71.4319458
43461860.992000,-71.3075562
43809003.264000,-70.2612457
44156145.536000,-68.8788986
44503287.808000,-67.9836273
44850430.080000,-66.700676
45197572.352000,-65.2576675
45544714.624000,-63.4478874
45891856.896000,-61.209095
46238999.168000,-59.146553
46586141.440000,-56.3549728
46933283.712000,-53.0709877
47280425.984000,-51.3214073
47627568.256000,-52.1228027
47974710.528000,-55.1053123
48321852.800000,-58.038208
48668995.072000,-60.5879974
49016137.344000,-62.5918884
49363279.616000,-64.0732193
49710421.888000,-65.4925919
50057564.160000,-66.3779144
50404706.432000,-67.5991745
50751848.704000,-68.6732712
51098990.976000,-68.7290573
51446133.248000,-69.2895355
51793275.520000,-70.570488
52140417.792000,-69.9062347
52487560.064000,-70.5970535
52834702.336000,-70.4477005
53181844.608000,-69.8628693
53528986.880000,-70.7549973
53876129.152000,-71.2893982
54223271.424000,-71.0672302
54570413.696000,-70.5433502
54917555.968000,-70.2363815
55264698.240000,-71.3295517
55611840.512000,-71.1154709
55958982.784000,-70.5054321
56306125.056000,-70.2454681
56653267.328000,-70.6233215
57000409.600000,-70.6855316
57347551.872000,-70.9173508
57694694.144000,-70.3992691
58041836.416000,-69.7851715
58388978.688000,-70.7071152
58736120.960000,-70.1760941
59083263.232000,-69.9195633
59430405.504000,-69.2328415
59777547.776000,-69.4261246
60124690.048000,-69.5148544
60471832.320000,-69.5189056
60818974.592000,-69.3958282
61166116.864000,-68.9828644
61513259.136000,-68.3953247
61860401.408000,-68.5927887
62207543.680000,-68.5182037
62554685.952000,-67.8974609
62901828.224000,-67.9042664
63248970.496000,-67.561676
63596112.768000,-67.4790268
63943255.040000,-67.3380508
64290397.312000,-66.9403152
64637539.584000,-66.5752029
64984681.856000,-66.6584473
65331824.128000,-66.0046463
65678966.400000,-65.5012741
66026108.672000,-64.8037186
66373250.944000,-64.1927032
66720393.216000,-63.565712
67067535.488000,-62.7621536
67414677.760000,-62.0905914
67761820.032000,-60.6999168
68108962.304000,-60.0358162
68456104.576000,-59.9279404
68803246.848000,-61.341732
69150389.120000,-64.8593292
69497531.392000,-67.1094055
69844673.664000,-70.9044876
70191815.936000,-73.7232285
70538958.208000,-74.858429
70886100.480000,-74.564209
71233242.752000,-73.8923798
71580385.024000,-73.6475601
71927527.296000,-73.2144928
72274669.568000,-73.0554199
72621811.840000,-71.9047699
72968954.112000,-71.6912994
73316096.384000,-70.95121
73663238.656000,-70.9175797
74010380.928000,-69.7002716
74357523.200000,-69.8376923
74704665.472000,-70.1592255
75051807.744000,-69.6162567
75398950.016000,-69.7600479
75746092.288000,-69.4190826
76093234.560000,-69.6711349
76440376.832000,-68.6532364
76787519.104000,-68.4909439
77134661.376000,-68.8380127
77481803.648000,-69.5249405
77828945.920000,-68.9564285
78176088.192000,-68.8960419
78523230.464000,-68.6569519
78870372.736000,-68.9817734
79217515.008000,-69.268219
79564657.280000,-68.5561066
79911799.552000,-69.4987564
80258941.824000,-68.5580063
80606084.096000,-69.0619202
80953226.368000,-68.879097
81300368.640000,-69.1397095
81647510.912000,-69.0847092
81994653.184000,-69.0881195
82341795.456000,-69.0581207
82688937.728000,-68.9929581
83036080.000000,-69.2796097
83383222.272000,-68.556633
83730364.544000,-68.9684372
84077506.816000,-68.3179398
84424649.088000,-67.8840714
84771791.360000,-68.2621841
85118933.632000,-67.9210587
85466075.904000,-68.0541916
85813218.176000,-67.2342606
86160360.448000,-66.6701965
86507502.720000,-66.8160172
86854644.992000,-66.1003952
87201787.264000,-65.7205124
87548929.536000,-64.9247971
87896071.808000,-64.6615601
88243214.080000,-64.3696594
88590356.352000,-63.8488007
88937498.624000,-63.5632553
89284640.896000,-63.1091957
89631783.168000,-63.1025696
89978925.440000,-63.0138359
90326067.712000,-62.8278046
90673209.984000,-63.2118378
91020352.256000,-63.6986084
91367494.528000,-63.5260849
91714636.800000,-64.1509323
92061779.072000,-64.4275436
92408921.344000,-64.1187286
92756063.616000,-64.585495
93103205.888000,-65.1703568
93450348.160000,-64.6947479
93797490.432000,-65.2649078
94144632.704000,-65.5297012
94491774.976000,-66.5115662
94838917.248000,-66.9773178
95186059.520000,-67.1900864
95533201.792000,-67.3380203
95880344.064000,-67.7865143
96227486.336000,-68.2001038
96574628.608000,-68.5786972
96921770.880000,-69.1520233
97268913.152000,-68.9432755
97616055.424000,-69.2235184
97963197.696000,-68.665123
98310339.968000,-68.7160339
98657482.240000,-68.5022049
99004624.512000,-68.1580124
99351766.784000,-67.7917328
99698909.056000,-68.1026917
100046051.328000,-67.848938
100393193.600000,-67.6953278
100740335.872000,-67.9055481
101087478.144000,-67.4484482
101434620.416000,-67.2838287
101781762.688000,-66.4171143
102128904.960000,-66.4673615
102476047.232000,-66.0584717
102823189.504000,-65.3824539
103170331.776000,-65.089325
103517474.048000,-64.3099747
103864616.320000,-63.7239265
104211758.592000,-62.9551964
104558900.864000,-61.9248772
104906043.136000,-61.0866661
105253185.408000,-59.9271088
105600327.680000,-58.9354515
105947469.952000,-57.640255
106294612.224000,-56.498951
106641754.496000,-55.1563835
106988896.768000,-53.9674797
107336039.040000,-52.9815788
107683181.312000,-52.2465172
108030323.584000,-51.5496445
108377465.856000,-51.2775497
108724608.128000,-51.1559258
109071750.400000,-51.1624756
109418892.672000,-51.344162
109766034.944000,-51.6591682
110113177.216000,-51.841629
110460319.488000,-52.1581039
110807461.760000,-52.4869766
111154604.032000,-52.6806564
111501746.304000,-52.9455757
111848888.576000,-53.1814728
112196030.848000,-53.3356476
112543173.120000,-53.5477715
112890315.392000,-53.7630768
113237457.664000,-54.0977745
113584599.936000,-54.0555573
113931742.208000,-54.2781258
114278884.480000,-54.5478096
114626026.752000,-54.727459
114973169.024000,-54.8735809
115320311.296000,-55.1327477
115667453.568000,-55.1700783
116014595.840000,-55.4688988
116361738.112000,-55.631031
116708880.384000,-55.7039642
117056022.656000,-55.8322868
117403164.928000,-56.0184174
117750307.200000,-56.1791801
118097449.472000,-56.3122559
118444591.744000,-56.4789543
118791734.016000,-56.6047516
119138876.288000,-56.7688751
119486018.560000,-56.7461586
119833160.832000,-57.2009964
120180303.104000,-57.0988884
120527445.376000,-57.4319878
120874587.648000,-57.4457092
121221729.920000,-58.3154831
121568872.192000,-58.3145103
121916014.464000,-58.7179489
122263156.736000,-58.9818878
122610299.008000,-59.8418541
122957441.280000,-60.1966248
123304583.552000,-60.6650734
123651725.824000,-61.1846085
123998868.096000,-61.5708656
124346010.368000,-61.9633179
124693152.640000,-61.7345467
125040294.912000,-60.7421761
125387437.184000,-62.368557
125734579.456000,-62.7567749
126081721.728000,-62.3281555
126428864.000000,-62.1669044
126776006.272000,-62.1365814
127123148.544000,-62.3312607
127470290.816000,-62.1291504
127817433.088000,-62.2338562
128164575.360000,-61.6443367
128511717.632000,-61.8416557
128858859.904000,-61.7019424
129206002.176000,-61.5784302
129553144.448000,-61.0540466
129900286.720000,-60.9290199
130247428.992000,-60.8672409
130594571.264000,-60.8261948
130941713.536000,-60.7934914
131288855.808000,-60.4765854
131635998.080000,-60.5001717
131983140.352000,-60.9729576
132330282.624000,-61.0110283
132677424.896000,-61.66856
133024567.168000,-62.0756874
