Frequency_Hz,Amplitude
39643296.000000,-74.9905319
39990438.272000,-75.0873795
40337580.544000,-75.7165451
40684722.816000,-74.5855942
41031865.088000,-74.6449127
41379007.360000,-73.5426407
41726149.632000,-74.3027039
42073291.904000,-72.8777771
42420434.176000,-73.2356796
42767576.448000,-72.1788025
43114718.720000,-72.052742
43461860.992000,-71.0309296
43809003.264000,-70.4450378
44156145.536000,-69.5753021
44503287.808000,-68.0853271
44850430.080000,-66.3136063
45197572.352000,-65.2963333
45544714.624000,-63.3734398
45891856.896000,-61.7601471
46238999.168000,-59.2282372
46586141.440000,-56.3725395
46933283.712000,-53.0696182
47280425.984000,-51.3672066
47627568.256000,-52.156662
47974710.528000,-55.1163864
48321852.800000,-57.8343697
48668995.072000,-60.5139999
49016137.344000,-62.6690826
49363279.616000,-64.1179886
49710421.888000,-65.7467041
50057564.160000,-66.0748291
50404706.432000,-67.5316086
50751848.704000,-68.1679459
51098990.976000,-68.9355698
51446133.248000,-69.5092545
51793275.520000,-69.9078522
52140417.792000,-70.3869553
52487560.064000,-70.4358978
52834702.336000,-70.9488602
53181844.608000,-71.1085129
53528986.880000,-70.9989777
53876129.152000,-70.786377
54223271.424000,-70.7407608
54570413.696000,-70.3689194
54917555.968000,-71.2812958
55264698.240000,-71.0317764
55611840.512000,-71.0791855
55958982.784000,-71.0531921
56306125.056000,-70.8766022
56653267.328000,-71.1101456
57000409.600000,-70.4450684
57347551.872000,-70.2308044
57694694.144000,-70.2330475
58041836.416000,-69.8567047
58388978.688000,-70.5464478
58736120.960000,-69.9777527
59083263.232000,-69.8704376
59430405.504000,-70.4316101
59777547.776000,-69.7502441
60124690.048000,-69.3199005
60471832.320000,-68.4791565
60818974.592000,-68.8119049
61166116.864000,-69.4086685
61513259.136000,-69.1280441
61860401.408000,-68.0973663
62207543.680000,-68.1952515
62554685.952000,-68.6355438
62901828.224000,-67.9322739
63248970.496000,-67.4485703
63596112.768000,-67.4768906
63943255.040000,-67.5494919
64290397.312000,-67.532608
64637539.584000,-66.8227005
64984681.856000,-65.9173126
65331824.128000,-65.8842392
65678966.400000,-65.0990982
66026108.672000,-64.9255447
66373250.944000,-64.2584457
66720393.216000,-63.33564
67067535.488000,-62.7361717
67414677.760000,-61.7869492
67761820.032000,-60.9129677
68108962.304000,-59.7097893
68456104.576000,-59.7578926
68803246.848000,-61.2532387
69150389.120000,-63.9170113
69497531.392000,-67.7794342
69844673.664000,-71.4580688
70191815.936000,-73.4580002
70538958.208000,-75.0517731
70886100.480000,-75.448555
71233242.752000,-74.276329
71580385.024000,-73.6461563
71927527.296000,-73.2781372
72274669.568000,-72.3007507
72621811.840000,-72.1184464
72968954.112000,-71.3019943
73316096.384000,-70.6221848
73663238.656000,-70.2288895
74010380.928000,-70.2605896
74357523.200000,-70.0783234
74704665.472000,-70.7509003
75051807.744000,-69.8343887
75398950.016000,-69.2122345
75746092.288000,-68.7754898
76093234.560000,-69.4791641
76440376.832000,-68.9708099
76787519.104000,-69.1889191
77134661.376000,-68.8023529
77481803.648000,-68.4489899
77828945.920000,-69.1875458
78176088.192000,-68.532608
78523230.464000,-68.9604416
78870372.736000,-69.2308273
79217515.008000,-69.0022125
79564657.280000,-68.3900757
79911799.552000,-69.1605911
80258941.824000,-68.88237
80606084.096000,-69.3663559
80953226.368000,-69.1864853
81300368.640000,-69.4396667
81647510.912000,-69.1738205
81994653.184000,-68.9853287
82341795.456000,-68.3060226
82688937.728000,-69.4725952
83036080.000000,-68.6984634
83383222.272000,-68.5145645
83730364.544000,-68.1881714
84077506.816000,-68.4551392
84424649.088000,-68.0933838
84771791.360000,-68.2331772
85118933.632000,-67.9301147
85466075.904000,-67.8260574
85813218.176000,-67.3746796
86160360.448000,-66.9331284
86507502.720000,-66.7084732
86854644.992000,-66.7000351
87201787.264000,-65.7747192
87548929.536000,-64.9891281
87896071.808000,-64.5780182
88243214.080000,-64.2376175
88590356.352000,-63.9675064
88937498.624000,-63.2099838
89284640.896000,-63.1088028
89631783.168000,-63.0307693
89978925.440000,-62.9351883
90326067.712000,-63.4928551
90673209.984000,-62.9842491
91020352.256000,-63.2458076
91367494.528000,-63.7557068
91714636.800000,-63.8964691
92061779.072000,-64.3838577
92408921.344000,-64.5190048
92756063.616000,-64.4906464
93103205.888000,-64.7398834
93450348.160000,-64.924057
93797490.432000,-65.1025238
94144632.704000,-65.3537369
94491774.976000,-65.9756775
94838917.248000,-66.4425812
95186059.520000,-67.1037674
95533201.792000,-67.6215134
95880344.064000,-68.1317062
96227486.336000,-68.5151825
96574628.608000,-68.9579773
96921770.880000,-68.9849091
97268913.152000,-68.9744949
97616055.424000,-68.9506226
97963197.696000,-68.8763123
98310339.968000,-68.5417938
98657482.240000,-69.3883209
99004624.512000,-67.9224472
99351766.784000,-68.0755768
99698909.056000,-68.1392517
100046051.328000,-67.9831924
100393193.600000,-67.9948502
100740335.872000,-67.3661652
101087478.144000,-67.1838303
