Frequency_Hz,Amplitude
39643296.000000,-74.5806503
39990438.272000,-74.5444641
40337580.544000,-74.3231277
40684722.816000,-75.4475784
41031865.088000,-74.4985352
41379007.360000,-74.776329
41726149.632000,-74.693428
42073291.904000,-74.0254745
42420434.176000,-73.7986908
42767576.448000,-72.5543823
43114718.720000,-72.2014694
43461860.992000,-70.4384613
43809003.264000,-70.0353775
44156145.536000,-69.0285797
44503287.808000,-67.560791
44850430.080000,-66.3978043
45197572.352000,-65.2337036
45544714.624000,-63.1687965
45891856.896000,-61.7230263
46238999.168000,-59.2271576
46586141.440000,-56.3278656
46933283.712000,-53.0477715
47280425.984000,-51.3636589
47627568.256000,-52.0836029
47974710.528000,-55.0205154
48321852.800000,-58.1010017
48668995.072000,-61.0303001
49016137.344000,-62.3418961
49363279.616000,-63.7462463
49710421.888000,-65.2382965
50057564.160000,-66.4836044
50404706.432000,-67.7378845
50751848.704000,-68.2276535
51098990.976000,-69.5537796
51446133.248000,-69.1811447
51793275.520000,-70.0156631
52140417.792000,-70.6292114
52487560.064000,-71.6863174
52834702.336000,-70.6812897
53181844.608000,-70.5883102
53528986.880000,-71.1317902
53876129.152000,-70.7000961
54223271.424000,-71.5175705
54570413.696000,-70.8162155
54917555.968000,-70.6905975
55264698.240000,-70.978302
55611840.512000,-71.3703995
55958982.784000,-71.0214539
56306125.056000,-70.6932449
56653267.328000,-69.9893799
57000409.600000,-70.3004532
57347551.872000,-69.8906708
57694694.144000,-70.9180222
58041836.416000,-69.456955
58388978.688000,-70.0545578
58736120.960000,-70.1792908
59083263.232000,-70.1763382
59430405.504000,-70.0990524
59777547.776000,-69.2780457
60124690.048000,-69.708374
60471832.320000,-68.8243408
60818974.592000,-68.8507309
61166116.864000,-68.9058914
61513259.136000,-68.805481
61860401.408000,-68.8622971
62207543.680000,-67.9218292
62554685.952000,-68.2369232
62901828.224000,-68.2118912
63248970.496000,-67.842514
63596112.768000,-67.6571884
63943255.040000,-67.181694
64290397.312000,-67.3455887
64637539.584000,-66.3522873
64984681.856000,-66.3449478
65331824.128000,-65.5291138
65678966.400000,-65.3525772
66026108.672000,-64.6548996
66373250.944000,-64.4440079
66720393.216000,-63.6865997
67067535.488000,-62.6797752
67414677.760000,-62.0254211
67761820.032000,-61.119503
68108962.304000,-59.8617744
68456104.576000,-59.8626785
68803246.848000,-60.9523506
69150389.120000,-64.0651703
69497531.392000,-68.0956802
69844673.664000,-70.740303
70191815.936000,-72.7672043
70538958.208000,-74.6120834
70886100.480000,-74.356308
71233242.752000,-74.02285
71580385.024000,-74.2744141
71927527.296000,-73.1737671
72274669.568000,-73.0501862
72621811.840000,-72.0859451
72968954.112000,-71.6066589
73316096.384000,-71.7096024
73663238.656000,-70.3324203
74010380.928000,-70.3798904
74357523.200000,-70.6011581
74704665.472000,-70.4004211
75051807.744000,-69.4662933
75398950.016000,-69.6066742
75746092.288000,-69.5732193
76093234.560000,-68.8964462
76440376.832000,-69.3886566
76787519.104000,-69.0295334
77134661.376000,-68.3273163
77481803.648000,-69.050499
77828945.920000,-68.9869537
78176088.192000,-68.9795303
78523230.464000,-68.6470184
78870372.736000,-69.1610031
79217515.008000,-69.1028824
79564657.280000,-69.285614
79911799.552000,-68.7107468
80258941.824000,-68.6110764
80606084.096000,-69.1253586
80953226.368000,-69.3235474
81300368.640000,-68.9649353
81647510.912000,-69.2164078
81994653.184000,-68.9614944
82341795.456000,-68.7950058
82688937.728000,-69.1589355
83036080.000000,-69.2168732
83383222.272000,-68.4292984
83730364.544000,-68.5272827
84077506.816000,-68.5248337
84424649.088000,-68.7163467
84771791.360000,-68.1872025
85118933.632000,-68.3287964
85466075.904000,-67.4226074
85813218.176000,-66.9211807
86160360.448000,-66.8176041
86507502.720000,-66.3095856
86854644.992000,-66.375351
87201787.264000,-65.9930344
87548929.536000,-65.1938171
87896071.808000,-65.1704254
88243214.080000,-64.0718918
88590356.352000,-64.1133194
88937498.624000,-63.6343117
89284640.896000,-63.1732063
89631783.168000,-62.6878548
89978925.440000,-62.9150848
90326067.712000,-63.3169136
90673209.984000,-63.268425
91020352.256000,-63.4047928
91367494.528000,-63.8526878
91714636.800000,-64.3039169
92061779.072000,-64.3068771
92408921.344000,-64.1294174
92756063.616000,-65.0048218
93103205.888000,-64.9132996
93450348.160000,-64.9710617
93797490.432000,-65.4401321
94144632.704000,-65.8572998
94491774.976000,-65.6196671
94838917.248000,-66.1700897
95186059.520000,-67.2708282
95533201.792000,-67.8510895
95880344.064000,-68.1724701
96227486.336000,-68.0689621
96574628.608000,-68.6941681
96921770.880000,-69.0946655
97268913.152000,-68.9474106
97616055.424000,-68.8398285
97963197.696000,-68.1083069
98310339.968000,-68.2357025
98657482.240000,-68.4688339
99004624.512000,-68.3504028
99351766.784000,-68.2800903
99698909.056000,-68.2417984
100046051.328000,-67.8100204
100393193.600000,-67.9643936
100740335.872000,-67.6238403
101087478.144000,-67.7588196
101434620.416000,-67.0645828
101781762.688000,-67.0065842
102128904.960000,-66.5448151
102476047.232000,-65.8677673
102823189.504000,-65.7918854
103170331.776000,-64.8436356
103517474.048000,-64.5440521
103864616.320000,-63.8269463
104211758.592000,-63.0618439
104558900.864000,-61.9306488
104906043.136000,-61.2799568
105253185.408000,-60.06567
105600327.680000,-58.8637962
105947469.952000,-57.6646919
106294612.224000,-56.3328209
106641754.496000,-55.2398224
106988896.768000,-53.9336624
107336039.040000,-53.0888519
107683181.312000,-52.1881828
108030323.584000,-51.5979614
108377465.856000,-51.2296333
108724608.128000,-51.2255058
109071750.400000,-51.1985321
109418892.672000,-51.3552399
109766034.944000,-51.585701
110113177.216000,-51.8255119
110460319.488000,-52.1293068
110807461.760000,-52.4124451
111154604.032000,-52.655056
111501746.304000,-52.9047165
111848888.576000,-53.0716019
112196030.848000,-53.3631516
112543173.120000,-53.6256371
112890315.392000,-53.6901436
113237457.664000,-53.913166
113584599.936000,-54.1935997
113931742.208000,-54.4013367
114278884.480000,-54.4839668
114626026.752000,-54.6591606
114973169.024000,-54.8186111
115320311.296000,-54.9710503
115667453.568000,-55.2300529
116014595.840000,-55.4704819
116361738.112000,-55.6163902
116708880.384000,-55.7352486
117056022.656000,-55.8208618
117403164.928000,-56.1113434
117750307.200000,-56.1348038
118097449.472000,-56.3565636
118444591.744000,-56.4123001
118791734.016000,-56.4992867
119138876.288000,-56.5869675
119486018.560000,-56.8522377
119833160.832000,-56.8135071
120180303.104000,-57.2240562
120527445.376000,-57.4055176
120874587.648000,-57.8524857
121221729.920000,-57.8590584
121568872.192000,-58.4342995
121916014.464000,-58.6082268
122263156.736000,-59.1503601
122610299.008000,-59.7123032
122957441.280000,-60.0570297
123304583.552000,-61.0093498
123651725.824000,-61.3550072
123998868.096000,-61.6539192
124346010.368000,-61.8208122
124693152.640000,-61.2770615
125040294.912000,-60.5406494
125387437.184000,-62.1643715
125734579.456000,-62.5640259
126081721.728000,-62.6591263
126428864.000000,-62.758255
126776006.272000,-62.3395271
127123148.544000,-62.1977959
127470290.816000,-62.2307091
127817433.088000,-62.4421463
128164575.360000,-61.7338791
128511717.632000,-61.7893333
128858859.904000,-61.5576439
129206002.176000,-61.5692978
129553144.448000,-61.0589066
129900286.720000,-61.0612526
130247428.992000,-60.8061638
130594571.264000,-60.7621689
130941713.536000,-60.5771828
131288855.808000,-60.4602203
131635998.080000,-60.5371933
131983140.352000,-61.1188507
132330282.624000,-61.177063
132677424.896000,-61.3801117
133024567.168000,-61.9332466
133371709.440000,-62.3928757
133718851.712000,-63.0235481
134065993.984000,-63.386158
134413136.256000,-64.1052933
134760278.528000,-64.8379364
135107420.800000,-64.9660492
135454563.072000,-65.374855
135801705.344000,-65.7662354
136148847.616000,-66.160614
136495989.888000,-66.1042557
136843132.160000,-66.0023041
137190274.432000,-66.6417389
137537416.704000,-66.8017807
137884558.976000,-66.9639893
138231701.248000,-66.6835175
138578843.520000,-66.4239883
138925985.792000,-66.9772263
139273128.064000,-66.9873047
139620270.336000,-66.4639206
139967412.608000,-66.4727325
140314554.880000,-66.125267
140661697.152000,-66.4902649
141008839.424000,-65.7073669
141355981.696000,-66.0319214
141703123.968000,-65.6328125
142050266.240000,-65.302597
142397408.512000,-65.0521011
142744550.784000,-64.4981384
143091693.056000,-64.3059998
143438835.328000,-64.3002701
143785977.600000,-64.336937
144133119.872000,-64.4766922
144480262.144000,-64.9320374
144827404.416000,-64.6244736
145174546.688000,-64.775383
145521688.960000,-65.1610184
145868831.232000,-65.6236572
146215973.504000,-65.4547882
146563115.776000,-65.9206619
146910258.048000,-66.039917
147257400.320000,-66.2640839
147604542.592000,-66.8591309
147951684.864000,-67.3581238
148298827.136000,-66.7663956
148645969.408000,-68.2639008
148993111.680000,-68.4749527
149340253.952000,-68.0960922
149687396.224000,-68.3843002
150034538.496000,-67.1970444
150381680.768000,-69.3548126
150728823.040000,-69.8610077
151075965.312000,-70.7426071
151423107.584000,-72.2925186
151770249.856000,-72.6726608
152117392.128000,-72.075592
152464534.400000,-72.7095642
152811676.672000,-73.1299667
153158818.944000,-72.8736267
153505961.216000,-73.6520538
153853103.488000,-73.3562469
154200245.760000,-74.3140411
154547388.032000,-73.8473434
154894530.304000,-73.856781
155241672.576000,-74.3100662
155588814.848000,-73.8297043
155935957.120000,-73.9787979
156283099.392000,-74.8647232
156630241.664000,-73.4247742
