Frequency_Hz,Amplitude
39643296.000000,-74.2351303
39990438.272000,-75.2523193
40337580.544000,-75.099617
40684722.816000,-74.7520676
41031865.088000,-74.8633423
41379007.360000,-74.2120895
41726149.632000,-74.1566238
42073291.904000,-73.5743561
42420434.176000,-73.6572037
42767576.448000,-72.6719894
43114718.720000,-72.6145859
43461860.992000,-71.1458664
43809003.264000,-69.9445648
44156145.536000,-68.8778992
44503287.808000,-68.6517715
44850430.080000,-66.7842712
45197572.352000,-64.6932755
45544714.624000,-63.4078598
45891856.896000,-61.474514
46238999.168000,-59.2320137
46586141.440000,-56.3253593
46933283.712000,-53.1308289
47280425.984000,-51.4422836
47627568.256000,-52.0751419
47974710.528000,-55.0383835
48321852.800000,-58.1619186
48668995.072000,-60.4782829
49016137.344000,-62.5951195
49363279.616000,-63.58778
49710421.888000,-65.5037155
50057564.160000,-66.638092
50404706.432000,-67.696373
50751848.704000,-68.1184006
51098990.976000,-69.4247437
51446133.248000,-69.8733749
51793275.520000,-70.1894608
52140417.792000,-70.1874084
52487560.064000,-70.7994537
52834702.336000,-71.0954056
53181844.608000,-70.5121841
53528986.880000,-70.4330368
53876129.152000,-70.9018784
54223271.424000,-71.0527191
54570413.696000,-71.1249847
54917555.968000,-70.9402313
55264698.240000,-71.0031281
55611840.512000,-71.2431717
55958982.784000,-69.8835831
56306125.056000,-71.2743607
56653267.328000,-70.8414993
57000409.600000,-70.7410202
57347551.872000,-70.3836365
57694694.144000,-70.2212982
58041836.416000,-69.9761734
58388978.688000,-70.3669815
58736120.960000,-69.4822998
59083263.232000,-70.2429657
59430405.504000,-70.4007645
59777547.776000,-69.7839432
60124690.048000,-69.1224518
60471832.320000,-69.6322937
60818974.592000,-69.0509949
61166116.864000,-69.0947952
61513259.136000,-69.2780762
61860401.408000,-68.4580536
62207543.680000,-68.0505676
62554685.952000,-68.1116638
62901828.224000,-68.0498962
63248970.496000,-68.0352173
63596112.768000,-67.4286041
63943255.040000,-67.4303513
64290397.312000,-66.7563934
64637539.584000,-66.5261459
64984681.856000,-66.264389
65331824.128000,-65.7814178
65678966.400000,-65.456955
66026108.672000,-64.5806274
66373250.944000,-64.2843704
66720393.216000,-63.4814758
67067535.488000,-62.9688492
67414677.760000,-61.7378922
67761820.032000,-60.6115875
68108962.304000,-59.8891449
68456104.576000,-59.9963531
68803246.848000,-61.3363609
69150389.120000,-64.1639786
69497531.392000,-67.1387939
69844673.664000,-71.8156433
70191815.936000,-73.2478561
70538958.208000,-74.5032425
70886100.480000,-74.3477783
71233242.752000,-74.2661591
71580385.024000,-73.3054886
71927527.296000,-73.6282272
72274669.568000,-73.1885757
72621811.840000,-72.3464203
72968954.112000,-71.7575378
73316096.384000,-70.8503876
73663238.656000,-70.4176712
74010380.928000,-70.6346741
74357523.200000,-70.610321
74704665.472000,-69.946785
75051807.744000,-69.3052216
75398950.016000,-69.9492111
75746092.288000,-69.3149643
76093234.560000,-68.9165878
76440376.832000,-69.2808304
76787519.104000,-68.9801483
77134661.376000,-68.9237518
77481803.648000,-69.0932693
77828945.920000,-69.0381775
78176088.192000,-69.0806351
78523230.464000,-68.3704147
78870372.736000,-68.2924957
79217515.008000,-68.9981155
79564657.280000,-69.221405
79911799.552000,-68.8599243
80258941.824000,-69.5640717
80606084.096000,-69.3958435
80953226.368000,-68.8902054
81300368.640000,-69.2907867
81647510.912000,-69.4293823
81994653.184000,-68.7989731
82341795.456000,-68.6280899
82688937.728000,-69.0512695
83036080.000000,-68.9674149
83383222.272000,-68.7002335
83730364.544000,-68.2668076
84077506.816000,-68.5880051
84424649.088000,-68.3278275
84771791.360000,-67.9224625
85118933.632000,-67.708107
85466075.904000,-68.3505402
85813218.176000,-67.4170609
86160360.448000,-67.1583786
86507502.720000,-66.5221329
86854644.992000,-66.1786957
87201787.264000,-65.9711227
87548929.536000,-65.1277695
87896071.808000,-64.695549
88243214.080000,-64.5360565
88590356.352000,-63.8635216
88937498.624000,-63.611866
89284640.896000,-62.8107643
89631783.168000,-63.0330963
89978925.440000,-63.0953865
90326067.712000,-62.9426155
90673209.984000,-63.1496239
91020352.256000,-63.6531296
91367494.528000,-63.6171989
91714636.800000,-64.3231277
92061779.072000,-64.2477722
92408921.344000,-64.646431
92756063.616000,-64.3725662
93103205.888000,-64.8793793
93450348.160000,-65.2678986
93797490.432000,-65.1311874
94144632.704000,-65.7198105
94491774.976000,-65.8311234
94838917.248000,-66.5345535
95186059.520000,-67.1246033
95533201.792000,-67.4911804
95880344.064000,-68.1116562
96227486.336000,-69.1209793
96574628.608000,-68.2425079
96921770.880000,-68.5910797
97268913.152000,-68.9487
97616055.424000,-68.7318115
97963197.696000,-69.6892624
98310339.968000,-68.9456711
98657482.240000,-68.7579269
