Frequency_Hz,Amplitude
39643296.000000,-74.8234253
39990438.272000,-74.5386276
40337580.544000,-75.4349136
40684722.816000,-74.8041077
41031865.088000,-74.1236496
41379007.360000,-74.3666382
41726149.632000,-74.0338287
42073291.904000,-73.7107925
42420434.176000,-73.2836609
42767576.448000,-72.6176987
43114718.720000,-72.1697464
43461860.992000,-71.1514359
43809003.264000,-70.3345871
44156145.536000,-69.5314026
44503287.808000,-68.4252319
44850430.080000,-66.6980133
45197572.352000,-65.1425323
45544714.624000,-63.461895
45891856.896000,-61.7224655
46238999.168000,-59.126358
46586141.440000,-56.3074188
46933283.712000,-53.0798683
47280425.984000,-51.3411636
47627568.256000,-52.1152954
47974710.528000,-55.1173973
48321852.800000,-57.9709167
48668995.072000,-60.6059113
49016137.344000,-62.3006172
49363279.616000,-63.8716087
49710421.888000,-65.4301605
50057564.160000,-66.8713455
50404706.432000,-67.4140091
50751848.704000,-68.3618774
51098990.976000,-68.7728806
51446133.248000,-69.5259933
51793275.520000,-69.9705048
52140417.792000,-70.5304184
52487560.064000,-69.8595505
52834702.336000,-70.6666412
53181844.608000,-70.5834656
53528986.880000,-70.8456039
53876129.152000,-71.4607697
54223271.424000,-71.0943604
54570413.696000,-71.0534744
54917555.968000,-71.259964
55264698.240000,-70.1640549
55611840.512000,-70.7050552
55958982.784000,-70.790947
56306125.056000,-70.4495544
56653267.328000,-69.9730682
57000409.600000,-70.199028
57347551.872000,-70.5185547
57694694.144000,-70.2691498
58041836.416000,-71.3054581
58388978.688000,-70.5150452
58736120.960000,-69.6490173
59083263.232000,-69.9983521
59430405.504000,-69.1957169
59777547.776000,-69.2462387
60124690.048000,-69.2727661
60471832.320000,-69.6688843
60818974.592000,-68.6915741
61166116.864000,-68.716835
61513259.136000,-68.5859756
61860401.408000,-68.2245026
62207543.680000,-68.2296906
62554685.952000,-67.7300339
62901828.224000,-67.9159393
63248970.496000,-67.6814423
63596112.768000,-67.2631607
63943255.040000,-66.8115845
64290397.312000,-67.0626602
64637539.584000,-66.4846497
64984681.856000,-66.0570602
65331824.128000,-65.7470016
65678966.400000,-65.5480576
66026108.672000,-64.7045898
66373250.944000,-64.5900497
66720393.216000,-63.8105011
67067535.488000,-62.664196
67414677.760000,-61.9172058
67761820.032000,-60.6860657
68108962.304000,-59.7941132
68456104.576000,-59.9748077
68803246.848000,-61.3392563
69150389.120000,-63.9651299
69497531.392000,-67.843399
69844673.664000,-70.7663422
70191815.936000,-73.9474716
70538958.208000,-74.6295547
70886100.480000,-74.0242615
71233242.752000,-74.4407654
71580385.024000,-73.722374
71927527.296000,-73.1046219
72274669.568000,-72.6430588
72621811.840000,-72.0810165
72968954.112000,-71.1145935
73316096.384000,-71.6432343
73663238.656000,-71.3506393
74010380.928000,-70.0906601
74357523.200000,-70.6422653
74704665.472000,-69.5602264
75051807.744000,-69.5402222
75398950.016000,-70.0113373
75746092.288000,-69.1232224
76093234.560000,-69.4952393
76440376.832000,-69.0077209
76787519.104000,-69.1793823
77134661.376000,-69.1686325
77481803.648000,-69.2796478
77828945.920000,-68.6921158
78176088.192000,-68.6505432
78523230.464000,-69.2023315
78870372.736000,-69.1527023
79217515.008000,-68.8240814
79564657.280000,-69.2975235
79911799.552000,-69.5814819
80258941.824000,-69.1805191
80606084.096000,-69.0099106
80953226.368000,-68.7387848
81300368.640000,-69.7669907
81647510.912000,-69.4795837
81994653.184000,-69.0851135
82341795.456000,-69.0596313
82688937.728000,-69.2578888
83036080.000000,-69.1363297
83383222.272000,-68.7436829
83730364.544000,-68.1548843
84077506.816000,-68.5949097
84424649.088000,-68.638031
84771791.360000,-68.2192764
85118933.632000,-68.1531448
85466075.904000,-67.8360977
85813218.176000,-67.3987503
86160360.448000,-66.5232086
86507502.720000,-66.3724594
86854644.992000,-65.9060059
87201787.264000,-65.9311905
87548929.536000,-65.0762634
87896071.808000,-64.6586075
88243214.080000,-64.3759995
88590356.352000,-63.9672432
88937498.624000,-63.5940018
89284640.896000,-63.0991096
89631783.168000,-63.1838264
89978925.440000,-62.8844757
90326067.712000,-62.9552956
90673209.984000,-63.3824768
91020352.256000,-63.3929024
91367494.528000,-63.8529282
91714636.800000,-64.1696472
92061779.072000,-64.4580231
92408921.344000,-64.6856689
92756063.616000,-65.0677261
93103205.888000,-64.7280731
93450348.160000,-64.9601974
93797490.432000,-65.2136917
94144632.704000,-65.6698914
94491774.976000,-65.8219223
94838917.248000,-66.3635406
95186059.520000,-66.8547363
95533201.792000,-67.8383026
95880344.064000,-67.2040558
96227486.336000,-67.8281631
96574628.608000,-68.7688522
96921770.880000,-69.4007263
97268913.152000,-68.8057709
97616055.424000,-69.2410202
97963197.696000,-68.5626144
98310339.968000,-68.9609833
98657482.240000,-68.7282715
99004624.512000,-68.6322937
99351766.784000,-68.4429779
99698909.056000,-68.1217422
100046051.328000,-67.6916504
100393193.600000,-67.9418182
100740335.872000,-67.4577103
101087478.144000,-67.4131165
101434620.416000,-67.2111664
101781762.688000,-66.8058395
102128904.960000,-66.5145187
102476047.232000,-65.9096375
102823189.504000,-65.3715363
103170331.776000,-65.019722
103517474.048000,-64.47892
103864616.320000,-63.677845
104211758.592000,-63.046154
104558900.864000,-62.1901245
104906043.136000,-61.2611313
105253185.408000,-59.8986931
105600327.680000,-59.0079346
105947469.952000,-57.6086502
106294612.224000,-56.3727493
106641754.496000,-55.16362
106988896.768000,-53.8881187
107336039.040000,-53.0216179
107683181.312000,-52.2067947
108030323.584000,-51.5603065
108377465.856000,-51.2109451
108724608.128000,-51.193943
109071750.400000,-51.0931015
109418892.672000,-51.288456
109766034.944000,-51.5673141
110113177.216000,-51.8403091
110460319.488000,-52.1734924
110807461.760000,-52.4750786
111154604.032000,-52.840847
111501746.304000,-52.9426804
111848888.576000,-53.1967659
112196030.848000,-53.4300423
112543173.120000,-53.6225014
112890315.392000,-53.8304138
113237457.664000,-54.0150871
113584599.936000,-54.1385193
113931742.208000,-54.4032402
114278884.480000,-54.4161644
114626026.752000,-54.7137451
114973169.024000,-54.9947968
115320311.296000,-55.0747337
115667453.568000,-55.2451172
116014595.840000,-55.552166
116361738.112000,-55.6492386
116708880.384000,-55.7152863
117056022.656000,-55.8813629
117403164.928000,-56.0351715
117750307.200000,-56.2414818
118097449.472000,-56.3678703
118444591.744000,-56.4538345
118791734.016000,-56.5315208
119138876.288000,-56.5105858
119486018.560000,-57.056942
119833160.832000,-56.9548225
120180303.104000,-57.255043
120527445.376000,-57.3967552
120874587.648000,-57.808609
121221729.920000,-57.9688797
121568872.192000,-58.4206657
121916014.464000,-58.7782669
122263156.736000,-59.2673454
122610299.008000,-59.6694908
122957441.280000,-60.3725891
123304583.552000,-60.6960449
123651725.824000,-61.0319405
123998868.096000,-61.7533913
124346010.368000,-61.9208145
124693152.640000,-61.5666656
125040294.912000,-60.5538368
125387437.184000,-62.0463486
125734579.456000,-62.5193634
126081721.728000,-62.345665
126428864.000000,-62.4719162
126776006.272000,-62.2947731
127123148.544000,-62.401165
127470290.816000,-62.126461
127817433.088000,-62.2917747
128164575.360000,-61.7165146
128511717.632000,-61.8928146
128858859.904000,-61.7219582
129206002.176000,-61.2228279
129553144.448000,-61.1896248
129900286.720000,-60.8359489
130247428.992000,-60.8045006
130594571.264000,-60.5884171
130941713.536000,-60.7444038
131288855.808000,-60.4909286
131635998.080000,-60.4427528
131983140.352000,-60.9366074
132330282.624000,-61.241993
132677424.896000,-61.6777077
133024567.168000,-62.1675034
133371709.440000,-62.7456055
133718851.712000,-62.8367386
134065993.984000,-63.7316017
134413136.256000,-64.0116577
134760278.528000,-64.8863068
135107420.800000,-64.9159622
135454563.072000,-65.5106277
135801705.344000,-65.8651581
136148847.616000,-66.0047073
136495989.888000,-66.1909943
136843132.160000,-66.900116
137190274.432000,-66.6291885
137537416.704000,-66.8185806
137884558.976000,-66.7634735
138231701.248000,-66.9325104
138578843.520000,-66.7976227
138925985.792000,-66.348175
139273128.064000,-67.0011597
139620270.336000,-66.345314
139967412.608000,-66.4846878
140314554.880000,-66.5023575
140661697.152000,-66.3927765
141008839.424000,-65.7672348
141355981.696000,-65.8059387
141703123.968000,-65.1894073
142050266.240000,-65.6075439
142397408.512000,-65.1801224
142744550.784000,-64.7783966
143091693.056000,-64.5343094
143438835.328000,-64.9180984
143785977.600000,-64.4729004
144133119.872000,-64.8015518
144480262.144000,-64.7288971
144827404.416000,-64.8956604
145174546.688000,-64.7279205
145521688.960000,-64.8904953
145868831.232000,-65.4758987
146215973.504000,-65.1324463
146563115.776000,-65.9606094
146910258.048000,-66.0092468
147257400.320000,-66.4644623
147604542.592000,-66.5327377
147951684.864000,-67.2643051
148298827.136000,-67.5098572
148645969.408000,-67.4746094
148993111.680000,-68.0310287
149340253.952000,-68.7237091
149687396.224000,-67.718399
150034538.496000,-67.6100388
150381680.768000,-68.4845276
150728823.040000,-70.1564026
151075965.312000,-71.1045761
151423107.584000,-70.7866669
151770249.856000,-72.2848358
152117392.128000,-71.7361832
152464534.400000,-72.8520279
152811676.672000,-73.321991
153158818.944000,-74.1562805
153505961.216000,-73.2642212
153853103.488000,-73.7558365
154200245.760000,-73.8949051
154547388.032000,-74.2746353
154894530.304000,-74.5133743
155241672.576000,-74.0565948
155588814.848000,-74.5737381
155935957.120000,-73.8792038
156283099.392000,-74.1766739
156630241.664000,-73.1018906
156977383.936000,-73.2014236
157324526.208000,-73.5480042
157671668.480000,-73.3451309
158018810.752000,-73.1216507
158365953.024000,-72.8362961
158713095.296000,-72.6129379
159060237.568000,-71.7870255
159407379.840000,-71.2480164
159754522.112000,-72.320549
160101664.384000,-70.6043854
160448806.656000,-70.6501694
160795948.928000,-70.3917007
161143091.200000,-69.4862137
161490233.472000,-70.4441528
161837375.744000,-69.7161865
162184518.016000,-69.1303558
162531660.288000,-69.5508881
162878802.560000,-69.4657516
163225944.832000,-68.9560623
163573087.104000,-68.3851242
163920229.376000,-68.4763107
164267371.648000,-68.016922
164614513.920000,-67.9947281
164961656.192000,-67.3850327
165308798.464000,-66.9667892
165655940.736000,-66.9038315
166003083.008000,-66.5917587
166350225.280000,-66.8540573
166697367.552000,-66.4809418
167044509.824000,-65.9638214
167391652.096000,-65.9003754
167738794.368000,-65.8147202
168085936.640000,-65.4407349
168433078.912000,-65.2566376
168780221.184000,-64.7408981
169127363.456000,-64.7255478
169474505.728000,-64.3302231
169821648.000000,-64.0858612
170168790.272000,-63.60009
170515932.544000,-63.6060295
170863074.816000,-63.4401894
171210217.088000,-62.7545967
171557359.360000,-62.6665878
171904501.632000,-62.1069336
172251643.904000,-61.6341553
172598786.176000,-61.6088295
172945928.448000,-61.2356796
173293070.720000,-61.058033
173640212.992000,-60.5643272
173987355.264000,-60.1175766
174334497.536000,-59.488472
174681639.808000,-59.4926834
175028782.080000,-58.8882027
175375924.352000,-58.7480354
175723066.624000,-58.0754852
176070208.896000,-58.0936928
176417351.168000,-57.700882
176764493.440000,-57.5359764
177111635.712000,-57.3995018
177458777.984000,-57.2603798
177805920.256000,-57.0577698
178153062.528000,-56.8742409
178500204.800000,-56.6516838
178847347.072000,-56.709095
179194489.344000,-56.4241295
179541631.616000,-56.4344177
179888773.888000,-56.3896332
180235916.160000,-56.2852936
180583058.432000,-56.1841507
180930200.704000,-56.2566185
181277342.976000,-56.276783
181624485.248000,-56.0470238
181971627.520000,-56.3304138
182318769.792000,-56.175457
182665912.064000,-56.38871
