Machine Module,T3SA3200
Y Axis Scale,LOG
Y Axis Unit,dBm
PreAmp State,OFF
Ref Level,-20.00 dBm
Ref Offset,0.00 dB
Attenuation,0,Manual
X Axis Scale,LINE
Impedance,50
Number of Points,751
Sweep Time(s),0.024000,Auto
Sweep Times Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
Start Frequency,150000000
Stop Frequency,250000000
Offset Frequency,0
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
RBW Filter,Gaussian
Trigger Source,FreeRun
Trigger Level,0.00 dBm
External Trigger Edge,RISE
Video Trigger Edge,RISE
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Peak Table Information
Peak Threshold,-90.00 dBm
Peak Excursion,15.00 dB
Peak,Trace,X Axis,Amplitude
0,1,186.800000 MHz,-44.26 dBm
Trace Math Type,Off
Trace Math Offset, 0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Average,Blank,Blank,Blank
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
150000000.000000,-55.45,,,
150133333.000000,-55.43,,,
150266667.000000,-55.37,,,
150400000.000000,-55.25,,,
150533333.000000,-55.22,,,
150666667.000000,-55.23,,,
150800000.000000,-55.20,,,
150933333.000000,-55.22,,,
151066667.000000,-55.23,,,
151200000.000000,-55.16,,,
151333333.000000,-55.17,,,
151466667.000000,-55.22,,,
151600000.000000,-55.19,,,
151733333.000000,-55.21,,,
151866667.000000,-55.17,,,
152000000.000000,-55.32,,,
152133333.000000,-55.42,,,
152266667.000000,-55.43,,,
152400000.000000,-55.48,,,
152533333.000000,-55.56,,,
152666667.000000,-55.67,,,
152800000.000000,-55.71,,,
152933333.000000,-55.82,,,
153066667.000000,-55.82,,,
153200000.000000,-55.97,,,
153333333.000000,-56.15,,,
153466667.000000,-56.16,,,
153600000.000000,-56.35,,,
153733333.000000,-56.50,,,
153866667.000000,-56.51,,,
154000000.000000,-56.68,,,
154133333.000000,-56.80,,,
154266667.000000,-56.89,,,
154400000.000000,-57.10,,,
154533333.000000,-57.26,,,
154666667.000000,-57.42,,,
154800000.000000,-57.52,,,
154933333.000000,-57.76,,,
155066667.000000,-57.86,,,
155200000.000000,-57.97,,,
155333333.000000,-58.15,,,
155466667.000000,-58.29,,,
155600000.000000,-58.39,,,
155733333.000000,-58.54,,,
155866667.000000,-58.89,,,
156000000.000000,-59.01,,,
156133333.000000,-59.11,,,
156266667.000000,-59.28,,,
156400000.000000,-59.48,,,
156533333.000000,-59.62,,,
156666667.000000,-59.72,,,
156800000.000000,-59.90,,,
156933333.000000,-60.09,,,
157066667.000000,-60.17,,,
157200000.000000,-60.38,,,
157333333.000000,-60.57,,,
157466667.000000,-60.82,,,
157600000.000000,-60.98,,,
157733333.000000,-61.12,,,
157866667.000000,-61.18,,,
158000000.000000,-61.33,,,
158133333.000000,-61.43,,,
158266667.000000,-61.67,,,
158400000.000000,-61.87,,,
158533333.000000,-61.99,,,
158666667.000000,-62.15,,,
158800000.000000,-62.32,,,
158933333.000000,-62.47,,,
159066667.000000,-62.64,,,
159200000.000000,-62.69,,,
159333333.000000,-62.81,,,
159466667.000000,-63.05,,,
159600000.000000,-63.20,,,
159733333.000000,-63.36,,,
159866667.000000,-63.49,,,
160000000.000000,-63.56,,,
160133333.000000,-63.72,,,
160266667.000000,-64.02,,,
160400000.000000,-63.94,,,
160533333.000000,-64.09,,,
160666667.000000,-64.34,,,
160800000.000000,-64.31,,,
160933333.000000,-64.55,,,
161066667.000000,-64.85,,,
161200000.000000,-64.87,,,
161333333.000000,-64.87,,,
161466667.000000,-65.07,,,
161600000.000000,-65.05,,,
161733333.000000,-65.31,,,
161866667.000000,-65.30,,,
162000000.000000,-65.51,,,
162133333.000000,-65.53,,,
162266667.000000,-65.73,,,
162400000.000000,-66.01,,,
162533333.000000,-65.98,,,
162666667.000000,-66.10,,,
162800000.000000,-66.43,,,
162933333.000000,-66.37,,,
163066667.000000,-66.17,,,
163200000.000000,-66.60,,,
163333333.000000,-66.51,,,
163466667.000000,-66.68,,,
163600000.000000,-66.89,,,
163733333.000000,-66.98,,,
163866667.000000,-66.90,,,
164000000.000000,-67.08,,,
164133333.000000,-67.07,,,
164266667.000000,-67.20,,,
164400000.000000,-67.05,,,
164533333.000000,-67.37,,,
164666667.000000,-67.51,,,
164800000.000000,-67.39,,,
164933333.000000,-67.43,,,
165066667.000000,-67.84,,,
165200000.000000,-67.66,,,
165333333.000000,-67.97,,,
165466667.000000,-67.69,,,
165600000.000000,-67.80,,,
165733333.000000,-67.82,,,
165866667.000000,-67.99,,,
166000000.000000,-67.96,,,
166133333.000000,-67.91,,,
166266667.000000,-67.75,,,
166400000.000000,-68.13,,,
166533333.000000,-68.28,,,
166666667.000000,-67.89,,,
166800000.000000,-67.93,,,
166933333.000000,-68.15,,,
167066667.000000,-67.85,,,
167200000.000000,-67.80,,,
167333333.000000,-67.90,,,
167466667.000000,-67.97,,,
167600000.000000,-67.83,,,
167733333.000000,-67.85,,,
167866667.000000,-67.78,,,
168000000.000000,-67.78,,,
168133333.000000,-67.78,,,
168266667.000000,-67.72,,,
168400000.000000,-67.43,,,
168533333.000000,-67.46,,,
168666667.000000,-67.31,,,
168800000.000000,-67.35,,,
168933333.000000,-67.20,,,
169066667.000000,-67.05,,,
169200000.000000,-67.04,,,
169333333.000000,-66.91,,,
169466667.000000,-66.60,,,
169600000.000000,-66.66,,,
169733333.000000,-66.49,,,
169866667.000000,-66.22,,,
170000000.000000,-66.11,,,
170133333.000000,-66.04,,,
170266667.000000,-65.92,,,
170400000.000000,-65.49,,,
170533333.000000,-65.45,,,
170666667.000000,-65.38,,,
170800000.000000,-65.11,,,
170933333.000000,-65.12,,,
171066667.000000,-64.77,,,
171200000.000000,-64.46,,,
171333333.000000,-64.30,,,
171466667.000000,-64.31,,,
171600000.000000,-64.02,,,
171733333.000000,-63.70,,,
171866667.000000,-63.45,,,
172000000.000000,-63.26,,,
172133333.000000,-63.13,,,
172266667.000000,-62.90,,,
172400000.000000,-62.54,,,
172533333.000000,-62.53,,,
172666667.000000,-62.19,,,
172800000.000000,-62.09,,,
172933333.000000,-61.78,,,
173066667.000000,-61.54,,,
173200000.000000,-61.49,,,
173333333.000000,-61.09,,,
173466667.000000,-60.85,,,
173600000.000000,-60.76,,,
173733333.000000,-60.47,,,
173866667.000000,-60.34,,,
174000000.000000,-59.94,,,
174133333.000000,-59.82,,,
174266667.000000,-59.56,,,
174400000.000000,-59.33,,,
174533333.000000,-59.15,,,
174666667.000000,-58.87,,,
174800000.000000,-58.72,,,
174933333.000000,-58.51,,,
175066667.000000,-58.30,,,
175200000.000000,-58.02,,,
175333333.000000,-57.79,,,
175466667.000000,-57.53,,,
175600000.000000,-57.37,,,
175733333.000000,-57.19,,,
175866667.000000,-56.97,,,
176000000.000000,-56.73,,,
176133333.000000,-56.59,,,
176266667.000000,-56.43,,,
176400000.000000,-56.21,,,
176533333.000000,-55.97,,,
176666667.000000,-55.77,,,
176800000.000000,-55.60,,,
176933333.000000,-55.41,,,
177066667.000000,-55.29,,,
177200000.000000,-55.10,,,
177333333.000000,-54.93,,,
177466667.000000,-54.77,,,
177600000.000000,-54.59,,,
177733333.000000,-54.42,,,
177866667.000000,-54.25,,,
178000000.000000,-54.00,,,
178133333.000000,-53.91,,,
178266667.000000,-53.75,,,
178400000.000000,-53.55,,,
178533333.000000,-53.43,,,
178666667.000000,-53.22,,,
178800000.000000,-53.14,,,
178933333.000000,-52.99,,,
179066667.000000,-52.81,,,
179200000.000000,-52.66,,,
179333333.000000,-52.48,,,
179466667.000000,-52.38,,,
179600000.000000,-52.27,,,
179733333.000000,-52.13,,,
179866667.000000,-51.97,,,
180000000.000000,-51.83,,,
180133333.000000,-51.65,,,
180266667.000000,-51.53,,,
180400000.000000,-51.33,,,
180533333.000000,-51.22,,,
180666667.000000,-51.10,,,
180800000.000000,-50.90,,,
180933333.000000,-50.76,,,
181066667.000000,-50.64,,,
181200000.000000,-50.48,,,
181333333.000000,-50.32,,,
181466667.000000,-50.15,,,
181600000.000000,-49.96,,,
181733333.000000,-49.74,,,
181866667.000000,-49.58,,,
182000000.000000,-49.44,,,
182133333.000000,-49.26,,,
182266667.000000,-49.09,,,
182400000.000000,-48.89,,,
182533333.000000,-48.71,,,
182666667.000000,-48.49,,,
182800000.000000,-48.28,,,
182933333.000000,-48.06,,,
183066667.000000,-47.85,,,
183200000.000000,-47.69,,,
183333333.000000,-47.47,,,
183466667.000000,-47.25,,,
183600000.000000,-47.07,,,
183733333.000000,-46.86,,,
183866667.000000,-46.66,,,
184000000.000000,-46.43,,,
184133333.000000,-46.20,,,
184266667.000000,-46.01,,,
184400000.000000,-45.83,,,
184533333.000000,-45.65,,,
184666667.000000,-45.48,,,
184800000.000000,-45.30,,,
184933333.000000,-45.18,,,
185066667.000000,-45.03,,,
185200000.000000,-44.88,,,
185333333.000000,-44.76,,,
185466667.000000,-44.63,,,
185600000.000000,-44.51,,,
185733333.000000,-44.47,,,
185866667.000000,-44.42,,,
186000000.000000,-44.36,,,
186133333.000000,-44.33,,,
186266667.000000,-44.32,,,
186400000.000000,-44.28,,,
186533333.000000,-44.28,,,
186666667.000000,-44.27,,,
186800000.000000,-44.26,,,
186933333.000000,-44.32,,,
187066667.000000,-44.37,,,
187200000.000000,-44.41,,,
187333333.000000,-44.49,,,
187466667.000000,-44.56,,,
187600000.000000,-44.62,,,
187733333.000000,-44.67,,,
187866667.000000,-44.75,,,
188000000.000000,-44.80,,,
188133333.000000,-44.92,,,
188266667.000000,-45.04,,,
188400000.000000,-45.13,,,
188533333.000000,-45.24,,,
188666667.000000,-45.33,,,
188800000.000000,-45.47,,,
188933333.000000,-45.58,,,
189066667.000000,-45.69,,,
189200000.000000,-45.80,,,
189333333.000000,-45.90,,,
189466667.000000,-46.05,,,
189600000.000000,-46.18,,,
189733333.000000,-46.33,,,
189866667.000000,-46.49,,,
190000000.000000,-46.65,,,
190133333.000000,-46.79,,,
190266667.000000,-46.92,,,
190400000.000000,-47.05,,,
190533333.000000,-47.16,,,
190666667.000000,-47.38,,,
190800000.000000,-47.53,,,
190933333.000000,-47.70,,,
191066667.000000,-47.85,,,
191200000.000000,-48.07,,,
191333333.000000,-48.23,,,
191466667.000000,-48.38,,,
191600000.000000,-48.53,,,
191733333.000000,-48.66,,,
191866667.000000,-48.83,,,
192000000.000000,-49.05,,,
192133333.000000,-49.25,,,
192266667.000000,-49.45,,,
192400000.000000,-49.64,,,
192533333.000000,-49.80,,,
192666667.000000,-50.00,,,
192800000.000000,-50.17,,,
192933333.000000,-50.33,,,
193066667.000000,-50.50,,,
193200000.000000,-50.70,,,
193333333.000000,-50.93,,,
193466667.000000,-51.10,,,
193600000.000000,-51.31,,,
193733333.000000,-51.50,,,
193866667.000000,-51.74,,,
194000000.000000,-51.88,,,
194133333.000000,-52.07,,,
194266667.000000,-52.20,,,
194400000.000000,-52.42,,,
194533333.000000,-52.64,,,
194666667.000000,-52.82,,,
194800000.000000,-53.00,,,
194933333.000000,-53.22,,,
195066667.000000,-53.38,,,
195200000.000000,-53.61,,,
195333333.000000,-53.75,,,
195466667.000000,-53.94,,,
195600000.000000,-54.10,,,
195733333.000000,-54.32,,,
195866667.000000,-54.53,,,
196000000.000000,-54.73,,,
196133333.000000,-54.89,,,
196266667.000000,-55.11,,,
196400000.000000,-55.36,,,
196533333.000000,-55.45,,,
196666667.000000,-55.53,,,
196800000.000000,-55.71,,,
196933333.000000,-55.89,,,
197066667.000000,-56.12,,,
197200000.000000,-56.30,,,
197333333.000000,-56.46,,,
197466667.000000,-56.70,,,
197600000.000000,-56.82,,,
197733333.000000,-57.01,,,
197866667.000000,-57.06,,,
198000000.000000,-57.25,,,
198133333.000000,-57.46,,,
198266667.000000,-57.59,,,
198400000.000000,-57.77,,,
198533333.000000,-57.90,,,
198666667.000000,-58.07,,,
198800000.000000,-58.26,,,
